club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Horsens,Kim Aabech,33,Denmark,Centre-Forward,CF,,Aarhus GF,Denmark,0.0,in,summer,Superliga,2016,False,
AC Horsens,Patryk Wolanski,25,Poland,Goalkeeper,GK,,FC Midtjylland,Denmark,0.0,in,summer,Superliga,2016,False,
AC Horsens,Hallur Hansson,23,Faroe Islands,Central Midfield,CM,,Vendsyssel FF,Denmark,,in,summer,Superliga,2016,False,
AC Horsens,Malthe Boesen,19,Denmark,Centre-Forward,CF,,Middelfart,Denmark,0.0,out,summer,Superliga,2016,False,
AC Horsens,Jörgen Simon Jörgensen,21,Denmark,Goalkeeper,GK,,Hellerup IK,Denmark,0.0,out,summer,Superliga,2016,False,
AC Horsens,Steve Clark,30,United States,Goalkeeper,GK,,Columbus Crew,United States,0.0,in,winter,Superliga,2016,False,
AC Horsens,Mikkel Qvist,23,Denmark,Centre-Back,CB,,IF Lyseng,Denmark,0.0,in,winter,Superliga,2016,False,
AC Horsens,Martin Albrechtsen,36,Denmark,Centre-Back,CB,,Bröndby IF,Denmark,0.0,in,winter,Superliga,2016,False,
AC Horsens,Patryk Wolanski,25,Poland,Goalkeeper,GK,,Widzew Lodz,Poland,,out,winter,Superliga,2016,False,
AC Horsens,Jacob Berthelsen,30,Denmark,Centre-Back,CB,,Without Club,,,out,winter,Superliga,2016,False,
Aalborg BK,Edison Flores,22,Peru,Left Winger,LW,1100000.0,Universitario,Peru,1250000.0,in,summer,Superliga,2016,False,
Aalborg BK,Markus Holgersson,31,Sweden,Centre-Back,CB,,Anorthosis,Cyprus,0.0,in,summer,Superliga,2016,False,
Aalborg BK,Marco Meilinger,24,Austria,Left Midfield,LM,,Austria Vienna,Austria,0.0,in,summer,Superliga,2016,False,
Aalborg BK,Casper Sloth,24,Denmark,Central Midfield,CM,,Leeds,England,,in,summer,Superliga,2016,False,
Aalborg BK,Lukas Spalvis,21,Lithuania,Centre-Forward,CF,,Sporting CP,Portugal,1610000.0,out,summer,Superliga,2016,False,
Aalborg BK,Nicolaj Thomsen,23,Denmark,Attacking Midfield,AM,,FC Nantes,France,,out,summer,Superliga,2016,False,
Aalborg BK,Kenneth Emil Petersen,31,Denmark,Centre-Back,CB,,Odense BK,Denmark,0.0,out,summer,Superliga,2016,False,
Aalborg BK,Mathias Thrane,22,Denmark,Central Midfield,CM,,Odense BK,Denmark,0.0,out,summer,Superliga,2016,False,
