club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Callum Morris,26,Northern Ireland,Centre-Back,CB,,Dundee United,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Joe Lewis,28,England,Goalkeeper,GK,,Cardiff,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Neil Alexander,38,Scotland,Goalkeeper,GK,,Heart of Midl.,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Miles Storey,22,England,Centre-Forward,CF,,Swindon Town,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Jayden Stockley,22,England,Centre-Forward,CF,,Bournemouth,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Anthony O'Connor,23,Ireland,Centre-Back,CB,,Burton Albion,England,,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Michael Rose,20,Scotland,Centre-Back,CB,,Ayr United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Scott Brown,31,England,Goalkeeper,GK,,Wycombe,England,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,David Goodwillie,27,Scotland,Centre-Forward,CF,,Plymouth,England,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Willo Flood,31,Ireland,Central Midfield,CM,,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Barry Robson,37,Scotland,Right Midfield,RM,,,,,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Callum Morris,26,Northern Ireland,Centre-Back,CB,,Dunfermline A.,Scotland,0.0,out,winter,Scottish Premiership,2016,False,
Celtic FC,Scott Sinclair,27,England,Left Winger,LW,,Aston Villa,England,4099999.9999999995,in,summer,Scottish Premiership,2016,False,
Celtic FC,Cristian Gamboa,26,Costa Rica,Right-Back,RB,,West Brom,England,1200000.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Kristoffer Ajer,18,Norway,Centre-Back,CB,16000000.0,Start,Norway,,in,summer,Scottish Premiership,2016,False,
Celtic FC,Kolo Touré,35,Cote d'Ivoire,Centre-Back,CB,,Liverpool,England,0.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Moussa Dembélé,19,France,Centre-Forward,CF,12000000.0,Fulham,England,0.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Dorus de Vries,35,Netherlands,Goalkeeper,GK,,Nottm Forest,England,,in,summer,Scottish Premiership,2016,False,
Celtic FC,Stefan Johansen,25,Norway,Central Midfield,CM,,Fulham,England,2300000.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Stefan Scepovic,26,Serbia,Centre-Forward,CF,,Getafe,Spain,1200000.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Anthony Stokes,27,Ireland,Centre-Forward,CF,,Blackburn,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Stuart Findlay,20,Scotland,Centre-Back,CB,,Newcastle,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Carlton Cole,32,England,Centre-Forward,CF,,Sacramento FC,United States,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Charlie Mulgrew,30,Scotland,Centre-Back,CB,,Blackburn,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Darnell Fisher,22,England,Right-Back,RB,,Rotherham,England,,out,summer,Scottish Premiership,2016,False,
Celtic FC,Eboue Kouassi,19,Cote d'Ivoire,Defensive Midfield,DM,,Krasnodar,Russia,3500000.0,in,winter,Scottish Premiership,2016,False,
Celtic FC,Michael Duffy,22,Northern Ireland,Left Winger,LW,,Dundalk FC,Ireland,0.0,out,winter,Scottish Premiership,2016,False,
Dundee FC,James Vincent,26,England,Central Midfield,CM,,Inverness CT,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Danny Williams,28,England,Left Midfield,LM,,Inverness CT,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Mark O'Hara,20,Scotland,Defensive Midfield,DM,,Kilmarnock FC,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Faissal El Bakhtaoui,23,France,Centre-Forward,CF,,Dunfermline A.,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Kévin Gomis,27,France,Centre-Back,CB,,OGC Nice,France,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Tom Hateley,26,England,Defensive Midfield,DM,,Slask Wroclaw,Poland,0.0,in,summer,Scottish Premiership,2016,False,
Dundee FC,Yordi Teijsse,23,Netherlands,Attacking Midfield,AM,,Quick Boys,Netherlands,,in,summer,Scottish Premiership,2016,False,
Dundee FC,Greg Stewart,26,Scotland,Centre-Forward,CF,,Birmingham,England,,out,summer,Scottish Premiership,2016,False,
Dundee FC,Kane Hemmings,25,England,Centre-Forward,CF,,Oxford United,England,,out,summer,Scottish Premiership,2016,False,
Dundee FC,Thomas Konrad,26,Germany,Centre-Back,CB,,FC Vaduz,Switzerland,0.0,out,summer,Scottish Premiership,2016,False,
Dundee FC,Paul McGinn,25,Scotland,Right-Back,RB,,Chesterfield FC,England,0.0,out,summer,Scottish Premiership,2016,False,
Dundee FC,Daryll Meggatt,25,Scotland,Centre-Back,CB,,Ayr United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Dundee FC,Gary Harkins,31,Scotland,Attacking Midfield,AM,,Ayr United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Dundee FC,Andy Black,20,Scotland,Defensive Midfield,DM,,Without Club,,,out,summer,Scottish Premiership,2016,False,
Dundee FC,Marc Klok,23,Indonesia,Central Midfield,CM,,Oldham Athletic,England,0.0,in,winter,Scottish Premiership,2016,False,
