club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AFC Eskilstuna,Korede Aiyegbusi,28,England,Left-Back,LB,,Siah Jamegan FC,Iran,0.0,in,summer,Allsvenskan,2016,False,
AFC Eskilstuna,Soufiane Laghmouchi,26,Morocco,Left Winger,LW,,FC Volendam,Netherlands,0.0,in,summer,Allsvenskan,2016,False,
AFC Eskilstuna,Aaron Zahui Bazoukou,20,Sweden,Centre-Forward,CF,,Vasalunds IF,Sweden,,in,summer,Allsvenskan,2016,False,
AFC Eskilstuna,Davor Blazevic,23,Sweden,Goalkeeper,GK,,Without Club,,,in,summer,Allsvenskan,2016,False,
AFC Eskilstuna,Othman El Kabir,24,Netherlands,Left Midfield,LM,,Djurgården,Sweden,,out,summer,Allsvenskan,2016,False,
AFC Eskilstuna,Alexander Michel,24,Lebanon,Centre-Back,CB,,Syrianska FC,Sweden,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Emmanuel Frimpong,25,Ghana,Defensive Midfield,DM,,Arsenal Tula,Russia,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Mauricio Albornoz,28,Sweden,Defensive Midfield,DM,,Åtvidabergs FF,Sweden,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Ludvig Öhman Silwerfeldt,25,Sweden,Centre-Back,CB,,Nagoya Grampus,Japan,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Gustav Jarl,21,Sweden,Right-Back,RB,,Assyriska FF,Sweden,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Anel Rashkaj,27,Kosovo,Central Midfield,CM,,Sandnes Ulf,Norway,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Daniel Björnkvist,28,Sweden,Right Midfield,RM,,Örebro SK,Sweden,0.0,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Zurab Tsiskaridze,30,Georgia,Centre-Back,CB,,Teplice,Czech Republic,,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Simon Alexandersson,24,Sweden,Centre-Forward,CF,,Åtvidabergs FF,Sweden,,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Thomas Piermayr,27,Austria,Mittelfeld,Mittelfeld,,Without Club,,,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Alireza Haghighi,28,Iran,Goalkeeper,GK,,Without Club,,,in,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Josh Wicks,33,United States,Goalkeeper,GK,,Sirius,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Christoff Dias de Oliveira,21,Netherlands,Attacking Midfield,AM,,ZSGO/WMS,Netherlands,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Carlos Gaete Moggia,29,Sweden,Defensive Midfield,DM,,Elverum,Norway,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Davor Blazevic,24,Sweden,Goalkeeper,GK,,Assyriska FF,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Erik Figueroa,25,Sweden,Left-Back,LB,,Brommapojkarna,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Korede Aiyegbusi,28,England,Left-Back,LB,,Shakhter K.,Kazakhstan,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Soufiane Laghmouchi,26,Morocco,Left Winger,LW,,GVVV,Netherlands,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,André Österholm,20,Sweden,Right Winger,RW,,Coruxo FC,Spain,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Filip Rogic,23,Sweden,Central Midfield,CM,,Örebro SK,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Isa Demir,31,Sweden,Right-Back,RB,,Assyriska FF,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Daniel Jarl,24,Sweden,Centre-Back,CB,,Sirius,Sweden,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Denis Silva,30,Brazil,Centre-Back,CB,,Sisaket FC,Thailand,0.0,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Abdul Razak,24,Cote d'Ivoire,Central Midfield,CM,,IFK Göteborg,Sweden,,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,John Mensah,34,Ghana,Centre-Back,CB,,,,,out,winter,Allsvenskan,2016,False,
AFC Eskilstuna,Tristan Bowen,25,United States,Right Winger,RW,,,,,out,winter,Allsvenskan,2016,False,
AIK Solna,John Chibuike,27,Nigeria,Second Striker,SS,,Gaziantepspor,Turkey,0.0,in,summer,Allsvenskan,2016,False,
AIK Solna,Chinedu Obasi,30,Nigeria,Centre-Forward,CF,,Without Club,,,in,summer,Allsvenskan,2016,False,
AIK Solna,William Sheriff,19,Sweden,Attacking Midfield,AM,,Karlbergs BK,Sweden,0.0,out,summer,Allsvenskan,2016,False,
AIK Solna,Fredrik Brustad,27,Norway,Right Winger,RW,,Molde FK,Norway,,out,summer,Allsvenskan,2016,False,
AIK Solna,Kristoffer Olsson,21,Sweden,Central Midfield,CM,2500000.0,FC Midtjylland,Denmark,1000000.0,in,winter,Allsvenskan,2016,False,
AIK Solna,Sulejman Krpic,26,Bosnia-Herzegovina,Centre-Forward,CF,,Sloboda Tuzla,Bosnia-Herzegovina,,in,winter,Allsvenskan,2016,False,
AIK Solna,Jesper Nyholm,23,Philippines,Centre-Back,CB,,Dalkurd,Sweden,0.0,in,winter,Allsvenskan,2016,False,
AIK Solna,Henok Goitom,32,Eritrea,Centre-Forward,CF,,San Jose,United States,0.0,in,winter,Allsvenskan,2016,False,
AIK Solna,Alexander Isak,17,Sweden,Centre-Forward,CF,70000000.0,Bor. Dortmund,Germany,8600000.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Ebenezer Ofori,21,Ghana,Defensive Midfield,DM,,VfB Stuttgart,Germany,1500000.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Marko Nikolic,19,Sweden,Central Midfield,CM,,KVC Westerlo,Belgium,0.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Jos Hooiveld,33,Netherlands,Centre-Back,CB,,Twente FC,Netherlands,0.0,out,winter,Allsvenskan,2016,False,
AIK Solna,John Chibuike,28,Nigeria,Second Striker,SS,,Hapoel Tel Aviv,Israel,0.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Chinedu Obasi,30,Nigeria,Centre-Forward,CF,,SZ FC,China,0.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Patrik Carlgren,25,Sweden,Goalkeeper,GK,1000000.0,Nordsjaelland,Denmark,0.0,out,winter,Allsvenskan,2016,False,
AIK Solna,Niclas Eliasson,21,Sweden,Right Midfield,RM,2500000.0,Norrköping,Sweden,,out,winter,Allsvenskan,2016,False,
AIK Solna,Dickson Etuhu,34,Nigeria,Defensive Midfield,DM,,Without Club,,,out,winter,Allsvenskan,2016,False,
BK Häcken,Rasmus Lindgren,31,Sweden,Centre-Back,CB,,FC Groningen,Netherlands,0.0,in,summer,Allsvenskan,2016,False,
BK Häcken,Alexander Farnerud,32,Sweden,Central Midfield,CM,,Torino,Italy,0.0,in,summer,Allsvenskan,2016,False,
BK Häcken,Crespo Kamara,23,Sierra Leone,Centre-Forward,CF,,Örebro SK,Sweden,,in,summer,Allsvenskan,2016,False,
BK Häcken,Samuel Gustafson,21,Sweden,Defensive Midfield,DM,2500000.0,Torino,Italy,,out,summer,Allsvenskan,2016,False,
BK Häcken,Simon Sandberg,22,Sweden,Right-Back,RB,1000000.0,Levski Sofia,Bulgaria,,out,summer,Allsvenskan,2016,False,
BK Häcken,Dardan Rexhepi,24,Kosovo,Centre-Forward,CF,,GAIS,Sweden,,out,summer,Allsvenskan,2016,False,
BK Häcken,Tefu Mashamaite,31,South Africa,Centre-Back,CB,,SuperSport Utd.,South Africa,,out,summer,Allsvenskan,2016,False,
BK Häcken,Alexander Jeremejeff,22,Sweden,Centre-Forward,CF,1500000.0,Malmö FF,Sweden,,out,summer,Allsvenskan,2016,False,
BK Häcken,Niels Vorthoren,28,Netherlands,Central Midfield,CM,,Without Club,,,out,summer,Allsvenskan,2016,False,
BK Häcken,Shkodran Maholli,23,Sweden,Centre-Forward,CF,,Åtvidabergs FF,Sweden,,in,winter,Allsvenskan,2016,False,
BK Häcken,Jakob Lindström,23,Sweden,Defensive Midfield,DM,,Örgryte,Sweden,0.0,in,winter,Allsvenskan,2016,False,
BK Häcken,Jonathan Rasheed,25,Norway,Goalkeeper,GK,,Värnamo,Sweden,0.0,in,winter,Allsvenskan,2016,False,
BK Häcken,Erik Friberg,30,Sweden,Defensive Midfield,DM,,Seattle,United States,0.0,in,winter,Allsvenskan,2016,False,
BK Häcken,Alexander Faltsetas,29,Sweden,Defensive Midfield,DM,,Djurgården,Sweden,0.0,in,winter,Allsvenskan,2016,False,
BK Häcken,David Engström,26,Sweden,Centre-Back,CB,,Värnamo,Sweden,0.0,in,winter,Allsvenskan,2016,False,
BK Häcken,Juhani Ojala,27,Finland,Centre-Back,CB,,SJK Seinäjoki,Finland,,in,winter,Allsvenskan,2016,False,
BK Häcken,John Owoeri,29,Nigeria,Centre-Forward,CF,,BD Yingli ETS,China,,out,winter,Allsvenskan,2016,False,
BK Häcken,Rasmus Schüller,25,Finland,Defensive Midfield,DM,,Minnesota,United States,,out,winter,Allsvenskan,2016,False,
BK Häcken,René Makondele,34,DR Congo,Left Winger,LW,,Gefle,Sweden,0.0,out,winter,Allsvenskan,2016,False,
BK Häcken,Alexander Nadj,30,Sweden,Goalkeeper,GK,,Utsiktens BK,Sweden,0.0,out,winter,Allsvenskan,2016,False,
BK Häcken,Niklas Andersen,24,Sweden,Left-Back,LB,,GAIS,Sweden,0.0,out,winter,Allsvenskan,2016,False,
BK Häcken,Demba Savage,28,The Gambia,Left Winger,LW,,HJK Helsinki,Finland,0.0,out,winter,Allsvenskan,2016,False,
BK Häcken,Martin Ericsson,36,Sweden,Central Midfield,CM,,,,,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Magnus Eriksson,26,Sweden,Central Midfield,CM,,Bröndby IF,Denmark,,in,summer,Allsvenskan,2016,False,
Djurgårdens IF,Othman El Kabir,24,Netherlands,Left Midfield,LM,,AFC Eskilstuna,Sweden,,in,summer,Allsvenskan,2016,False,
Djurgårdens IF,Kebba Ceesay,28,The Gambia,Centre-Back,CB,,Lech Poznan,Poland,,in,summer,Allsvenskan,2016,False,
Djurgårdens IF,Niklas Gunnarsson,25,Norway,Centre-Back,CB,,Vålerenga,Norway,,in,summer,Allsvenskan,2016,False,
Djurgårdens IF,Andreas Isaksson,34,Sweden,Goalkeeper,GK,,Kasimpasa,Turkey,,in,summer,Allsvenskan,2016,False,
Djurgårdens IF,Sam Johnson,23,Liberia,Centre-Forward,CF,,WH Zall,China,4200000.0,out,summer,Allsvenskan,2016,False,
Djurgårdens IF,Omar Colley,23,The Gambia,Centre-Back,CB,3800000.0,KRC Genk,Belgium,1700000.0,out,summer,Allsvenskan,2016,False,
Djurgårdens IF,Stefan Karlsson,27,Sweden,Right-Back,RB,,Östersund,Sweden,,out,summer,Allsvenskan,2016,False,
Djurgårdens IF,Tommi Vaiho,28,Sweden,Goalkeeper,GK,,GAIS,Sweden,0.0,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Kim Källström,34,Sweden,Central Midfield,CM,,Grasshoppers,Switzerland,0.0,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Jonas Olsson,34,Sweden,Centre-Back,CB,,West Brom,England,0.0,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Haruna Garba,23,Nigeria,Centre-Forward,CF,,Dubai CSC,United Arab Emirates,0.0,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Aliou Badji,19,Senegal,Centre-Forward,CF,1500000.0,Casa Sports,Senegal,,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Felix Beijmo,19,Sweden,Right-Back,RB,1000000.0,Brommapojkarna,Sweden,,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Souleymane Kone,20,Cote d'Ivoire,Centre-Back,CB,,Without Club,,,in,winter,Allsvenskan,2016,False,
Djurgårdens IF,Michael Olunga,22,Kenya,Centre-Forward,CF,9000000.0,GZ H. Zhicheng,China,3400000.0,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Alexander Faltsetas,29,Sweden,Defensive Midfield,DM,,Häcken,Sweden,0.0,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Soo-yong Yoon,21,"Korea, South",Defensive Midfield,DM,,Umeå FC,Sweden,0.0,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Hampus Nilsson,26,Sweden,Goalkeeper,GK,,Falkenbergs FF,Sweden,,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Kebba Ceesay,29,The Gambia,Centre-Back,CB,,Dalkurd,Sweden,,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Daniel Berntsen,23,Norway,Central Midfield,CM,,Vålerenga,Norway,,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Kenneth Høie,37,Norway,Goalkeeper,GK,,,,,out,winter,Allsvenskan,2016,False,
Djurgårdens IF,Seon-min Moon,24,"Korea, South",Left Winger,LW,,Without Club,,,out,winter,Allsvenskan,2016,False,
GIF Sundsvall,Joel Enarsson,23,Sweden,Centre-Forward,CF,,Norrköping,Sweden,,in,summer,Allsvenskan,2016,False,
GIF Sundsvall,Rúnar Már Sigurjónsson,26,Iceland,Central Midfield,CM,,Grasshoppers,Switzerland,1100000.0,out,summer,Allsvenskan,2016,False,
GIF Sundsvall,Pa Dibba,28,The Gambia,Centre-Forward,CF,,Hammarby,Sweden,,out,summer,Allsvenskan,2016,False,
GIF Sundsvall,Shpetim Hasani,34,Kosovo,Centre-Forward,CF,,Degerfors,Sweden,,out,summer,Allsvenskan,2016,False,
GIF Sundsvall,Carlos Moros,23,Spain,Centre-Back,CB,,Temple Owls,United States,0.0,in,winter,Allsvenskan,2016,False,
GIF Sundsvall,William Eskelinen,20,Sweden,Goalkeeper,GK,,Hammarby,Sweden,0.0,in,winter,Allsvenskan,2016,False,
GIF Sundsvall,Linus Hallenius,27,Sweden,Centre-Forward,CF,,Helsingborgs IF,Sweden,0.0,in,winter,Allsvenskan,2016,False,
