club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Club Brugge KV,Tomás Pina,28,Spain,Central Midfield,CM,,Villarreal,Spain,3000000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Anthony Limbombe,22,Belgium,Left Winger,LW,,NEC Nijmegen,Netherlands,2300000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Ricardo van Rhijn,25,Netherlands,Right-Back,RB,,Ajax,Netherlands,1800000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Thomas Meunier,24,Belgium,Right-Back,RB,3000000.0,Paris SG,France,6000000.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Tuur Dierckx,21,Belgium,Right Winger,RW,,Royal Antwerp,Belgium,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Waldemar Sobota,29,Poland,Right Winger,RW,,FC St. Pauli,Germany,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Davy De fauw,34,Belgium,Right-Back,RB,,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Michaël Cordier,32,Belgium,Goalkeeper,GK,,UR La Louvière,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Yannick Reuten,21,Belgium,Central Midfield,CM,,Dessel Sport,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Sokratis Dioudis,23,Greece,Goalkeeper,GK,,Aris Saloniki,Greece,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Lennert De Smul,20,Belgium,Left-Back,LB,,KV Kortrijk,Belgium,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Jimmy De Jonghe,24,Belgium,Left-Back,LB,,KFCO Beerschot,Belgium,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Mushaga Bakenga,23,Norway,Centre-Forward,CF,,Rosenborg,Norway,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Bernie Ibini-Isei,24,Australia,Centre-Forward,CF,,Vancouver,United States,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Dorin Rotariu,21,Romania,Right Winger,RW,,FC Dinamo,Romania,2200000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Carlos Strandberg,20,Sweden,Right Winger,RW,2300000.0,CSKA Moscow,Russia,1500000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Ethan Horvath,21,United States,Goalkeeper,GK,1500000.0,Molde FK,Norway,1000000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Lex Immers,30,Netherlands,Attacking Midfield,AM,,Cardiff,England,0.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Helibelton Palacios,23,Colombia,Right-Back,RB,1200000.0,Deportivo Cali,Colombia,,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Nicolás Castillo,23,Chile,Centre-Forward,CF,,UNAM Pumas,Mexico,3800000.0,out,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Felipe Gedoz,23,Brazil,Attacking Midfield,AM,,Atlético-PR,Brazil,1200000.0,out,winter,Jupiler Pro League,2016,False,
KAA Gent,Stefan Mitrovic,26,Serbia,Centre-Back,CB,2000000.0,SC Freiburg,Germany,1500000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Anderson Esiti,22,Nigeria,Defensive Midfield,DM,1500000.0,Estoril Praia,Portugal,1500000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Ofir Davidzada,25,Israel,Left-Back,LB,,H. Beer Sheva,Israel,1000000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jérémy Perbet,31,France,Centre-Forward,CF,,Basaksehir,Turkey,1000000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jacob Rinne,23,Sweden,Goalkeeper,GK,,Örebro SK,Sweden,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Ibrahim Rabiu,25,Nigeria,Central Midfield,CM,,AS Trencin,Slovakia,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jérémy Taravel,29,France,Centre-Back,CB,,Dinamo Zagreb,Croatia,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Noël Soumah,21,Senegal,Centre-Back,CB,,White Star,Belgium,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Emir Kujovic,28,Sweden,Centre-Forward,CF,,Norrköping,Sweden,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Dieumerci Ndongala,25,DR Congo,Right Winger,RW,,RSC Charleroi,Belgium,,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Sven Kums,28,Belgium,Central Midfield,CM,,Watford,England,9000000.0,out,summer,Jupiler Pro League,2016,False,
KAA Gent,Laurent Depoitre,27,Belgium,Centre-Forward,CF,,FC Porto,Portugal,7000000.0,out,summer,Jupiler Pro League,2016,False,
KAA Gent,Matz Sels,24,Belgium,Goalkeeper,GK,7000000.0,Newcastle,England,6600000.0,out,summer,Jupiler Pro League,2016,False,
KAA Gent,Benito Raman,21,Belgium,Centre-Forward,CF,1500000.0,Standard Liège,Belgium,,out,summer,Jupiler Pro League,2016,False,
KAA Gent,Ante Puljic,28,Croatia,Centre-Back,CB,,Tom Tomsk,Russia,0.0,out,summer,Jupiler Pro League,2016,False,
