club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Sheraldo Becker,21,Suriname,Second Striker,SS,17000000.0,Ajax U21,Netherlands,,in,summer,Eredivisie,2016,False,
ADO Den Haag,Aschraf El Mahdioui,20,Netherlands,Defensive Midfield,DM,1800000.0,Ajax U21,Netherlands,0.0,in,summer,Eredivisie,2016,False,
ADO Den Haag,José San Román,27,Argentina,Right-Back,RB,,Huracán,Argentina,0.0,in,summer,Eredivisie,2016,False,
ADO Den Haag,Thomas Meißner,25,Germany,Centre-Back,CB,,MSV Duisburg,Germany,0.0,in,summer,Eredivisie,2016,False,
ADO Den Haag,Ernestas Setkus,31,Lithuania,Goalkeeper,GK,,Sivasspor,Turkey,0.0,in,summer,Eredivisie,2016,False,
ADO Den Haag,Tom Trybull,23,Germany,Defensive Midfield,DM,,Greuther Fürth,Germany,0.0,in,summer,Eredivisie,2016,False,
ADO Den Haag,Martin Hansen,26,Denmark,Goalkeeper,GK,,FC Ingolstadt,Germany,,out,summer,Eredivisie,2016,False,
ADO Den Haag,Gianni Zuiverloon,29,Netherlands,Centre-Back,CB,,CyD Leonesa,Spain,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Giovanni Korte,22,Netherlands,Right Winger,RW,,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Robin Buwalda,21,Netherlands,Centre-Back,CB,,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Thomas Kristensen,33,Denmark,Central Midfield,CM,,Brisbane Roar,Australia,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Timothy Derijck,29,Belgium,Centre-Back,CB,,Zulte Waregem,Belgium,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Vito Wormgoor,27,Netherlands,Centre-Back,CB,,Aalesund,Norway,0.0,out,summer,Eredivisie,2016,False,
ADO Den Haag,Dylan Nieuwenhuijs,21,Netherlands,Centre-Back,CB,,Without Club,,,out,summer,Eredivisie,2016,False,
ADO Den Haag,Mathias Gehrt,24,Denmark,Attacking Midfield,AM,,Without Club,,,out,summer,Eredivisie,2016,False,
ADO Den Haag,Donny Gorter,28,Netherlands,Left-Back,LB,,Viborg FF,Denmark,0.0,in,winter,Eredivisie,2016,False,
ADO Den Haag,Guyon Fernandez,30,Curacao,Centre-Forward,CF,,Without Club,,,in,winter,Eredivisie,2016,False,
ADO Den Haag,Abel Tamata,26,DR Congo,Left-Back,LB,,Without Club,,,in,winter,Eredivisie,2016,False,
ADO Den Haag,José San Román,28,Argentina,Right-Back,RB,,Newell's,Argentina,0.0,out,winter,Eredivisie,2016,False,
ADO Den Haag,Hector Hevel,20,Netherlands,Attacking Midfield,AM,1000000.0,AEK Larnaca,Cyprus,0.0,out,winter,Eredivisie,2016,False,
AZ Alkmaar,Wout Weghorst,23,Netherlands,Centre-Forward,CF,9000000.0,Heracles Almelo,Netherlands,1500000.0,in,summer,Eredivisie,2016,False,
AZ Alkmaar,Fred Friday,21,Nigeria,Centre-Forward,CF,,Lillestrøm,Norway,1500000.0,in,summer,Eredivisie,2016,False,
AZ Alkmaar,Iliass Bel Hassani,23,Morocco,Attacking Midfield,AM,,Heracles Almelo,Netherlands,1350000.0,in,summer,Eredivisie,2016,False,
