club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Amkar Perm,Darko Bodul,27,Austria,Second Striker,SS,,Dundee United,Scotland,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Stanislav Prokofjev,29,Russia,Centre-Forward,CF,,SKA Khabarovsk,Russia,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Mikhail Kostyukov,24,Russia,Centre-Forward,CF,,Volga NN,Russia,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Anton Shynder,29,Ukraine,Centre-Forward,CF,,Shakhtar D.,Ukraine,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Aleksandr Budakov,31,Russia,Goalkeeper,GK,,Isloch,Belarus,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Sékou Condé,23,Guinea,Centre-Back,CB,,Olimpik Donetsk,Ukraine,0.0,in,summer,Premier Liga,2016,False,
Amkar Perm,Aleksandar Miljkovic,26,Serbia,Centre-Back,CB,,RNK Split,Croatia,,in,summer,Premier Liga,2016,False,
Amkar Perm,Dmitriy Belorukov,33,Russia,Centre-Back,CB,,Dinamo Moscow,Russia,0.0,out,summer,Premier Liga,2016,False,
Amkar Perm,Roman Gerus,35,Russia,Goalkeeper,GK,,Arsenal Tula,Russia,0.0,out,summer,Premier Liga,2016,False,
Amkar Perm,Aleksandr Prudnikov,27,Russia,Centre-Forward,CF,,Orenburg,Russia,0.0,out,summer,Premier Liga,2016,False,
Amkar Perm,David Khurtsidze,23,Russia,Attacking Midfield,AM,,Torpedo Kutaisi,Georgia,0.0,out,summer,Premier Liga,2016,False,
Amkar Perm,Aleksandr Zharovskikh,14,Russia,Goalkeeper,GK,,Akademia Ufa,Russia,,out,summer,Premier Liga,2016,False,
Amkar Perm,Denis Vambolt,21,Russia,Goalkeeper,GK,,Baltika,Russia,,in,winter,Premier Liga,2016,False,
Amkar Perm,Aleksey Gasilin,20,Russia,Centre-Forward,CF,,Zenit 2 S-Pb,Russia,0.0,in,winter,Premier Liga,2016,False,
Amkar Perm,Aleksandr Selikhov,22,Russia,Goalkeeper,GK,3000000.0,Spartak Moscow,Russia,3500000.0,out,winter,Premier Liga,2016,False,
Amkar Perm,Georgiy Dzhikiya,23,Russia,Centre-Back,CB,6500000.0,Spartak Moscow,Russia,2350000.0,out,winter,Premier Liga,2016,False,
Amkar Perm,Chuma Anene,23,Norway,Centre-Forward,CF,,Kairat Almaty,Kazakhstan,,out,winter,Premier Liga,2016,False,
Amkar Perm,Robert Arzumanyan,31,Armenia,Centre-Back,CB,,Without Club,,,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),David Yurchenko,30,Armenia,Goalkeeper,GK,,Ufa,Russia,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Pavel Yakovlev,25,Russia,Right Winger,RW,,Spartak Moscow,Russia,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Sergey Parshivlyuk,27,Russia,Right-Back,RB,,Spartak Moscow,Russia,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Ivo Ilicevic,29,Croatia,Left Winger,LW,,Hamburger SV,Germany,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Mohammed Rabiu,26,Ghana,Defensive Midfield,DM,,Kuban Krasnodar,Russia,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Xandão,28,Brazil,Centre-Back,CB,,Kuban Krasnodar,Russia,0.0,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Svyatoslav Georgievski,20,Russia,Attacking Midfield,AM,,Kuban Krasnodar,Russia,,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Sergiy Karetnyk,21,Ukraine,Central Midfield,CM,,Kuban Krasnodar,Russia,,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aleksandr Belenov,29,Russia,Goalkeeper,GK,,Kuban Krasnodar,Russia,,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Gabriel Obertan,27,France,Right Winger,RW,,Without Club,,,in,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aleksandr Zhirov,25,Russia,Centre-Back,CB,,Tom Tomsk,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Ilya Maksimov,29,Russia,Central Midfield,CM,,Arsenal Tula,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Islamnur Abdulavov,22,Russia,Centre-Forward,CF,,Ufa,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Evgeniy Pomazan,27,Russia,Goalkeeper,GK,,Kuban Krasnodar,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aleksandr Krivoruchko,31,Russia,Goalkeeper,GK,,SKA Khabarovsk,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Andrey Eshchenko,32,Russia,Right-Back,RB,,Spartak Moscow,Russia,0.0,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Murad Qurbanov,24,Russia,Right-Back,RB,,Without Club,,,out,summer,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Pavel Dolgov,20,Russia,Centre-Forward,CF,,Zenit 2 S-Pb,Russia,,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Shamil Asildarov,33,Russia,Centre-Forward,CF,,Tobol Kostanay,Kazakhstan,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Andrey Lyakh,26,Russia,Defensive Midfield,DM,,Tom Tomsk,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Sergey Bryzgalov,24,Russia,Centre-Back,CB,,Terek Grozny,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Arsen Khubulov,26,Russia,Right Winger,RW,,Kuban Krasnodar,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aleksandr Prudnikov,27,Russia,Centre-Forward,CF,,Orenburg,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aslan Dudiev,26,Russia,Right-Back,RB,,Tom Tomsk,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Guram Tetrashvili,28,Russia,Defensive Midfield,DM,,Tosno,Russia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Thomas Phibel,30,Guadeloupe,Centre-Back,CB,,Red Star,Serbia,0.0,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Maksim Batov,24,Russia,Central Midfield,CM,,Rubin Kazan,Russia,,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Maksym Bilyi,26,Ukraine,Centre-Back,CB,,Without Club,,,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Kamil Agalarov,28,Russia,Defensive Midfield,DM,,,,,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Dmitriy Kudryashov,33,Russia,Central Midfield,CM,,,,,in,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Bernard Berisha,25,Kosovo,Left Winger,LW,1200000.0,Terek Grozny,Russia,2500000.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Jonathan Mensah,26,Ghana,Centre-Back,CB,,Columbus Crew,United States,,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Mehdi Cannatov,24,Azerbaijan,Goalkeeper,GK,,Sumgayit,Azerbaijan,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Anvar Gazimagomedov,28,Russia,Left Midfield,LM,,Armavir,Russia,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Darko Lazic,22,Serbia,Centre-Back,CB,,Alanyaspor,Turkey,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Gabriel Obertan,27,France,Right Winger,RW,,Wigan,England,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Ali Gadzhibekov,27,Russia,Centre-Back,CB,,KS Samara,Russia,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Ivan Maevskiy,28,Belarus,Defensive Midfield,DM,,FC Astana,Kazakhstan,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Lorenzo Ebecilio,25,Netherlands,Attacking Midfield,AM,,APOEL Nicosia,Cyprus,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Ivo Ilicevic,30,Croatia,Left Winger,LW,,Kairat Almaty,Kazakhstan,0.0,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Amadou Moutari,23,Niger,Left Winger,LW,,Ferencváros,Hungary,,out,winter,Premier Liga,2016,False,
Anzhi Makhachkala ( -2022),Aleksandr Belenov,30,Russia,Goalkeeper,GK,,Ufa,Russia,,out,winter,Premier Liga,2016,False,
