club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
B SAD,Abel Camará,31,Guinea-Bissau,Centre-Forward,CF,,Mafra,Portugal,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Yohan Tavares,33,Portugal,Centre-Back,CB,,Tondela,Portugal,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Rafa Santos,24,Portugal,Attacking Midfield,AM,,Oriental,Portugal,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Luiz Felipe,24,Brazil,Goalkeeper,GK,,Aimoré,Brazil,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Trova Boni,21,Burkina Faso,Centre-Back,CB,,KV Mechelen,Belgium,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Pedro Nuno,26,Portugal,Attacking Midfield,AM,,Moreirense,Portugal,0.0,in,summer,Liga Portugal,2021,False,
B SAD,Andrija Lukovic,26,Serbia,Central Midfield,CM,,Famalicão,Portugal,,in,summer,Liga Portugal,2021,False,
B SAD,Sandro,32,Brazil,Defensive Midfield,DM,,Without Club,,,in,summer,Liga Portugal,2021,False,
B SAD,Mateo Cassierra,24,Colombia,Centre-Forward,CF,6000000.0,Sochi,Russia,1200000.0,out,summer,Liga Portugal,2021,False,
B SAD,Tiago Esgaio,25,Portugal,Right-Back,RB,,SC Braga,Portugal,,out,summer,Liga Portugal,2021,False,
B SAD,Varela,36,Portugal,Left Winger,LW,,FC Porto B,Portugal,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Bruno Ramires,27,Brazil,Central Midfield,CM,,Bengaluru FC,India,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Gonçalo Silva,30,Portugal,Centre-Back,CB,,Radomiak,Poland,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Guilherme Oliveira,26,Portugal,Goalkeeper,GK,,Torreense,Portugal,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Rúben Lima,31,Portugal,Left-Back,LB,,Famalicão,Portugal,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Stanislav Kritsyuk,30,Russia,Goalkeeper,GK,1200000.0,Gil Vicente,Portugal,0.0,out,summer,Liga Portugal,2021,False,
B SAD,Robinho,23,Portugal,Right Winger,RW,,Penafiel,Portugal,,out,summer,Liga Portugal,2021,False,
B SAD,Dieguinho,29,Brazil,Right Winger,RW,,Mafra,Portugal,,out,summer,Liga Portugal,2021,False,
B SAD,André Moreira,25,Portugal,Goalkeeper,GK,1200000.0,Grasshoppers,Switzerland,,out,summer,Liga Portugal,2021,False,
B SAD,Afonso Taira,29,Portugal,Defensive Midfield,DM,,Casa Pia,Portugal,,out,summer,Liga Portugal,2021,False,
B SAD,Yves Baraye,29,Senegal,Right Winger,RW,,Without Club,,,in,winter,Liga Portugal,2021,False,
B SAD,Licá,33,Portugal,Left Winger,LW,,Without Club,,,in,winter,Liga Portugal,2021,False,
B SAD,Tomás Ribeiro,22,Portugal,Centre-Back,CB,1000000.0,Grasshoppers,Switzerland,1000000.0,out,winter,Liga Portugal,2021,False,
Boavista FC,Chidozie Awaziem,24,Nigeria,Centre-Back,CB,3500000.0,FC Porto,Portugal,5000000.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Nathan,19,Brazil,Right-Back,RB,2000000.0,Vasco da Gama,Brazil,1300000.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Seba Pérez,28,Colombia,Defensive Midfield,DM,2000000.0,Boca Juniors,Argentina,1300000.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Gaius Makouta,24,Congo,Central Midfield,CM,3000000.0,Braga B,Portugal,,in,summer,Liga Portugal,2021,False,
Boavista FC,Rodrigo Abascal,27,Uruguay,Centre-Back,CB,,Peñarol,Uruguay,0.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Marcelo Djaló,27,Guinea-Bissau,Centre-Back,CB,,CD Lugo,Spain,0.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Filipe Ferreira,30,Portugal,Left-Back,LB,,Tondela,Portugal,0.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Kenji Gorré,26,Curacao,Left Winger,LW,,Nacional,Portugal,0.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Manuel Namora,23,Portugal,Centre-Forward,CF,,Rio Ave U23,Portugal,0.0,in,summer,Liga Portugal,2021,False,
Boavista FC,Paul-Georges Ntep,29,Cameroon,Left Winger,LW,,Without Club,,,in,summer,Liga Portugal,2021,False,
Boavista FC,Paulinho Paula,24,Brazil,Central Midfield,CM,1000000.0,Al-Shabab,Saudi Arabia,1000000.0,out,summer,Liga Portugal,2021,False,
Boavista FC,Adil Rami,35,France,Centre-Back,CB,,Troyes,France,0.0,out,summer,Liga Portugal,2021,False,
Boavista FC,Alexandre Moutinho,19,Portugal,Central Midfield,CM,,AEFJ Moutinho,Portugal,0.0,out,summer,Liga Portugal,2021,False,
Boavista FC,Matheus Kayser,26,Brazil,Goalkeeper,GK,,Guanabara City,Brazil,,out,summer,Liga Portugal,2021,False,
Boavista FC,Gustavo Sauer,28,Brazil,Right Winger,RW,2200000.0,Botafogo,Brazil,2000000.0,out,winter,Liga Portugal,2021,False,
Boavista FC,Marcelo Djaló,28,Guinea-Bissau,Centre-Back,CB,,Without Club,,,out,winter,Liga Portugal,2021,False,
CD Santa Clara,Mohammad Mohebi,22,Iran,Left Winger,LW,1200000.0,Sepahan,Iran,,in,summer,Liga Portugal,2021,False,
CD Santa Clara,Andrei Chindris,22,Romania,Centre-Back,CB,,FC Botosani,Romania,,in,summer,Liga Portugal,2021,False,
CD Santa Clara,Ricardo Fernandes,26,Portugal,Goalkeeper,GK,,Académico Viseu,Portugal,0.0,in,summer,Liga Portugal,2021,False,
CD Santa Clara,Hamidou Keyta,26,France,Left Winger,LW,,FC Botosani,Romania,0.0,in,summer,Liga Portugal,2021,False,
