club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Álex Petxa,24,Spain,Right-Back,RB,,Real Sociedad B,Spain,0.0,in,summer,Laliga,2021,False,
Athletic Bilbao,Iago Herrerín,33,Spain,Goalkeeper,GK,,Al-Raed,Saudi Arabia,0.0,out,summer,Laliga,2021,False,
Athletic Bilbao,Kenan Kodro,28,Bosnia-Herzegovina,Centre-Forward,CF,1200000.0,Fehérvár,Hungary,0.0,out,summer,Laliga,2021,False,
Athletic Bilbao,Ibai Gómez,31,Spain,Left Winger,LW,,Without Club,,,out,summer,Laliga,2021,False,
Atlético de Madrid,Rodrigo de Paul,27,Argentina,Central Midfield,CM,40000000.0,Udinese Calcio,Italy,35000000.0,in,summer,Laliga,2021,False,
Atlético de Madrid,Matheus Cunha,22,Brazil,Centre-Forward,CF,28000000.0,Hertha BSC,Germany,35000000.0,in,summer,Laliga,2021,False,
Atlético de Madrid,Marcos Paulo,20,Portugal,Left Winger,LW,4000000.0,Fluminense,Brazil,0.0,in,summer,Laliga,2021,False,
Atlético de Madrid,Nicolás Ibáñez,26,Argentina,Centre-Forward,CF,5500000.0,Pachuca,Mexico,3000000.0,out,summer,Laliga,2021,False,
Atlético de Madrid,Javi Montero,22,Spain,Centre-Back,CB,1200000.0,Besiktas,Turkey,,out,summer,Laliga,2021,False,
Atlético de Madrid,Axel Werner,25,Argentina,Goalkeeper,GK,,Without Club,,,out,summer,Laliga,2021,False,
Atlético de Madrid,Reinildo Mandava,28,Mozambique,Left-Back,LB,20000000.0,LOSC Lille,France,3000000.0,in,winter,Laliga,2021,False,
Atlético de Madrid,Daniel Wass,32,Denmark,Central Midfield,CM,1500000.0,Valencia,Spain,2700000.0,in,winter,Laliga,2021,False,
Atlético de Madrid,Kieran Trippier,31,England,Right-Back,RB,11000000.0,Newcastle,England,14000000.0,out,winter,Laliga,2021,False,
Atlético de Madrid,Ivan Saponjic,24,Serbia,Centre-Forward,CF,,Slo. Bratislava,Slovakia,0.0,out,winter,Laliga,2021,False,
CA Osasuna,Ante Budimir,29,Croatia,Centre-Forward,CF,5000000.0,RCD Mallorca,Spain,8000000.0,in,summer,Laliga,2021,False,
CA Osasuna,Jonás Ramalho,28,Angola,Centre-Back,CB,,Girona,Spain,,in,summer,Laliga,2021,False,
CA Osasuna,Kike García,31,Spain,Centre-Forward,CF,1800000.0,SD Eibar,Spain,0.0,in,summer,Laliga,2021,False,
CA Osasuna,Jesús Areso,21,Spain,Right-Back,RB,2000000.0,Bilbao Athletic,Spain,0.0,in,summer,Laliga,2021,False,
CA Osasuna,Cote,31,Spain,Left-Back,LB,1000000.0,SD Eibar,Spain,0.0,in,summer,Laliga,2021,False,
CA Osasuna,Rubén Martínez,37,Spain,Goalkeeper,GK,,AEK Larnaca,Cyprus,0.0,out,summer,Laliga,2021,False,
CA Osasuna,Brandon Thomas,26,Spain,Centre-Forward,CF,1200000.0,Málaga CF,Spain,0.0,out,summer,Laliga,2021,False,
CA Osasuna,Enric Gallego,34,Spain,Centre-Forward,CF,,CD Tenerife,Spain,0.0,out,summer,Laliga,2021,False,
CA Osasuna,Facundo Roncaglia,34,Argentina,Centre-Back,CB,,Aris Limassol,Cyprus,0.0,out,summer,Laliga,2021,False,
CA Osasuna,Adrián López,33,Spain,Centre-Forward,CF,,Without Club,,,out,summer,Laliga,2021,False,
CA Osasuna,Jaume Grau,24,Spain,Central Midfield,CM,,Real Zaragoza,Spain,0.0,out,winter,Laliga,2021,False,
Celta de Vigo,Franco Cervi,27,Argentina,Left Winger,LW,2500000.0,Benfica,Portugal,5000000.0,in,summer,Laliga,2021,False,
Celta de Vigo,Javi Galán,26,Spain,Left-Back,LB,12000000.0,SD Huesca,Spain,4000000.0,in,summer,Laliga,2021,False,
Celta de Vigo,Álvaro Vadillo,26,Spain,Left Winger,LW,,Espanyol,Spain,1800000.0,out,summer,Laliga,2021,False,
Celta de Vigo,Jozabed Sánchez,30,Spain,Central Midfield,CM,,Málaga CF,Spain,0.0,out,summer,Laliga,2021,False,
Celta de Vigo,Juan Hernández,26,Spain,Left Winger,LW,,Alcorcón,Spain,0.0,out,summer,Laliga,2021,False,
Celta de Vigo,David Costas,26,Spain,Centre-Back,CB,1500000.0,Real Oviedo,Spain,0.0,out,summer,Laliga,2021,False,
Celta de Vigo,David Juncà,27,Spain,Left-Back,LB,,Girona,Spain,0.0,out,summer,Laliga,2021,False,
Celta de Vigo,Sergio Álvarez,34,Spain,Goalkeeper,GK,,,,,out,summer,Laliga,2021,False,
Celta de Vigo,Facundo Ferreyra,30,Argentina,Centre-Forward,CF,,Without Club,,,out,summer,Laliga,2021,False,
Celta de Vigo,Orbelín Pineda,25,Mexico,Central Midfield,CM,6500000.0,CD Cruz Azul,Mexico,0.0,in,winter,Laliga,2021,False,
Cádiz CF,Santiago Arzamendia,23,Paraguay,Left-Back,LB,1200000.0,Cerro Porteño,Paraguay,2100000.0,in,summer,Laliga,2021,False,
Cádiz CF,Tomás Alarcón,22,Chile,Defensive Midfield,DM,1000000.0,O'Higgins,Chile,2000000.0,in,summer,Laliga,2021,False,
Cádiz CF,Conan Ledesma,28,Argentina,Goalkeeper,GK,8000000.0,Rosario Central,Argentina,1800000.0,in,summer,Laliga,2021,False,
Cádiz CF,Varazdat Haroyan,28,Armenia,Centre-Back,CB,,FC Astana,Kazakhstan,0.0,in,summer,Laliga,2021,False,
Cádiz CF,Álvaro Jiménez,25,Spain,Left Winger,LW,,Albacete,Spain,0.0,in,summer,Laliga,2021,False,
Cádiz CF,Martín Calderón,22,Spain,Central Midfield,CM,,RM Castilla,Spain,0.0,in,summer,Laliga,2021,False,
Cádiz CF,Milutin Osmajic,21,Montenegro,Centre-Forward,CF,2000000.0,Sutjeska Niksic,Montenegro,,in,summer,Laliga,2021,False,
Cádiz CF,Rubén Sobrino,29,Spain,Centre-Forward,CF,2000000.0,Valencia,Spain,,in,summer,Laliga,2021,False,
Cádiz CF,Dani Sotres,28,Spain,Goalkeeper,GK,,CyD Leonesa,Spain,0.0,out,summer,Laliga,2021,False,
Cádiz CF,Jean-Pierre Rhyner,25,Peru,Centre-Back,CB,,Volos NPS,Greece,0.0,out,summer,Laliga,2021,False,
Cádiz CF,Caye Quintana,27,Spain,Centre-Forward,CF,,Slask Wroclaw,Poland,0.0,out,summer,Laliga,2021,False,
Cádiz CF,Sergio González,24,Spain,Centre-Back,CB,,CD Tenerife,Spain,0.0,out,summer,Laliga,2021,False,
Cádiz CF,José Matos,26,Spain,Left-Back,LB,,Burgos CF,Spain,0.0,out,summer,Laliga,2021,False,
