club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aalborg BK,Milan Makaric,25,Serbia,Centre-Forward,CF,,Radnik,Serbia,,in,summer,Superliga,2021,False,
Aalborg BK,Anders Hagelskjaer,24,Denmark,Centre-Back,CB,,Silkeborg IF,Denmark,0.0,in,summer,Superliga,2021,False,
Aalborg BK,Louka Prip,24,Denmark,Right Winger,RW,1500000.0,AC Horsens,Denmark,,in,summer,Superliga,2021,False,
Aalborg BK,Kevin Stuhr-Ellegaard,38,Denmark,Goalkeeper,GK,,,,,in,summer,Superliga,2021,False,
Aalborg BK,Tom van Weert,31,Netherlands,Centre-Forward,CF,,Volos NPS,Greece,0.0,out,summer,Superliga,2021,False,
Aalborg BK,Lukas Klitten,21,Denmark,Left-Back,LB,,Frosinone,Italy,0.0,out,summer,Superliga,2021,False,
Aalborg BK,Oscar Hiljemark,29,Sweden,Central Midfield,CM,,,,,out,summer,Superliga,2021,False,
Aalborg BK,Kasper Høgh,21,Denmark,Centre-Forward,CF,,Hobro IK,Denmark,,in,winter,Superliga,2021,False,
Aalborg BK,Gudmundur Thórarinsson,29,Iceland,Left-Back,LB,,Without Club,,,in,winter,Superliga,2021,False,
Aalborg BK,Frederik Børsting,27,Denmark,Right Winger,RW,,Brann,Norway,,out,winter,Superliga,2021,False,
Aarhus GF,Mikael Anderson,23,Iceland,Left Winger,LW,1000000.0,FC Midtjylland,Denmark,2000000.0,in,summer,Superliga,2021,False,
Aarhus GF,Eric Kahl,19,Sweden,Left-Back,LB,1000000.0,AIK,Sweden,1500000.0,in,summer,Superliga,2021,False,
Aarhus GF,Dawid Kurminowski,22,Poland,Centre-Forward,CF,,MSK Zilina,Slovakia,1000000.0,in,summer,Superliga,2021,False,
Aarhus GF,Jesper Hansen,36,Denmark,Goalkeeper,GK,,FC Midtjylland,Denmark,,in,summer,Superliga,2021,False,
Aarhus GF,Frederik Brandhof,24,Denmark,Central Midfield,CM,,Viborg FF,Denmark,0.0,in,summer,Superliga,2021,False,
Aarhus GF,Oliver Lund,30,Denmark,Left-Back,LB,,Odense BK,Denmark,0.0,in,summer,Superliga,2021,False,
Aarhus GF,Anthony D'Alberto,26,Belgium,Right-Back,RB,,Moreirense,Portugal,0.0,in,summer,Superliga,2021,False,
Aarhus GF,Casper Højer,26,Denmark,Left-Back,LB,2000000.0,Sparta Prague,Czech Republic,,out,summer,Superliga,2021,False,
Aarhus GF,Bror Blume,29,Denmark,Central Midfield,CM,,WSG Tirol,Austria,0.0,out,summer,Superliga,2021,False,
Aarhus GF,Alex Gersbach,24,Australia,Left-Back,LB,,Grenoble,France,,out,summer,Superliga,2021,False,
Aarhus GF,Milan Jevtovic,28,Serbia,Left Winger,LW,,Odd,Norway,,out,summer,Superliga,2021,False,
Aarhus GF,Sören Tengstedt,21,Denmark,Centre-Forward,CF,,Silkeborg IF,Denmark,,out,summer,Superliga,2021,False,
Aarhus GF,Niklas Backman,32,Sweden,Centre-Back,CB,,,,,out,summer,Superliga,2021,False,
Aarhus GF,Jack Wilshere,30,England,Central Midfield,CM,,Without Club,,,in,winter,Superliga,2021,False,
Aarhus GF,Viktor Noring,31,Sweden,Goalkeeper,GK,,Without Club,,,in,winter,Superliga,2021,False,
Aarhus GF,Patrick Olsen,27,Denmark,Central Midfield,CM,,Slask Wroclaw,Poland,,out,winter,Superliga,2021,False,
Aarhus GF,Mikkel Lassen,20,Denmark,Right-Back,RB,,AC Horsens,Denmark,,out,winter,Superliga,2021,False,
Aarhus GF,Jesper Juelsgaard,33,Denmark,Centre-Back,CB,,Valur,Iceland,,out,winter,Superliga,2021,False,
Aarhus GF,William Eskelinen,25,Sweden,Goalkeeper,GK,,Örebro SK,Sweden,,out,winter,Superliga,2021,False,
Aarhus GF,Alexander Ammitzbøll,23,Denmark,Centre-Forward,CF,,Aalesund,Norway,,out,winter,Superliga,2021,False,
Aarhus GF,Magnus Anbo,21,Denmark,Central Midfield,CM,,,,,out,winter,Superliga,2021,False,
Bröndby IF,Henrik Heggheim,20,Norway,Centre-Back,CB,1000000.0,Viking,Norway,1480000.0,in,summer,Superliga,2021,False,
Bröndby IF,Mathias Greve,26,Denmark,Central Midfield,CM,,Randers FC,Denmark,1000000.0,in,summer,Superliga,2021,False,
Bröndby IF,Kevin Tshiembe,24,Denmark,Centre-Back,CB,2000000.0,Lyngby BK,Denmark,,in,summer,Superliga,2021,False,
Bröndby IF,Christian Cappis,21,United States,Central Midfield,CM,1000000.0,Hobro IK,Denmark,,in,summer,Superliga,2021,False,
Bröndby IF,Rasmus Wikström,20,Sweden,Centre-Back,CB,,IFK Göteborg,Sweden,,in,summer,Superliga,2021,False,
Bröndby IF,Thomas Mikkelsen,37,Denmark,Goalkeeper,GK,,Lyngby BK,Denmark,0.0,in,summer,Superliga,2021,False,
Bröndby IF,Yousef Salech,19,Denmark,Centre-Forward,CF,,Hellerup IK,Denmark,,in,summer,Superliga,2021,False,
Bröndby IF,Jesper Lindstrøm,21,Denmark,Attacking Midfield,AM,28000000.0,E. Frankfurt,Germany,7000000.0,out,summer,Superliga,2021,False,
Bröndby IF,Marvin Schwäbe,26,Germany,Goalkeeper,GK,7000000.0,1.FC Köln,Germany,0.0,out,summer,Superliga,2021,False,
Bröndby IF,Hjörtur Hermannsson,26,Iceland,Centre-Back,CB,,Pisa,Italy,0.0,out,summer,Superliga,2021,False,
Bröndby IF,Lasse Vigen,26,Denmark,Central Midfield,CM,,Zulte Waregem,Belgium,0.0,out,summer,Superliga,2021,False,
Bröndby IF,Anthony Jung,29,Germany,Left-Back,LB,1000000.0,Werder Bremen,Germany,0.0,out,summer,Superliga,2021,False,
Bröndby IF,Joel Kabongo,23,Denmark,Centre-Back,CB,,Randers FC,Denmark,,out,summer,Superliga,2021,False,
Bröndby IF,Rezan Corlu,24,Denmark,Attacking Midfield,AM,,Lyngby BK,Denmark,,out,summer,Superliga,2021,False,
Bröndby IF,Michael Törnes,35,Denmark,Goalkeeper,GK,,,,,out,summer,Superliga,2021,False,
Bröndby IF,Joe Bell,22,New Zealand,Defensive Midfield,DM,1000000.0,Viking,Norway,1100000.0,in,winter,Superliga,2021,False,
Bröndby IF,Frederik Alves,22,Denmark,Centre-Back,CB,,West Ham,England,1000000.0,in,winter,Superliga,2021,False,
Bröndby IF,Carl Björk,22,Sweden,Centre-Forward,CF,,Norrköping,Sweden,,in,winter,Superliga,2021,False,
Bröndby IF,Morten Frendrup,20,Denmark,Central Midfield,CM,6000000.0,Genoa,Italy,3900000.0,out,winter,Superliga,2021,False,
