club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Köln,Sebastiaan Bornauw,20,Belgium,Centre-Back,CB,7000000.0,RSC Anderlecht,Belgium,8250000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Ellyes Skhiri,24,Tunisia,Defensive Midfield,DM,13000000.0,Montpellier,France,6000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Birger Verstraete,25,Belgium,Defensive Midfield,DM,1800000.0,KAA Gent,Belgium,4000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Kingsley Ehizibue,24,Netherlands,Right-Back,RB,2500000.0,PEC Zwolle,Netherlands,2000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Kingsley Schindler,25,Ghana,Right-Back,RB,,Holstein Kiel,Germany,0.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Julian Krahl,19,Germany,Goalkeeper,GK,,RB Leipzig,Germany,0.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Serhou Guirassy,23,Guinea,Centre-Forward,CF,40000000.0,Amiens SC,France,6000000.0,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Tim Handwerker,21,Germany,Left-Back,LB,1000000.0,1.FC Nuremberg,Germany,,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Chris Führich,21,Germany,Left Winger,LW,12000000.0,B. Dortmund II,Germany,0.0,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Johannes Geis,25,Germany,Defensive Midfield,DM,,1.FC Nuremberg,Germany,0.0,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Nikolas Nartey,19,Denmark,Central Midfield,CM,1000000.0,VfB Stuttgart,Germany,,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Matthias Lehmann,36,Germany,Defensive Midfield,DM,,,,,out,summer,1 Bundesliga,2019,False,
1.FC Köln,Matthias Bader,22,Germany,Right-Back,RB,2000000.0,Darmstadt 98,Germany,,out,winter,1 Bundesliga,2019,False,
1.FC Köln,Darko Churlinov,19,North Macedonia,Left Winger,LW,2200000.0,VfB Stuttgart,Germany,,out,winter,1 Bundesliga,2019,False,
1.FC Union Berlin,Robert Andrich,24,Germany,Central Midfield,CM,11000000.0,Heidenheim,Germany,3150000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Marvin Friedrich,23,Germany,Centre-Back,CB,4000000.0,FC Augsburg,Germany,2500000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Anthony Ujah,28,Nigeria,Centre-Forward,CF,,1.FSV Mainz 05,Germany,2000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Marcus Ingvartsen,23,Denmark,Centre-Forward,CF,5500000.0,KRC Genk,Belgium,1500000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Suleiman Abdullahi,22,Nigeria,Centre-Forward,CF,,E. Braunschweig,Germany,,in,summer,1 Bundesliga,2019,False,
