club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Sabin Merino,27,Spain,Centre-Forward,CF,,CD Leganés,Spain,0.0,out,summer,Laliga,2019,False,
Athletic Bilbao,Álex Remiro,24,Spain,Goalkeeper,GK,25000000.0,Real Sociedad,Spain,0.0,out,summer,Laliga,2019,False,
Athletic Bilbao,Mikel Rico,34,Spain,Central Midfield,CM,,SD Huesca,Spain,0.0,out,summer,Laliga,2019,False,
Athletic Bilbao,Ander Iturraspe,30,Spain,Defensive Midfield,DM,,Espanyol,Spain,0.0,out,summer,Laliga,2019,False,
Athletic Bilbao,Xabi Etxeita,31,Spain,Centre-Back,CB,,Getafe,Spain,0.0,out,summer,Laliga,2019,False,
Athletic Bilbao,Markel Susaeta,31,Spain,Right Winger,RW,,Without Club,,,out,summer,Laliga,2019,False,
Athletic Bilbao,Aritz Aduriz,39,Spain,Centre-Forward,CF,,,,,out,summer,Laliga,2019,False,
Atlético de Madrid,João Félix,19,Portugal,Left Winger,LW,50000000.0,Benfica,Portugal,127200000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Marcos Llorente,24,Spain,Central Midfield,CM,35000000.0,Real Madrid,Spain,30000000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Mario Hermoso,24,Spain,Centre-Back,CB,20000000.0,Espanyol,Spain,25000000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Kieran Trippier,28,England,Right-Back,RB,11000000.0,Tottenham,England,22000000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Renan Lodi,21,Brazil,Left-Back,LB,20000000.0,Athletico-PR,Brazil,21750000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Felipe,30,Brazil,Centre-Back,CB,2000000.0,FC Porto,Portugal,20000000.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Nicolás Ibáñez,24,Argentina,Centre-Forward,CF,5500000.0,San Luis,Mexico,,in,summer,Laliga,2019,False,
Atlético de Madrid,Ivan Saponjic,21,Serbia,Centre-Forward,CF,,Benfica B,Portugal,,in,summer,Laliga,2019,False,
Atlético de Madrid,Héctor Herrera,29,Mexico,Central Midfield,CM,2500000.0,FC Porto,Portugal,0.0,in,summer,Laliga,2019,False,
Atlético de Madrid,Antoine Griezmann,28,France,Centre-Forward,CF,25000000.0,Barcelona,Spain,120000000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Lucas Hernández,23,France,Centre-Back,CB,45000000.0,Bayern Munich,Germany,80000000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Rodri,23,Spain,Defensive Midfield,DM,100000000.0,Man City,England,70000000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Gelson Martins,24,Portugal,Right Winger,RW,3000000.0,Monaco,France,30000000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Luciano Vietto,25,Argentina,Centre-Forward,CF,2300000.0,Sporting CP,Portugal,11000000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Bernard Mensah,24,Ghana,Attacking Midfield,AM,2400000.0,Kayserispor,Turkey,2800000.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Diego Godín,33,Uruguay,Centre-Back,CB,,Inter,Italy,0.0,out,summer,Laliga,2019,False,
Atlético de Madrid,André Moreira,23,Portugal,Goalkeeper,GK,1200000.0,B SAD,Portugal,0.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Filipe Luís,33,Brazil,Left-Back,LB,,Flamengo,Brazil,0.0,out,summer,Laliga,2019,False,
Atlético de Madrid,Juanfran Torres,34,Spain,Right-Back,RB,,São Paulo,Brazil,0.0,out,summer,Laliga,2019,False,
CA Osasuna,Rubén García,25,Spain,Left Winger,LW,4000000.0,Levante,Spain,3500000.0,in,summer,Laliga,2019,False,
CA Osasuna,Chimy Ávila,25,Argentina,Centre-Forward,CF,5000000.0,San Lorenzo,Argentina,2700000.0,in,summer,Laliga,2019,False,
CA Osasuna,Marc Cardona,23,Spain,Centre-Forward,CF,1400000.0,Barcelona,Spain,2500000.0,in,summer,Laliga,2019,False,
