club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Milan van Ewijk,18,Netherlands,Right-Back,RB,5000000.0,Excelsior M,Netherlands,0.0,in,summer,Eredivisie,2019,False,
ADO Den Haag,Bilal Ould-Chikh,22,Morocco,Right Winger,RW,,Denizlispor,Turkey,0.0,in,summer,Eredivisie,2019,False,
ADO Den Haag,Thom Haye,24,Netherlands,Defensive Midfield,DM,2500000.0,Without Club,,,in,summer,Eredivisie,2019,False,
ADO Den Haag,Nasser El Khayati,30,Netherlands,Attacking Midfield,AM,,Qatar SC,Qatar,1700000.0,out,summer,Eredivisie,2019,False,
ADO Den Haag,Wilfried Kanon,26,Cote d'Ivoire,Centre-Back,CB,,Pyramids FC,Egypt,,out,summer,Eredivisie,2019,False,
ADO Den Haag,Sheraldo Becker,24,Suriname,Second Striker,SS,17000000.0,Union Berlin,Germany,0.0,out,summer,Eredivisie,2019,False,
ADO Den Haag,Delano Ladan,19,Netherlands,Centre-Forward,CF,,SC Cambuur,Netherlands,0.0,out,summer,Eredivisie,2019,False,
ADO Den Haag,Nick Kuipers,26,Netherlands,Centre-Back,CB,,PERSIB,Indonesia,0.0,out,summer,Eredivisie,2019,False,
ADO Den Haag,Indy Groothuizen,23,Netherlands,Goalkeeper,GK,,Vejle BK,Denmark,,out,summer,Eredivisie,2019,False,
ADO Den Haag,Melvyn Lorenzen,24,Germany,Second Striker,SS,,Without Club,,,out,summer,Eredivisie,2019,False,
ADO Den Haag,Trevor David,22,Netherlands,Right-Back,RB,,Without Club,,,out,summer,Eredivisie,2019,False,
ADO Den Haag,Jordan Spence,29,England,Right-Back,RB,,Without Club,,,in,winter,Eredivisie,2019,False,
ADO Den Haag,Donny Gorter,31,Netherlands,Left-Back,LB,,Without Club,,,out,winter,Eredivisie,2019,False,
AZ Alkmaar,Dani de Wit,21,Netherlands,Attacking Midfield,AM,5000000.0,Ajax,Netherlands,2000000.0,in,summer,Eredivisie,2019,False,
AZ Alkmaar,Zakaria Aboukhlal,19,Morocco,Right Winger,RW,10000000.0,PSV U21,Netherlands,2000000.0,in,summer,Eredivisie,2019,False,
AZ Alkmaar,Jordy Clasie,28,Netherlands,Defensive Midfield,DM,3000000.0,Southampton,England,0.0,in,summer,Eredivisie,2019,False,
AZ Alkmaar,Guus Til,21,Netherlands,Attacking Midfield,AM,6000000.0,Spartak Moscow,Russia,18000000.0,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Marko Vejinović,29,Netherlands,Defensive Midfield,DM,,Arka Gdynia,Poland,,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Ricardo van Rhijn,28,Netherlands,Right-Back,RB,,Heerenveen,Netherlands,0.0,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Nick Olij,23,Netherlands,Goalkeeper,GK,4000000.0,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Adam Maher,25,Netherlands,Central Midfield,CM,3000000.0,FC Utrecht,Netherlands,0.0,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Mats Seuntjens,27,Netherlands,Centre-Forward,CF,1200000.0,Genclerbirligi,Turkey,,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Iliass Bel Hassani,26,Morocco,Attacking Midfield,AM,,PEC Zwolle,Netherlands,,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Piet Velthuizen,32,Netherlands,Goalkeeper,GK,,Without Club,,,out,summer,Eredivisie,2019,False,
AZ Alkmaar,Håkon Evjen,19,Norway,Central Midfield,CM,1800000.0,Bodø/Glimt,Norway,2500000.0,in,winter,Eredivisie,2019,False,
AZ Alkmaar,Ramon Leeuwin,32,Suriname,Centre-Back,CB,,Odense BK,Denmark,,in,winter,Eredivisie,2019,False,
AZ Alkmaar,Björn Johnsen,28,Norway,Centre-Forward,CF,,Ulsan Hyundai,"Korea, South",1000000.0,out,winter,Eredivisie,2019,False,
AZ Alkmaar,Fred Friday,24,Nigeria,Centre-Forward,CF,,Without Club,,,out,winter,Eredivisie,2019,False,
Ajax Amsterdam,Quincy Promes,27,Netherlands,Left Winger,LW,6000000.0,Sevilla FC,Spain,15700000.0,in,summer,Eredivisie,2019,False,
Ajax Amsterdam,Edson Álvarez,21,Mexico,Defensive Midfield,DM,35000000.0,América,Mexico,15000000.0,in,summer,Eredivisie,2019,False,
