club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AE Larisa,Jean Luc Assoubre,27,Cote d'Ivoire,Right Winger,RW,,AEK Larnaca,Cyprus,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Jonathan Bustos,25,Argentina,Attacking Midfield,AM,,Platense,Argentina,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Milos Filipovic,29,Serbia,Left Winger,LW,,Zrinjski Mostar,Bosnia-Herzegovina,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Abiola Dauda,31,Nigeria,Centre-Forward,CF,,Giresunspor,Turkey,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Alexios Michail,32,Greece,Centre-Back,CB,,PAS Giannina,Greece,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Borivoje Ristic,35,Serbia,Goalkeeper,GK,,Radnicki Nis,Serbia,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Evripidis Giakos,28,Greece,Attacking Midfield,AM,,PAS Giannina,Greece,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Nikola Stankovic,25,Serbia,Left-Back,LB,,Radnicki Nis,Serbia,0.0,in,summer,Super League 1,2019,False,
AE Larisa,Bruno Chalkiadakis,26,Greece,Attacking Midfield,AM,,Without Club,,,in,summer,Super League 1,2019,False,
AE Larisa,Nikola Jakimovski,29,North Macedonia,Left Midfield,LM,,Trapani,Italy,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Davor Taleski,24,North Macedonia,Goalkeeper,GK,,Bregalnica Stip,North Macedonia,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Christos Gromitsaris,28,Greece,Centre-Back,CB,,PAE Chania,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Vangelis Nousios,21,Greece,Right Winger,RW,,Ap. Larisas,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Lefteris Bamis,19,Greece,Defensive Midfield,DM,,Ik. Tsaritsanis,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Leozinho,33,Brazil,Attacking Midfield,AM,,PAE Chania,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Petar Kunic,26,Bosnia-Herzegovina,Centre-Forward,CF,,Zrinjski Mostar,Bosnia-Herzegovina,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Hristofor Hubchev,23,Bulgaria,Left-Back,LB,,Etar,Bulgaria,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Milos Deletic,25,Serbia,Right Winger,RW,,AEK Athens,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Theodoros Tripotseris,33,Greece,Centre-Back,CB,,GAS Ialysos,Greece,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Noé Acosta,35,Spain,Left Winger,LW,,Jamshedpur FC,India,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Panagiotis Paiteris,22,Greece,Goalkeeper,GK,,FC Luftëtari,Albania,0.0,out,summer,Super League 1,2019,False,
AE Larisa,Kenan Bargan,30,Greece,Left Winger,LW,,Without Club,,,out,summer,Super League 1,2019,False,
AE Larisa,Steliano Filip,25,Romania,Left-Back,LB,,FC Viitorul,Romania,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Dimitrios Loufakis,19,Greece,Right Winger,RW,,Apollon Pontou,Greece,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Vinícius,26,Brazil,Left Winger,LW,1200000.0,Criciúma EC,Brazil,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Mateo Muzek,24,Croatia,Centre-Back,CB,,FC Sheriff,Moldova,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Theocharis Iliadis,23,Greece,Centre-Back,CB,,Diagoras,Greece,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Athanasios Papazoglou,31,Greece,Centre-Forward,CF,,FC Voluntari,Romania,0.0,in,winter,Super League 1,2019,False,
AE Larisa,Ali Ghazal,27,Egypt,Centre-Back,CB,,Without Club,,,in,winter,Super League 1,2019,False,
AE Larisa,Gergely Nagy,25,Hungary,Goalkeeper,GK,,Without Club,,,in,winter,Super League 1,2019,False,
AE Larisa,Gabriel Torje,30,Romania,Right Winger,RW,,Without Club,,,in,winter,Super League 1,2019,False,
AE Larisa,Milos Filipovic,29,Serbia,Left Winger,LW,,Zrinjski Mostar,Bosnia-Herzegovina,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Gertin Hoxhalli,23,Albania,Attacking Midfield,AM,,GS Kallithea,Greece,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Slavko Bralic,27,Croatia,Centre-Back,CB,,Vojvodina,Serbia,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Stefan Zivkovic,29,Serbia,Left-Back,LB,,Zhetysu,Kazakhstan,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Fatjon Andoni,28,Albania,Defensive Midfield,DM,,Apollon Smyrnis,Greece,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Borivoje Ristic,36,Serbia,Goalkeeper,GK,,Radnicki Nis,Serbia,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Abiola Dauda,31,Nigeria,Centre-Forward,CF,,Panetolikos,Greece,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Evgeniy Shikavka,27,Belarus,Centre-Forward,CF,,Dinamo Minsk,Belarus,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Evripidis Giakos,28,Greece,Attacking Midfield,AM,,PAE Chania,Greece,0.0,out,winter,Super League 1,2019,False,
AE Larisa,Bruno Chalkiadakis,26,Greece,Attacking Midfield,AM,,Without Club,,,out,winter,Super League 1,2019,False,
AEK Athens,Nélson Oliveira,27,Portugal,Centre-Forward,CF,,Norwich,England,1000000.0,in,summer,Super League 1,2019,False,
AEK Athens,Daniele Verde,23,Italy,Right Winger,RW,2200000.0,AS Roma,Italy,,in,summer,Super League 1,2019,False,
AEK Athens,David Simão,29,Portugal,Central Midfield,CM,,Royal Antwerp,Belgium,,in,summer,Super League 1,2019,False,
AEK Athens,Milos Deletic,25,Serbia,Right Winger,RW,,AE Larisa,Greece,0.0,in,summer,Super League 1,2019,False,
AEK Athens,Georgios Kornezos,21,Greece,Centre-Back,CB,,Ethn. Piraeus,Greece,0.0,in,summer,Super League 1,2019,False,
AEK Athens,Georgios Athanasiadis,26,Greece,Goalkeeper,GK,1800000.0,Asteras Tripoli,Greece,0.0,in,summer,Super League 1,2019,False,
AEK Athens,Paulinho,27,Portugal,Right-Back,RB,,Chaves,Portugal,0.0,in,summer,Super League 1,2019,False,
AEK Athens,Anastasios Bakasetas,26,Greece,Attacking Midfield,AM,10000000.0,Alanyaspor,Turkey,,out,summer,Super League 1,2019,False,
AEK Athens,Konstantinos Malaj,19,Greece,Defensive Midfield,DM,,Th. Kamariou,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Christos Antoniou,21,Greece,Right Winger,RW,,Eolikos,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Alkiviadis Markopouliotis,23,Greece,Centre-Back,CB,,Doxa Dramas,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Andreas Vlachomitros,22,Greece,Second Striker,SS,,Apollon Pontou,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Ilias Tselios,21,Greece,Central Midfield,CM,,Ergotelis,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Rodrigo Galo,32,Brazil,Right-Back,RB,,Atromitos,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Giannis Gianniotas,26,Greece,Right Winger,RW,,Apol. Limassol,Cyprus,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Makis Giannikoglou,26,Greece,Goalkeeper,GK,,PAS Giannina,Greece,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Vasilios Lampropoulos,29,Greece,Centre-Back,CB,,Dep. La Coruña,Spain,0.0,out,summer,Super League 1,2019,False,
AEK Athens,Uros Cosic,26,Serbia,Centre-Back,CB,,CS U Craiova,Romania,,out,summer,Super League 1,2019,False,
AEK Athens,Ziga Laci,17,Slovenia,Centre-Back,CB,,NS Mura U19,Slovenia,,in,winter,Super League 1,2019,False,
AEK Athens,Erik Morán,28,Spain,Defensive Midfield,DM,,CD Numancia,Spain,0.0,out,winter,Super League 1,2019,False,
AEK Athens,Giannis Tsivelekidis,20,Greece,Centre-Back,CB,,NK Fuzinar,Slovenia,0.0,out,winter,Super League 1,2019,False,
AO Xanthi,Vincenzo Rennella,30,Italy,Centre-Forward,CF,,Cádiz CF,Spain,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Aristotelis Karasalidis,28,Greece,Centre-Back,CB,,Atromitos,Greece,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Lucas Poletto,24,Brazil,Left Winger,LW,,Ap. Larisas,Greece,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Vítor São Bento,26,Portugal,Goalkeeper,GK,,SC Covilhã,Portugal,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Stelios Malezas,34,Greece,Centre-Back,CB,,PAOK Salonika,Greece,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Jordan Faucher,27,France,Centre-Forward,CF,,Red Star FC,France,0.0,in,summer,Super League 1,2019,False,
AO Xanthi,Mehdi Terki,27,Algeria,Central Midfield,CM,,KSC Lokeren,Belgium,,in,summer,Super League 1,2019,False,
AO Xanthi,Erik Jendrisek,32,Slovakia,Centre-Forward,CF,,Volos NPS,Greece,0.0,out,summer,Super League 1,2019,False,
AO Xanthi,Zivko Zivkovic,30,Serbia,Goalkeeper,GK,,PAOK Salonika,Greece,0.0,out,summer,Super League 1,2019,False,
