club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AFC Bournemouth,Philip Billing,23,Denmark,Central Midfield,CM,20000000.0,Huddersfield,England,16500000.0,in,summer,Premier League,2019,False,
AFC Bournemouth,Arnaut Danjuma,22,Netherlands,Left Winger,LW,20000000.0,Club Brugge,Belgium,16460000.0,in,summer,Premier League,2019,False,
AFC Bournemouth,Lloyd Kelly,20,England,Centre-Back,CB,18000000.0,Bristol City,England,14800000.0,in,summer,Premier League,2019,False,
AFC Bournemouth,Jack Stacey,23,England,Right-Back,RB,2200000.0,Luton,England,4450000.0,in,summer,Premier League,2019,False,
AFC Bournemouth,Tyrone Mings,26,England,Centre-Back,CB,22000000.0,Aston Villa,England,22300000.0,out,summer,Premier League,2019,False,
AFC Bournemouth,Lys Mousset,23,France,Centre-Forward,CF,,Sheff Utd,England,11100000.0,out,summer,Premier League,2019,False,
AFC Bournemouth,Connor Mahoney,22,England,Right Winger,RW,,Millwall,England,1100000.0,out,summer,Premier League,2019,False,
AFC Bournemouth,Marc Pugh,32,England,Left Winger,LW,,QPR,England,0.0,out,summer,Premier League,2019,False,
Arsenal FC,Nicolas Pépé,24,Cote d'Ivoire,Right Winger,RW,14000000.0,LOSC Lille,France,80000000.0,in,summer,Premier League,2019,False,
Arsenal FC,William Saliba,18,France,Centre-Back,CB,70000000.0,Saint-Étienne,France,30000000.0,in,summer,Premier League,2019,False,
Arsenal FC,Kieran Tierney,22,Scotland,Left-Back,LB,25000000.0,Celtic,Scotland,27000000.0,in,summer,Premier League,2019,False,
Arsenal FC,David Luiz,32,Brazil,Centre-Back,CB,,Chelsea,England,8700000.0,in,summer,Premier League,2019,False,
Arsenal FC,Gabriel Martinelli,18,Brazil,Left Winger,LW,80000000.0,Ituano,Brazil,7100000.0,in,summer,Premier League,2019,False,
Arsenal FC,Alex Iwobi,23,Nigeria,Attacking Midfield,AM,28000000.0,Everton,England,30400000.0,out,summer,Premier League,2019,False,
Arsenal FC,Krystian Bielik,21,Poland,Defensive Midfield,DM,2500000.0,Derby,England,8199999.999999999,out,summer,Premier League,2019,False,
Arsenal FC,Laurent Koscielny,33,France,Centre-Back,CB,,G. Bordeaux,France,5000000.0,out,summer,Premier League,2019,False,
Arsenal FC,David Ospina,30,Colombia,Goalkeeper,GK,3000000.0,SSC Napoli,Italy,3500000.0,out,summer,Premier League,2019,False,
Arsenal FC,Carl Jenkinson,27,England,Right-Back,RB,,Nottm Forest,England,2200000.0,out,summer,Premier League,2019,False,
Arsenal FC,Takuma Asano,24,Japan,Centre-Forward,CF,4000000.0,Partizan,Serbia,1000000.0,out,summer,Premier League,2019,False,
Arsenal FC,Nacho Monreal,33,Spain,Left-Back,LB,,Real Sociedad,Spain,,out,summer,Premier League,2019,False,
Arsenal FC,Aaron Ramsey,28,Wales,Central Midfield,CM,2500000.0,Juventus,Italy,0.0,out,summer,Premier League,2019,False,
Arsenal FC,Stephan Lichtsteiner,35,Switzerland,Right-Back,RB,,FC Augsburg,Germany,0.0,out,summer,Premier League,2019,False,
Arsenal FC,Danny Welbeck,28,England,Centre-Forward,CF,7000000.0,Watford,England,0.0,out,summer,Premier League,2019,False,
Arsenal FC,Petr Cech,37,Czech Republic,Goalkeeper,GK,,,,,out,summer,Premier League,2019,False,
Aston Villa,Wesley Moraes,22,Brazil,Centre-Forward,CF,2500000.0,Club Brugge,Belgium,25000000.0,in,summer,Premier League,2019,False,
Aston Villa,Tyrone Mings,26,England,Centre-Back,CB,22000000.0,Bournemouth,England,22300000.0,in,summer,Premier League,2019,False,
Aston Villa,Douglas Luiz,21,Brazil,Central Midfield,CM,55000000.0,Man City,England,16800000.0,in,summer,Premier League,2019,False,
Aston Villa,Matt Targett,23,England,Left-Back,LB,13000000.0,Southampton,England,15500000.0,in,summer,Premier League,2019,False,
Aston Villa,Ezri Konsa,21,England,Centre-Back,CB,25000000.0,Brentford,England,13300000.0,in,summer,Premier League,2019,False,
Aston Villa,Marvelous Nakamba,25,Zimbabwe,Defensive Midfield,DM,4000000.0,Club Brugge,Belgium,12000000.0,in,summer,Premier League,2019,False,
Aston Villa,Mahmoud Trezeguet,24,Egypt,Left Winger,LW,10000000.0,Kasimpasa,Turkey,10000000.0,in,summer,Premier League,2019,False,
Aston Villa,Anwar El Ghazi,24,Netherlands,Right Winger,RW,3000000.0,LOSC Lille,France,9000000.0,in,summer,Premier League,2019,False,
Aston Villa,Tom Heaton,33,England,Goalkeeper,GK,,Burnley,England,8800000.0,in,summer,Premier League,2019,False,
Aston Villa,Björn Engels,24,Belgium,Centre-Back,CB,,Stade Reims,France,8000000.0,in,summer,Premier League,2019,False,
Aston Villa,Jota Peleteiro,28,Spain,Right Winger,RW,,Birmingham,England,4500000.0,in,summer,Premier League,2019,False,
Aston Villa,Kortney Hause,23,England,Centre-Back,CB,2200000.0,Wolves,England,3400000.0,in,summer,Premier League,2019,False,
Aston Villa,Albert Adomah,31,Ghana,Right Winger,RW,,Nottm Forest,England,0.0,out,summer,Premier League,2019,False,
Aston Villa,Glenn Whelan,35,Ireland,Defensive Midfield,DM,,Heart of Midl.,Scotland,0.0,out,summer,Premier League,2019,False,
Aston Villa,Tommy Elphick,31,England,Centre-Back,CB,,Huddersfield,England,0.0,out,summer,Premier League,2019,False,
Aston Villa,Ritchie De Laet,30,Belgium,Right-Back,RB,,Royal Antwerp,Belgium,0.0,out,summer,Premier League,2019,False,
Aston Villa,Aaron Tshibola,24,DR Congo,Central Midfield,CM,,Waasl.-Beveren,Belgium,,out,summer,Premier League,2019,False,
Aston Villa,Gary Gardner,27,England,Central Midfield,CM,,Birmingham,England,,out,summer,Premier League,2019,False,
Aston Villa,Ross McCormack,32,Scotland,Second Striker,SS,,Without Club,,,out,summer,Premier League,2019,False,
Aston Villa,Micah Richards,31,England,Right-Back,RB,,,,,out,summer,Premier League,2019,False,
Aston Villa,Alan Hutton,34,Scotland,Right-Back,RB,,Without Club,,,out,summer,Premier League,2019,False,
Aston Villa,Mile Jedinak,34,Australia,Defensive Midfield,DM,,Without Club,,,out,summer,Premier League,2019,False,
Aston Villa,Birkir Bjarnason,31,Iceland,Central Midfield,CM,,Without Club,,,out,summer,Premier League,2019,False,
Aston Villa,Mark Bunn,34,England,Goalkeeper,GK,,,,,out,summer,Premier League,2019,False,
Aston Villa,Ally Samatta,27,Tanzania,Centre-Forward,CF,2500000.0,KRC Genk,Belgium,10500000.0,in,winter,Premier League,2019,False,
Aston Villa,Borja Bastón,27,Spain,Centre-Forward,CF,3500000.0,Swansea,England,0.0,in,winter,Premier League,2019,False,
Aston Villa,Jonathan Kodjia,30,Cote d'Ivoire,Centre-Forward,CF,,Al-Gharafa SC,Qatar,3000000.0,out,winter,Premier League,2019,False,
Brighton & Hove Albion,Adam Webster,24,England,Centre-Back,CB,25000000.0,Bristol City,England,22220000.0,in,summer,Premier League,2019,False,
Brighton & Hove Albion,Neal Maupay,22,France,Centre-Forward,CF,10000000.0,Brentford,England,15560000.0,in,summer,Premier League,2019,False,
