club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AS Monaco,Wissam Ben Yedder,29,France,Centre-Forward,CF,12000000.0,Sevilla FC,Spain,40000000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Gelson Martins,24,Portugal,Right Winger,RW,3000000.0,Atlético Madrid,Spain,30000000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Guillermo Maripán,25,Chile,Centre-Back,CB,10000000.0,Alavés,Spain,18000000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Benjamin Lecomte,28,France,Goalkeeper,GK,4000000.0,Montpellier,France,13500000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Henry Onyekuru,22,Nigeria,Left Winger,LW,4800000.0,Everton,England,13500000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Arthur Zagré,17,France,Left-Back,LB,,Paris SG,France,10000000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Ruben Aguilar,26,France,Right-Back,RB,6000000.0,Montpellier,France,8000000.0,in,summer,Ligue 1,2019,False,
AS Monaco,Youri Tielemans,22,Belgium,Central Midfield,CM,20000000.0,Leicester,England,45000000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Rony Lopes,23,Portugal,Right Winger,RW,4000000.0,Sevilla FC,Spain,25000000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Ronaël Pierre-Gabriel,21,France,Right-Back,RB,4000000.0,1.FSV Mainz 05,Germany,5500000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Ibrahima Diallo,20,France,Defensive Midfield,DM,6500000.0,Stade Brestois,France,2000000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Irvin Cardona,22,France,Centre-Forward,CF,2500000.0,Stade Brestois,France,1500000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Paul Nardi,25,France,Goalkeeper,GK,3000000.0,FC Lorient,France,1500000.0,out,summer,Ligue 1,2019,False,
AS Monaco,Khéphren Thuram,18,France,Central Midfield,CM,40000000.0,OGC Nice,France,0.0,out,summer,Ligue 1,2019,False,
AS Monaco,Jonathan Mexique,24,Martinique,Central Midfield,CM,,SO Cholet,France,0.0,out,summer,Ligue 1,2019,False,
AS Monaco,Radamel Falcao,33,Colombia,Centre-Forward,CF,1500000.0,Galatasaray,Turkey,0.0,out,summer,Ligue 1,2019,False,
AS Monaco,Andrea Raggi,35,Italy,Centre-Back,CB,,Without Club,,,out,summer,Ligue 1,2019,False,
AS Monaco,Aurélien Tchouaméni,20,France,Defensive Midfield,DM,90000000.0,G. Bordeaux,France,18000000.0,in,winter,Ligue 1,2019,False,
AS Monaco,Youssouf Fofana,21,France,Central Midfield,CM,25000000.0,R. Strasbourg,France,15000000.0,in,winter,Ligue 1,2019,False,
AS Monaco,Strahinja Pavlovic,18,Serbia,Centre-Back,CB,25000000.0,Partizan,Serbia,10000000.0,in,winter,Ligue 1,2019,False,
AS Monaco,Jean Marcelin,19,France,Centre-Back,CB,1500000.0,AJ Auxerre,France,10000000.0,in,winter,Ligue 1,2019,False,
AS Monaco,Radoslaw Majecki,20,Poland,Goalkeeper,GK,2000000.0,Legia Warszawa,Poland,7000000.0,in,winter,Ligue 1,2019,False,
AS Monaco,Boschilia,23,Brazil,Attacking Midfield,AM,1700000.0,Internacional,Brazil,,out,winter,Ligue 1,2019,False,
AS Monaco,Naldo,37,Brazil,Centre-Back,CB,,Without Club,,,out,winter,Ligue 1,2019,False,
AS Saint-Étienne,Denis Bouanga,24,Gabon,Left Winger,LW,8000000.0,Nîmes Olympique,France,4500000.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Ryad Boudebouz,29,Algeria,Attacking Midfield,AM,1200000.0,Real Betis,Spain,3500000.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Sergi Palencia,23,Spain,Right-Back,RB,2000000.0,Barcelona,Spain,2000000.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Zaydou Youssouf,19,France,Central Midfield,CM,4000000.0,G. Bordeaux,France,2000000.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Miguel Trauco,26,Peru,Left-Back,LB,1800000.0,Flamengo,Brazil,1000000.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Alpha Sissoko,22,France,Right-Back,RB,,Clermont Foot,France,0.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Harold Moukoudi,21,Cameroon,Centre-Back,CB,5000000.0,Le Havre AC,France,0.0,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,Yohan Cabaye,33,France,Central Midfield,CM,,Without Club,,,in,summer,Ligue 1,2019,False,
AS Saint-Étienne,William Saliba,18,France,Centre-Back,CB,70000000.0,Arsenal,England,30000000.0,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Rémy Cabella,29,France,Attacking Midfield,AM,5000000.0,Krasnodar,Russia,12000000.0,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Habib Maïga,23,Cote d'Ivoire,Defensive Midfield,DM,2500000.0,FC Metz,France,1000000.0,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Jorginho,23,Guinea-Bissau,Left Winger,LW,,Ludogorets,Bulgaria,,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Pierre-Yves Polomat,25,Martinique,Left-Back,LB,,Genclerbirligi,Turkey,0.0,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Neven Subotic,30,Germany,Centre-Back,CB,,Union Berlin,Germany,0.0,out,summer,Ligue 1,2019,False,
AS Saint-Étienne,Yvann Maçon,21,France,Right-Back,RB,2000000.0,USL Dunkerque,France,,in,winter,Ligue 1,2019,False,
AS Saint-Étienne,Robert Beric,28,Slovenia,Centre-Forward,CF,,Chicago,United States,2000000.0,out,winter,Ligue 1,2019,False,
Amiens SC,Serhou Guirassy,23,Guinea,Centre-Forward,CF,40000000.0,1.FC Köln,Germany,6000000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Gaël Kakuta,28,DR Congo,Attacking Midfield,AM,1800000.0,Rayo Vallecano,Spain,3000000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Eddy Gnahoré,25,France,Central Midfield,CM,,Palermo,Italy,2500000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Emil Krafth,24,Sweden,Right-Back,RB,3000000.0,Bologna,Italy,2000000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Jack Lahne,17,Sweden,Centre-Forward,CF,,Brommapojkarna,Sweden,2000000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Alexis Blin,22,France,Defensive Midfield,DM,2500000.0,Toulouse,France,1650000.0,in,summer,Ligue 1,2019,False,
Amiens SC,Ulrick Eneme-Ella,18,Gabon,Centre-Forward,CF,,FC Liefering,Austria,,in,summer,Ligue 1,2019,False,
Amiens SC,Aurélien Chedjou,34,Cameroon,Centre-Back,CB,,Basaksehir,Turkey,,in,summer,Ligue 1,2019,False,
Amiens SC,Haitam Aleesami,27,Norway,Left-Back,LB,,Palermo,Italy,0.0,in,summer,Ligue 1,2019,False,
Amiens SC,Christophe Jallet,35,France,Right-Back,RB,,OGC Nice,France,0.0,in,summer,Ligue 1,2019,False,
Amiens SC,Jayson Papeau,23,France,Left Winger,LW,,Ste. Geneviève,France,0.0,in,summer,Ligue 1,2019,False,
Amiens SC,Emil Krafth,25,Sweden,Right-Back,RB,3000000.0,Newcastle,England,5400000.0,out,summer,Ligue 1,2019,False,
Amiens SC,Oualid El Hajjam,28,Morocco,Right-Back,RB,1200000.0,Troyes,France,,out,summer,Ligue 1,2019,False,
Amiens SC,Yannick Mamilonne,27,Guadeloupe,Centre-Forward,CF,,FC Chambly Oise,France,0.0,out,summer,Ligue 1,2019,False,
