club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Funso Ojo,27.0,Belgium,Central Midfield,CM,,Scunthorpe Utd.,England,,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Curtis Main,27.0,England,Centre-Forward,CF,,Motherwell FC,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ryan Hedges,23.0,Wales,Right Winger,RW,1500000.0,Barnsley FC,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ash Taylor,28.0,Wales,Centre-Back,CB,,Northampton,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Craig Bryson,32.0,Scotland,Central Midfield,CM,,Derby,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,James Wilson,23.0,England,Centre-Forward,CF,,Man Utd,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Mark Reynolds,32.0,Scotland,Centre-Back,CB,,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Graeme Shinnie,27.0,Scotland,Defensive Midfield,DM,,Derby,England,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Gary Mackay-Steven,28.0,Scotland,Left Midfield,LM,,New York City,United States,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Stevie May,26.0,Scotland,Centre-Forward,CF,,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Greg Halford,34.0,England,Centre-Back,CB,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ronald Hernández,22.0,Venezuela,Right-Back,RB,,Stabæk,Norway,,in,winter,Scottish Premiership,2019,False,
Aberdeen FC,Matty Kennedy,25.0,Northern Ireland,Left Winger,LW,,St. Johnstone,Scotland,,in,winter,Scottish Premiership,2019,False,
Aberdeen FC,Dylan McGeouch,26.0,Scotland,Central Midfield,CM,,Sunderland,England,,in,winter,Scottish Premiership,2019,False,
Aberdeen FC,James Wilson,24.0,England,Centre-Forward,CF,,Salford,England,,out,winter,Scottish Premiership,2019,False,
Aberdeen FC,Stephen Gleeson,31.0,Ireland,Central Midfield,CM,,Without Club,,,out,winter,Scottish Premiership,2019,False,
Celtic FC,Christopher Jullien,26.0,France,Centre-Back,CB,3500000.0,Toulouse,France,8000000.0,in,summer,Scottish Premiership,2019,False,
Celtic FC,Boli Bolingoli,24.0,Belgium,Left-Back,LB,,Rapid Vienna,Austria,3340000.0,in,summer,Scottish Premiership,2019,False,
Celtic FC,Hatem Elhamed,28.0,Israel,Centre-Back,CB,,H. Beer Sheva,Israel,1800000.0,in,summer,Scottish Premiership,2019,False,
Celtic FC,Luca Connell,18.0,Ireland,Defensive Midfield,DM,,Bolton U18,England,,in,summer,Scottish Premiership,2019,False,
Celtic FC,Jeremie Frimpong,18.0,Netherlands,Right-Back,RB,45000000.0,Man City U23,England,,in,summer,Scottish Premiership,2019,False,
Celtic FC,Greg Taylor,21.0,Scotland,Left-Back,LB,6500000.0,Kilmarnock FC,Scotland,,in,summer,Scottish Premiership,2019,False,
Celtic FC,Kieran Tierney,22.0,Scotland,Left-Back,LB,25000000.0,Arsenal,England,27000000.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Scott Allan,27.0,Scotland,Attacking Midfield,AM,,Hibernian FC,Scotland,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Dedryck Boyata,28.0,Belgium,Centre-Back,CB,1000000.0,Hertha BSC,Germany,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Emilio Izaguirre,33.0,Honduras,Left-Back,LB,,FC Motagua,Honduras,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Cristian Gamboa,29.0,Costa Rica,Right-Back,RB,,VfL Bochum,Germany,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Mikael Lustig,32.0,Sweden,Right-Back,RB,,KAA Gent,Belgium,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Marvin Compper,34.0,Germany,Centre-Back,CB,,MSV Duisburg,Germany,0.0,out,summer,Scottish Premiership,2019,False,
Celtic FC,Youssouf Mulumbu,32.0,DR Congo,Defensive Midfield,DM,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Celtic FC,Dorus de Vries,38.0,Netherlands,Goalkeeper,GK,,,,,out,summer,Scottish Premiership,2019,False,
Celtic FC,Patryk Klimala,21.0,Poland,Centre-Forward,CF,2500000.0,Jagiellonia,Poland,4000000.0,in,winter,Scottish Premiership,2019,False,
Celtic FC,Ismaila Soro,21.0,Cote d'Ivoire,Defensive Midfield,DM,1200000.0,Bnei Yehuda,Israel,2300000.0,in,winter,Scottish Premiership,2019,False,
Celtic FC,Lewis Morgan,23.0,Scotland,Left Winger,LW,4000000.0,Miami,United States,,out,winter,Scottish Premiership,2019,False,
Celtic FC,Scott Sinclair,30.0,England,Left Winger,LW,,Preston,England,,out,winter,Scottish Premiership,2019,False,
Hamilton Academical FC,Markus Fjörtoft,25.0,Norway,Centre-Back,CB,,Southern United,New Zealand,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Owain Fôn Williams,32.0,Wales,Goalkeeper,GK,,Inverness CT,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Johnny Hunt,28.0,England,Left-Back,LB,,Stevenage,England,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Blair Alston,27.0,Scotland,Central Midfield,CM,,St. Johnstone,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Ciaran McKenna,21.0,Scotland,Right-Back,RB,,Falkirk,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Brian Easton,31.0,Scotland,Left-Back,LB,,St. Johnstone,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Kyle Gourlay,20.0,Scotland,Goalkeeper,GK,,Dundee Reserves,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,David Moyo,24.0,Zimbabwe,Centre-Forward,CF,,St Albans City,England,0.0,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Will Collar,22.0,England,Defensive Midfield,DM,,Brighton U23,England,,in,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Gary Woods,28.0,England,Goalkeeper,GK,,Oldham Athletic,England,0.0,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Ziggy Gordon,26.0,Scotland,Centre-Back,CB,,Central Coast,Australia,0.0,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Alex Penny,22.0,England,Right-Back,RB,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Matthew Kilgallon,35.0,England,Centre-Back,CB,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Tom Taiwo,29.0,England,Defensive Midfield,DM,,,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Delphin Tshiembe,27.0,Denmark,Centre-Back,CB,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Lennard Sowah,26.0,Germany,Left-Back,LB,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Jacob Marsden,22.0,England,Goalkeeper,GK,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Dougie Imrie,35.0,Scotland,Right Winger,RW,,,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,Steven Boyd,22.0,Scotland,Centre-Forward,CF,,Without Club,,,out,summer,Scottish Premiership,2019,False,
Hamilton Academical FC,David Templeton,31.0,Scotland,Left Winger,LW,,Burton Albion,England,0.0,in,winter,Scottish Premiership,2019,False,
Hamilton Academical FC,Darian Mackinnon,34.0,Scotland,Central Midfield,CM,,Partick Thistle,Scotland,0.0,out,winter,Scottish Premiership,2019,False,
Heart of Midlothian FC,Craig Halkett,24.0,Scotland,Centre-Back,CB,,Livingston FC,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Conor Washington,27.0,Northern Ireland,Centre-Forward,CF,,Sheff Utd,England,0.0,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Glenn Whelan,35.0,Ireland,Defensive Midfield,DM,,Aston Villa,England,0.0,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Steven Naismith,32.0,Scotland,Second Striker,SS,,Norwich,England,0.0,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Jamie Walker,26.0,Scotland,Left Winger,LW,,Wigan,England,0.0,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Loïc Damour,28.0,France,Central Midfield,CM,,Cardiff,England,,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Aidy White,27.0,Ireland,Left Midfield,LM,,Without Club,,,in,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Malaury Martin,31.0,France,Defensive Midfield,DM,,Palermo,Italy,0.0,out,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,David Vanecek,28.0,Czech Republic,Centre-Forward,CF,,Puskás AFC,Hungary,0.0,out,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Arnaud Djoum,30.0,Cameroon,Central Midfield,CM,,Al-Raed,Saudi Arabia,0.0,out,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Conor Sammon,32.0,Ireland,Centre-Forward,CF,,Falkirk,Scotland,0.0,out,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Marcus Godinho,22.0,Canada,Left-Back,LB,,FSV Zwickau,Germany,0.0,out,summer,Scottish Premiership,2019,False,
Heart of Midlothian FC,Ryan Edwards,25.0,Australia,Central Midfield,CM,,Burton Albion,England,,out,summer,Scottish Premiership,2019,False,
