club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Austria Vienna,Benedikt Pichler,21,Austria,Centre-Forward,CF,1100000.0,A. Klagenfurt,Austria,,in,summer,Bundesliga,2019,False,
Austria Vienna,Stephan Zwierschitz,28,Austria,Centre-Back,CB,,Admira Wacker,Austria,0.0,in,summer,Bundesliga,2019,False,
Austria Vienna,Caner Cavlan,27,Turkey,Left-Back,LB,,FC Emmen,Netherlands,0.0,in,summer,Bundesliga,2019,False,
Austria Vienna,Maudo Jarjué,21,The Gambia,Centre-Back,CB,,FK Sabail,Azerbaijan,0.0,in,summer,Bundesliga,2019,False,
Austria Vienna,Johannes Handl,21,Austria,Centre-Back,CB,,FC Wacker II,Austria,,in,summer,Bundesliga,2019,False,
Austria Vienna,Thomas Salamon,30,Austria,Left-Back,LB,,SV Horn,Austria,0.0,out,summer,Bundesliga,2019,False,
Austria Vienna,Kevin Friesenbichler,25,Austria,Centre-Forward,CF,,VfL Osnabrück,Germany,0.0,out,summer,Bundesliga,2019,False,
Austria Vienna,Petar Gluhakovic,23,Austria,Right-Back,RB,,NK Lokomotiva,Croatia,0.0,out,summer,Bundesliga,2019,False,
Austria Vienna,Mohammed Kadiri,23,Ghana,Defensive Midfield,DM,,Dynamo Kyiv,Ukraine,,out,summer,Bundesliga,2019,False,
Austria Vienna,Tarkan Serbest,25,Turkey,Centre-Back,CB,,Kasimpasa,Turkey,,out,winter,Bundesliga,2019,False,
FC Admira Wacker Mödling,Fabian Menig,25,Germany,Centre-Back,CB,,Pr. Münster,Germany,0.0,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Christoph Haas,26,Austria,Goalkeeper,GK,,SV Horn,Austria,0.0,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Roman Kerschbaum,25,Austria,Central Midfield,CM,,FC Wacker,Austria,0.0,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Erwin Hoffer,32,Austria,Centre-Forward,CF,,Beerschot V.A.,Belgium,0.0,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Muhammed Cham,18,Austria,Attacking Midfield,AM,6000000.0,Wolfsburg II,Germany,,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Kolja Pusch,26,Germany,Attacking Midfield,AM,,Heidenheim,Germany,,in,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Sasa Kalajdzic,21,Austria,Centre-Forward,CF,12000000.0,VfB Stuttgart,Germany,6000000.0,out,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Patrick Schmidt,21,Austria,Centre-Forward,CF,,Barnsley FC,England,1200000.0,out,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Marin Jakolis,22,Croatia,Left Winger,LW,,Hajduk Split,Croatia,,out,summer,Bundesliga,2019,False,
FC Admira Wacker Mödling,Stephan Zwierschitz,28,Austria,Centre-Back,CB,,Austria Vienna,Austria,0.0,out,summer,Bundesliga,2019,False,
