club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
GNK Dinamo Zagreb,Luka Ivanusec,20,Croatia,Left Winger,LW,12000000.0,NK Lokomotiva,Croatia,3000000.0,in,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Sandro Kulenovic,19,Croatia,Centre-Forward,CF,2000000.0,Legia Warszawa,Poland,1600000.0,in,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Ivo Pinto,29,Portugal,Right-Back,RB,,Norwich,England,0.0,in,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,François Moubandje,29,Switzerland,Left-Back,LB,,Toulouse,France,0.0,in,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Ivan Sunjic,22,Croatia,Defensive Midfield,DM,1500000.0,Birmingham,England,8000000.0,out,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Amir Rrahmani,25,Kosovo,Centre-Back,CB,25000000.0,Hellas Verona,Italy,2100000.0,out,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Ante Majstorovic,25,Croatia,Centre-Back,CB,,NK Osijek,Croatia,,out,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Jan Lecjaks,28,Czech Republic,Left-Back,LB,,Omonia Nikosia,Cyprus,,out,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Mario Musa,28,Croatia,Left-Back,LB,,Without Club,,,out,summer,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Fran Karacic,23,Australia,Right-Back,RB,,NK Lokomotiva,Croatia,,in,winter,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Dani Olmo,21,Spain,Attacking Midfield,AM,50000000.0,RB Leipzig,Germany,29000000.0,out,winter,Supersport Hnl,2019,False,
GNK Dinamo Zagreb,Mario Situm,27,Croatia,Right Midfield,RM,,Kayserispor,Turkey,,out,winter,Supersport Hnl,2019,False,
HNK Gorica,Matthew Steenvoorden,26,Netherlands,Centre-Back,CB,,SC Cambuur,Netherlands,0.0,in,summer,Supersport Hnl,2019,False,
HNK Gorica,Dario Canadjija,25,Croatia,Defensive Midfield,DM,,Slaven Belupo,Croatia,0.0,in,summer,Supersport Hnl,2019,False,
HNK Gorica,Jiloan Hamad,28,Iraq,Attacking Midfield,AM,,Incheon Utd.,"Korea, South",0.0,in,summer,Supersport Hnl,2019,False,
HNK Gorica,Nasiru Moro,22,Ghana,Centre-Back,CB,,Accra Lions,Ghana,0.0,in,summer,Supersport Hnl,2019,False,
HNK Gorica,Hrvoje Babec,19,Croatia,Defensive Midfield,DM,1800000.0,NK Vihor (J),Croatia,0.0,in,summer,Supersport Hnl,2019,False,
HNK Gorica,Maks Celic,23,Croatia,Centre-Back,CB,,NK Varazdin,Croatia,0.0,in,summer,Supersport Hnl,2019,False,
