club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Horsens,Malte Kiilerich,23.0,Denmark,Centre-Back,CB,,Hvidovre,Denmark,0.0,in,summer,Superliga,2019,False,
AC Horsens,Jonas Gemmer,23.0,Denmark,Central Midfield,CM,,Fremad Amager,Denmark,0.0,in,summer,Superliga,2019,False,
AC Horsens,Uros Nenadovic,25.0,Serbia,Centre-Forward,CF,,Alashkert FC,Armenia,0.0,in,summer,Superliga,2019,False,
AC Horsens,Jacob Linnet,24.0,Denmark,Right-Back,RB,,Brabrand IF,Denmark,0.0,in,summer,Superliga,2019,False,
AC Horsens,Jonas Thorsen,29.0,Denmark,Right-Back,RB,,E. Braunschweig,Germany,0.0,in,summer,Superliga,2019,False,
AC Horsens,Michael Lansing,25.0,United States,Goalkeeper,GK,,Aalborg BK,Denmark,0.0,in,summer,Superliga,2019,False,
AC Horsens,Peter Therkildsen,21.0,Denmark,Right-Back,RB,,Naestved BK,Denmark,0.0,in,summer,Superliga,2019,False,
AC Horsens,Alexander Ludwig,26.0,Denmark,Centre-Back,CB,,Odense BK,Denmark,,in,summer,Superliga,2019,False,
AC Horsens,Mads Andersen,21.0,Denmark,Centre-Back,CB,3000000.0,Barnsley FC,England,1000000.0,out,summer,Superliga,2019,False,
AC Horsens,Frederik Nörgaard,20.0,Denmark,Goalkeeper,GK,,Odder IGF,Denmark,0.0,out,summer,Superliga,2019,False,
AC Horsens,Frederik Mortensen,20.0,Denmark,Central Midfield,CM,,Skive IK,Denmark,0.0,out,summer,Superliga,2019,False,
AC Horsens,Kevin Ray Mendoza,24.0,Philippines,Goalkeeper,GK,,HB Köge,Denmark,0.0,out,summer,Superliga,2019,False,
AC Horsens,Tobias Arndal,21.0,Denmark,Central Midfield,CM,,Arendal,Norway,0.0,out,summer,Superliga,2019,False,
AC Horsens,Thomas Rohde,19.0,Denmark,Centre-Forward,CF,,VSK Aarhus,Denmark,0.0,out,summer,Superliga,2019,False,
AC Horsens,Mathias Nielsen,28.0,Denmark,Centre-Back,CB,,Randers FC,Denmark,0.0,out,summer,Superliga,2019,False,
AC Horsens,Sivert Heltne Nilsen,27.0,Norway,Defensive Midfield,DM,,Elfsborg,Sweden,,out,summer,Superliga,2019,False,
AC Horsens,Oliver Drost,23.0,Denmark,Centre-Forward,CF,,Without Club,,,out,summer,Superliga,2019,False,
AC Horsens,Gregers Arndal-Lauritzen,21.0,Denmark,Left-Back,LB,,Without Club,,,out,summer,Superliga,2019,False,
AC Horsens,Thomas Kortegaard,35.0,Denmark,Right-Back,RB,,,,,out,summer,Superliga,2019,False,
AC Horsens,Jonas Borring,34.0,Denmark,Left Midfield,LM,,Without Club,,,out,summer,Superliga,2019,False,
AC Horsens,Uros Nenadovic,25.0,Serbia,Centre-Forward,CF,,Without Club,,,out,summer,Superliga,2019,False,
AC Horsens,Oliver Drost,24.0,Denmark,Centre-Forward,CF,,Kolding IF,Denmark,0.0,in,winter,Superliga,2019,False,
AC Horsens,Magnus Jensen,23.0,Denmark,Centre-Back,CB,,Skive IK,Denmark,,in,winter,Superliga,2019,False,
AC Horsens,Kasper Junker,25.0,Denmark,Centre-Forward,CF,1700000.0,Bodø/Glimt,Norway,,out,winter,Superliga,2019,False,
