club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AEK Athens,Kyriakos Andreopoulos,21,Greece,Defensive Midfield,DM,,AOK Kerkyra,Greece,,in,summer,Super League 1,2015,False,
AEK Athens,Diego Buonanotte,27,Argentina,Attacking Midfield,AM,,Granada CF,Spain,0.0,in,summer,Super League 1,2015,False,
AEK Athens,André Simões,25,Portugal,Defensive Midfield,DM,,Moreirense,Portugal,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Dídac Vilà,26,Spain,Left-Back,LB,,AC Milan,Italy,0.0,in,summer,Super League 1,2015,False,
AEK Athens,César Arzo,29,Spain,Centre-Back,CB,,B. Jerusalem,Israel,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Rafik Djebbour,31,Algeria,Centre-Forward,CF,,APOEL Nicosia,Cyprus,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Stavros Vasilantonopoulos,23,Greece,Right-Back,RB,,Apollon Smyrnis,Greece,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Rodrigo Galo,28,Brazil,Right-Back,RB,,Paços Ferreira,Portugal,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Ronald Vargas,28,Venezuela,Attacking Midfield,AM,,Balikesirspor,Turkey,0.0,in,summer,Super League 1,2015,False,
AEK Athens,Nikolaos Argyriou,21,Greece,Right-Back,RB,,Anag. Karditsas,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Alexandros Dimgiokas,20,Albania,Right Midfield,RM,,AO Nea Ionia,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Vasilios Tsevas,20,Greece,Attacking Midfield,AM,,Pierikos,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Vasilios Rovas,31,Greece,Defensive Midfield,DM,,Aris Saloniki,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Markos Dounis,23,Greece,Right Winger,RW,,Aris Saloniki,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Nikola Zivanovic,19,Serbia,Mittelfeld,Mittelfeld,,Atromitos U20,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Georgios Sarris,25,Greece,Centre-Back,CB,,K. Erciyesspor,Turkey,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Lampros Thanailakis,19,Greece,Centre-Forward,CF,,PAS Lamia,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Orestis Paliaroutas,20,Greece,Left Winger,LW,,AE Kifisias,Greece,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Alexandre D'Acol,29,Brazil,Centre-Forward,CF,,Hamilton Acad.,Scotland,0.0,out,summer,Super League 1,2015,False,
AEK Athens,Christoforos Duberet,21,Greece,Centre-Back,CB,,Without Club,,,out,summer,Super League 1,2015,False,
AEK Athens,Nikolaos Georgeas,38,Greece,Right-Back,RB,,,,,out,summer,Super League 1,2015,False,
AEK Athens,Tomas Pekhart,26,Czech Republic,Centre-Forward,CF,,FC Ingolstadt,Germany,,in,winter,Super League 1,2015,False,
AEK Athens,Dimitrios Grontis,21,Greece,Attacking Midfield,AM,,Atromitos,Greece,0.0,out,winter,Super League 1,2015,False,
AEK Athens,Stavros Petavrakis,23,Greece,Left-Back,LB,,Panthrakikos,Greece,0.0,out,winter,Super League 1,2015,False,
AEL Kalloni,Giannis Siderakis,27,Greece,Goalkeeper,GK,,Doxa Katokopias,Cyprus,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Kenan Bargan,26,Greece,Left Winger,LW,,PAE Veria,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Panagiotis Spyropoulos,23,Greece,Right-Back,RB,,Panathinaikos,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Alexandros Chintaseli,21,Greece,Attacking Midfield,AM,,Aris Saloniki,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Paul Were,21,Kenya,Left Winger,LW,,AmaZulu FC,South Africa,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Vítor Saba,25,Brazil,Attacking Midfield,AM,,Crotone,Italy,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Dimitrios Oungialidis,20,Greece,Left-Back,LB,,APS Zakynthos,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Michalis Chatzidimitriou,20,Greece,Attacking Midfield,AM,,PS Serres,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Jiri Kladrubsky,29,Czech Republic,Right-Back,RB,,C. Budejovice,Czech Republic,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Miroslav Markovic,25,Serbia,Centre-Forward,CF,,Zbrojovka Brno,Czech Republic,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Ugo Ukah,31,Nigeria,Centre-Back,CB,,FK Cukaricki,Serbia,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Fotis Georgiou,30,Greece,Right Winger,RW,,Atromitos,Greece,0.0,in,summer,Super League 1,2015,False,
AEL Kalloni,Krzysztof Krol,28,Poland,Left-Back,LB,,Without Club,,,in,summer,Super League 1,2015,False,
AEL Kalloni,Christos Mingas,31,Greece,Right Midfield,RM,,APO Levadiakos,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Dimitrios Vlastellis,33,Greece,Left Winger,LW,,Diag.Ag.Parask,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Giannis Siderakis,27,Greece,Goalkeeper,GK,,Aris Saloniki,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Αbdul Razak,24,Ghana,Mittelfeld,Mittelfeld,,AO Syrou,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Leozinho,29,Brazil,Attacking Midfield,AM,,Denizlispor,Turkey,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Michalis Kripintiris,34,Greece,Centre-Back,CB,,Eolikos,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Jordi Vidal,24,Spain,Left Winger,LW,,SD Leioa,Spain,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Ximo Navarro,26,Spain,Right-Back,RB,,APO Levadiakos,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Emilio Kishta,20,Albania,Attacking Midfield,AM,,Eolikos,Greece,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Juanma Delgado,24,Spain,Centre-Forward,CF,,Heart of Midl.,Scotland,0.0,out,summer,Super League 1,2015,False,
AEL Kalloni,Ljubomir Stevanovic,29,Serbia,Central Midfield,CM,,AO Trikala,Greece,0.0,out,summer,Super League 1,2015,False,
