club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Édouard Duplan,32,France,Left Winger,LW,,FC Utrecht,Netherlands,0.0,in,summer,Eredivisie,2015,False,
ADO Den Haag,Tom Beugelsdijk,25,Netherlands,Centre-Back,CB,,FSV Frankfurt,Germany,0.0,in,summer,Eredivisie,2015,False,
ADO Den Haag,Ruben Schaken,33,Netherlands,Right Winger,RW,,Inter Baku,Azerbaijan,0.0,in,summer,Eredivisie,2015,False,
ADO Den Haag,Ludcinio Marengo,23,Netherlands,Left Winger,LW,,FC Volendam,Netherlands,0.0,in,summer,Eredivisie,2015,False,
ADO Den Haag,Mike Havenaar,28,Japan,Centre-Forward,CF,,HJK Helsinki,Finland,,in,summer,Eredivisie,2015,False,
ADO Den Haag,Michiel Kramer,26,Netherlands,Centre-Forward,CF,,Feyenoord,Netherlands,1500000.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Mike van Duinen,23,Netherlands,Centre-Forward,CF,,F. Düsseldorf,Germany,,out,summer,Eredivisie,2015,False,
ADO Den Haag,Xander Houtkoop,26,Netherlands,Left Winger,LW,,SC Cambuur,Netherlands,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Ninos Gouriye,24,Netherlands,Left Winger,LW,,Astra Giurgiu,Romania,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Guy Smith,19,Netherlands,Right-Back,RB,,Noordwijk,Netherlands,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Malcolm Esajas,28,Netherlands,Left Winger,LW,,FC Den Bosch,Netherlands,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Ricky van Haaren,24,Netherlands,Central Midfield,CM,,FC Dinamo,Romania,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Mitchell Schet,27,Netherlands,Right Winger,RW,,AS Trencin,Slovakia,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Richelo Fecunda,19,Netherlands,Right-Back,RB,,HBS,Netherlands,0.0,out,summer,Eredivisie,2015,False,
ADO Den Haag,Sem de Wit,20,Netherlands,Centre-Back,CB,,SC Cambuur U21,Netherlands,,out,summer,Eredivisie,2015,False,
ADO Den Haag,Papito Merencia,21,Curacao,Attacking Midfield,AM,,Without Club,,,out,summer,Eredivisie,2015,False,
ADO Den Haag,Mitchel de Vlugt,21,Netherlands,Defensive Midfield,DM,,Without Club,,,out,summer,Eredivisie,2015,False,
ADO Den Haag,Roland Alberg,25,Suriname,Attacking Midfield,AM,,Philadelphia,United States,,out,winter,Eredivisie,2015,False,
AZ Alkmaar,Alireza Jahanbakhsh,21,Iran,Right Winger,RW,4000000.0,NEC Nijmegen,Netherlands,1800000.0,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Ben Rienstra,25,Netherlands,Central Midfield,CM,,PEC Zwolle,Netherlands,1500000.0,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Vincent Janssen,21,Netherlands,Centre-Forward,CF,9000000.0,Almere City,Netherlands,,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Rajko Brezancic,25,Serbia,Left-Back,LB,,FK Cukaricki,Serbia,,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Gino Coutinho,32,Netherlands,Goalkeeper,GK,,Excelsior,Netherlands,0.0,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Jop van der Linden,24,Netherlands,Centre-Back,CB,,Go Ahead Eagles,Netherlands,0.0,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Mounir El Hamdaoui,31,Morocco,Centre-Forward,CF,,Without Club,,,in,summer,Eredivisie,2015,False,
AZ Alkmaar,Steven Berghuis,23,Netherlands,Right Winger,RW,9000000.0,Watford,England,6500000.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Nemanja Gudelj,23,Serbia,Centre-Back,CB,4000000.0,Ajax,Netherlands,6000000.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Aron Jóhannsson,24,United States,Centre-Forward,CF,,Werder Bremen,Germany,4200000.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Esteban Alvarado,26,Costa Rica,Goalkeeper,GK,,Trabzonspor,Turkey,0.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Wesley Hoedt,21,Netherlands,Centre-Back,CB,2000000.0,Lazio,Italy,0.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Simon Poulsen,30,Denmark,Left-Back,LB,,PSV Eindhoven,Netherlands,0.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Yves De Winter,28,Belgium,Goalkeeper,GK,,Sint-Truiden,Belgium,0.0,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Djavan Anderson,20,Suriname,Right-Back,RB,,SC Cambuur,Netherlands,,out,summer,Eredivisie,2015,False,
AZ Alkmaar,Stijn Wuytens,26,Belgium,Centre-Back,CB,,Willem II,Netherlands,,in,winter,Eredivisie,2015,False,
AZ Alkmaar,Levi García,18,Trinidad and Tobago,Centre-Forward,CF,12000000.0,Central FC,Trinidad and Tobago,,in,winter,Eredivisie,2015,False,
AZ Alkmaar,Ron Vlaar,30,Netherlands,Centre-Back,CB,,Without Club,,,in,winter,Eredivisie,2015,False,
AZ Alkmaar,Jeffrey Gouweleeuw,24,Netherlands,Centre-Back,CB,3000000.0,FC Augsburg,Germany,3000000.0,out,winter,Eredivisie,2015,False,
