club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Club Brugge KV,Hans Vanaken,22,Belgium,Attacking Midfield,AM,10000000.0,KSC Lokeren,Belgium,4250000.0,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Leandro Pereira,24,Brazil,Centre-Forward,CF,,Palmeiras,Brazil,3500000.0,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Jelle Vossen,26,Belgium,Centre-Forward,CF,,Burnley,England,3300000.0,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Abdoulay Diaby,24,Mali,Right Winger,RW,1200000.0,LOSC Lille,France,2000000.0,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Jean-Charles Castelletto,20,Cameroon,Centre-Back,CB,3500000.0,AJ Auxerre,France,,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Dion Cools,19,Malaysia,Centre-Back,CB,,OH Leuven,Belgium,,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Sébastien Bruzzese,26,Belgium,Goalkeeper,GK,,Zulte Waregem,Belgium,,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Bernie Ibini-Isei,22,Australia,Centre-Forward,CF,,SH SIPG,China,,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Michaël Cordier,31,Belgium,Goalkeeper,GK,,KVC Westerlo,Belgium,0.0,in,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Mamadou Obbi Oulare,19,Belgium,Centre-Forward,CF,,Watford,England,7500000.0,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Mathew Ryan,23,Australia,Goalkeeper,GK,4000000.0,Valencia,Spain,7000000.0,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Tom De Sutter,30,Belgium,Centre-Forward,CF,,Bursaspor,Turkey,1800000.0,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Sven Dhoest,21,Belgium,Goalkeeper,GK,,Wetteren-Kwat.,Belgium,0.0,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Birger Verstraete,21,Belgium,Defensive Midfield,DM,1800000.0,KV Kortrijk,Belgium,0.0,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Dario Van den Buijs,19,Belgium,Centre-Back,CB,,FC Eindhoven,Netherlands,,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Zinho Gano,21,Guinea-Bissau,Centre-Forward,CF,1500000.0,Waasl.-Beveren,Belgium,,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Vladan Kujovic,36,Serbia,Goalkeeper,GK,,,,,out,summer,Jupiler Pro League,2015,False,
Club Brugge KV,Wesley Moraes,19,Brazil,Centre-Forward,CF,2500000.0,AS Trencin,Slovakia,4200000.0,in,winter,Jupiler Pro League,2015,False,
Club Brugge KV,Ludovic Butelle,32,France,Goalkeeper,GK,,Angers SCO,France,1000000.0,in,winter,Jupiler Pro League,2015,False,
Club Brugge KV,Benoît Poulain,28,France,Centre-Back,CB,,KV Kortrijk,Belgium,,in,winter,Jupiler Pro League,2015,False,
Club Brugge KV,Víctor Vázquez,28,Spain,Attacking Midfield,AM,,CD Cruz Azul,Mexico,2000000.0,out,winter,Jupiler Pro League,2015,False,
Club Brugge KV,Óscar Duarte,26,Costa Rica,Centre-Back,CB,,Espanyol,Spain,1150000.0,out,winter,Jupiler Pro League,2015,False,
KAA Gent,Erik Berg,26,Sweden,Centre-Back,CB,,Malmö FF,Sweden,1700000.0,in,summer,Jupiler Pro League,2015,False,
KAA Gent,Hatem Elhamed,24,Israel,Centre-Back,CB,,FC Ashdod,Israel,1000000.0,in,summer,Jupiler Pro League,2015,False,
KAA Gent,Lasse Nielsen,27,Denmark,Centre-Back,CB,,NEC Nijmegen,Netherlands,,in,summer,Jupiler Pro League,2015,False,
KAA Gent,Kalifa Coulibaly,23,Mali,Centre-Forward,CF,,RSC Charleroi,Belgium,,in,summer,Jupiler Pro League,2015,False,
