club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Carlos Bacca,28,Colombia,Centre-Forward,CF,,Sevilla FC,Spain,33299999.999999996,in,summer,Serie A,2015,False,
AC Milan,Alessio Romagnoli,20,Italy,Centre-Back,CB,18000000.0,AS Roma,Italy,25000000.0,in,summer,Serie A,2015,False,
AC Milan,Andrea Bertolacci,24,Italy,Central Midfield,CM,,AS Roma,Italy,21000000.0,in,summer,Serie A,2015,False,
AC Milan,Luiz Adriano,28,Brazil,Centre-Forward,CF,,Shakhtar D.,Ukraine,14000000.0,in,summer,Serie A,2015,False,
AC Milan,Luca Antonelli,28,Italy,Left-Back,LB,,Genoa,Italy,4500000.0,in,summer,Serie A,2015,False,
AC Milan,Juraj Kucka,28,Slovakia,Central Midfield,CM,1200000.0,Genoa,Italy,4000000.0,in,summer,Serie A,2015,False,
AC Milan,Simone Verdi,22,Italy,Attacking Midfield,AM,2700000.0,Torino,Italy,,in,summer,Serie A,2015,False,
AC Milan,Matteo Pessina,18,Italy,Central Midfield,CM,15000000.0,Monza,Italy,,in,summer,Serie A,2015,False,
AC Milan,Juan Alberto Mauri,26,Argentina,Central Midfield,CM,,Ferro,Argentina,0.0,in,summer,Serie A,2015,False,
AC Milan,Rodrigo Ely,21,Brazil,Centre-Back,CB,3000000.0,Avellino,Italy,0.0,in,summer,Serie A,2015,False,
AC Milan,José Mauri,19,Italy,Central Midfield,CM,,Parma,Italy,0.0,in,summer,Serie A,2015,False,
AC Milan,Riccardo Saponara,23,Italy,Attacking Midfield,AM,2000000.0,FC Empoli,Italy,4000000.0,out,summer,Serie A,2015,False,
AC Milan,Adil Rami,29,France,Centre-Back,CB,,Sevilla FC,Spain,2500000.0,out,summer,Serie A,2015,False,
AC Milan,Ezekiel Henty,22,Nigeria,Centre-Forward,CF,,NK Olimpija,Slovenia,,out,summer,Serie A,2015,False,
AC Milan,Daniele Bonera,34,Italy,Centre-Back,CB,,Villarreal,Spain,0.0,out,summer,Serie A,2015,False,
AC Milan,Cristian Zaccardo,33,Italy,Centre-Back,CB,,Carpi,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Zan Benedicic,19,Slovenia,Defensive Midfield,DM,,Como,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Michael Fabbro,19,Italy,Centre-Forward,CF,,Bassano,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Michael Essien,32,Ghana,Defensive Midfield,DM,,Panathinaikos,Greece,0.0,out,summer,Serie A,2015,False,
AC Milan,Krisztián Tamás,20,Hungary,Left-Back,LB,,Spezia Calcio,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Michelangelo Albertazzi,24,Italy,Left-Back,LB,,Hellas Verona,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Sulley Muntari,30,Ghana,Central Midfield,CM,,Al-Ittihad Club,Saudi Arabia,0.0,out,summer,Serie A,2015,False,
AC Milan,Marcus Diniz,27,Brazil,Centre-Back,CB,,Padova,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Giampaolo Pazzini,30,Italy,Centre-Forward,CF,,Hellas Verona,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Dídac Vilà,26,Spain,Left-Back,LB,,AEK Athens,Greece,0.0,out,summer,Serie A,2015,False,
AC Milan,Cristian Daminuta,25,Romania,Defensive Midfield,DM,,Zakho SC,Iraq,0.0,out,summer,Serie A,2015,False,
AC Milan,Attila Filkor,26,Hungary,Central Midfield,CM,,Újpest FC,Hungary,0.0,out,summer,Serie A,2015,False,
AC Milan,Valter Birsa,28,Slovenia,Attacking Midfield,AM,,Chievo Verona,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Pelé,23,Guinea-Bissau,Defensive Midfield,DM,,Benfica,Portugal,0.0,out,summer,Serie A,2015,False,
AC Milan,Marco Fossati,22,Italy,Defensive Midfield,DM,,Cagliari Calcio,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Marco Pinato,20,Italy,Central Midfield,CM,,Vicenza,Italy,0.0,out,summer,Serie A,2015,False,
AC Milan,Robinho,31,Brazil,Left Winger,LW,,GZ Evergrande,China,0.0,out,summer,Serie A,2015,False,
AC Milan,Alessio Innocenti,22,Argentina,Defensive Midfield,DM,,Melfi,Italy,,out,summer,Serie A,2015,False,
AC Milan,Edoardo Pazzagli,26,Italy,Goalkeeper,GK,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Davide Narduzzo,20,Italy,Goalkeeper,GK,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Johad Ferretti,21,Italy,Centre-Back,CB,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Cristian Galliani,19,Italy,Right-Back,RB,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Edmund Hottor,22,Ghana,Central Midfield,CM,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Marco Bortoli,20,Italy,Central Midfield,CM,,Without Club,,,out,summer,Serie A,2015,False,
AC Milan,Kevin-Prince Boateng,28,Ghana,Attacking Midfield,AM,,Without Club,,,in,winter,Serie A,2015,False,
AC Milan,Andrea Petagna,20,Italy,Centre-Forward,CF,7500000.0,Atalanta BC,Italy,1000000.0,out,winter,Serie A,2015,False,
AC Milan,Nigel de Jong,31,Netherlands,Defensive Midfield,DM,,Los Angeles,United States,0.0,out,winter,Serie A,2015,False,
AC Milan,Antonio Nocerino,30,Italy,Central Midfield,CM,,Orlando,United States,0.0,out,winter,Serie A,2015,False,
ACF Fiorentina,Nikola Kalinic,27,Croatia,Centre-Forward,CF,,Dnipro,Ukraine,5500000.0,in,summer,Serie A,2015,False,
ACF Fiorentina,Mario Suárez,28,Spain,Centre-Back,CB,,Atlético Madrid,Spain,5000000.0,in,summer,Serie A,2015,False,
ACF Fiorentina,Jaime Báez,20,Uruguay,Left Winger,LW,1200000.0,Juventud,Uruguay,2300000.0,in,summer,Serie A,2015,False,
ACF Fiorentina,Gilberto,22,Brazil,Right-Back,RB,4000000.0,Botafogo,Brazil,2000000.0,in,summer,Serie A,2015,False,
ACF Fiorentina,Luca Bittante,21,Italy,Right-Back,RB,,Avellino,Italy,,in,summer,Serie A,2015,False,
ACF Fiorentina,Joan Verdú,32,Spain,Attacking Midfield,AM,,FC Baniyas,United Arab Emirates,0.0,in,summer,Serie A,2015,False,
ACF Fiorentina,Stefan Savic,24,Montenegro,Centre-Back,CB,6000000.0,Atlético Madrid,Spain,12000000.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Joaquín,34,Spain,Right Winger,RW,,Real Betis,Spain,1500000.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Cristiano Piccini,22,Italy,Centre-Back,CB,,Real Betis,Spain,1500000.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Luca Bittante,21,Italy,Right-Back,RB,,FC Empoli,Italy,,out,summer,Serie A,2015,False,
ACF Fiorentina,Michele Camporese,23,Italy,Centre-Back,CB,,FC Empoli,Italy,,out,summer,Serie A,2015,False,
ACF Fiorentina,Alberto Rosa Gastaldo,20,Italy,Defensive Midfield,DM,,Viareggio,Italy,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Maxwell Acosty,23,Ghana,Right Winger,RW,,Latina Calcio,Italy,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Ahmed Hegazy,24,Egypt,Centre-Back,CB,2500000.0,El Ahly,Egypt,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Juan Manuel Vargas,31,Peru,Left-Back,LB,,Real Betis,Spain,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,David Pizarro,35,Chile,Central Midfield,CM,,Wanderers,Chile,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Andrea Lazzari,30,Italy,Central Midfield,CM,,Carpi,Italy,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Antonio Rosati,32,Italy,Goalkeeper,GK,,Perugia,Italy,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Neto,25,Brazil,Goalkeeper,GK,2500000.0,Juventus,Italy,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Alberto Aquilani,31,Italy,Central Midfield,CM,,Sporting CP,Portugal,0.0,out,summer,Serie A,2015,False,
ACF Fiorentina,Cristiano Lupatelli,37,Italy,Goalkeeper,GK,,,,,out,summer,Serie A,2015,False,
ACF Fiorentina,Mounir El Hamdaoui,30,Morocco,Centre-Forward,CF,,Without Club,,,out,summer,Serie A,2015,False,
ACF Fiorentina,Andrés Schetino,21,Uruguay,Defensive Midfield,DM,,CA Fénix,Uruguay,3500000.0,in,winter,Serie A,2015,False,
ACF Fiorentina,Mauro Zárate,28,Argentina,Centre-Forward,CF,,West Ham,England,2100000.0,in,winter,Serie A,2015,False,
ACF Fiorentina,Mario Suárez,28,Spain,Centre-Back,CB,,Watford,England,5300000.0,out,winter,Serie A,2015,False,
ACF Fiorentina,Ryder Matos,22,Brazil,Second Striker,SS,,Udinese Calcio,Italy,5250000.0,out,winter,Serie A,2015,False,
ACF Fiorentina,Joan Verdú,32,Spain,Attacking Midfield,AM,,Levante,Spain,0.0,out,winter,Serie A,2015,False,
ACF Fiorentina,Oleksandr Yakovenko,28,Ukraine,Left Winger,LW,,Dynamo Kyiv,Ukraine,0.0,out,winter,Serie A,2015,False,
AS Roma,Andrea Bertolacci,24,Italy,Central Midfield,CM,,Genoa,Italy,8500000.0,in,summer,Serie A,2015,False,
AS Roma,Leandro Paredes,21,Argentina,Defensive Midfield,DM,9000000.0,Boca Juniors,Argentina,6000000.0,in,summer,Serie A,2015,False,
AS Roma,Ezequiel Ponce,18,Argentina,Centre-Forward,CF,3000000.0,Newell's,Argentina,4200000.0,in,summer,Serie A,2015,False,
AS Roma,Nemanja Radonjić,19,Serbia,Left Winger,LW,4000000.0,Empoli U19,Italy,4000000.0,in,summer,Serie A,2015,False,
AS Roma,Matteo Politano,21,Italy,Right Winger,RW,15000000.0,Pescara,Italy,,in,summer,Serie A,2015,False,
AS Roma,Tiago Casasola,20,Argentina,Right-Back,RB,1300000.0,Fulham,England,0.0,in,summer,Serie A,2015,False,
AS Roma,Tomas Vestenicky,19,Slovakia,Centre-Forward,CF,,FC Nitra,Slovakia,0.0,in,summer,Serie A,2015,False,
AS Roma,Alessio Romagnoli,20,Italy,Centre-Back,CB,18000000.0,AC Milan,Italy,25000000.0,out,summer,Serie A,2015,False,
AS Roma,Andrea Bertolacci,24,Italy,Central Midfield,CM,,AC Milan,Italy,21000000.0,out,summer,Serie A,2015,False,
AS Roma,Mapou Yanga-Mbiwa,26,France,Centre-Back,CB,,Olympique Lyon,France,9400000.0,out,summer,Serie A,2015,False,
AS Roma,Mattia Destro,24,Italy,Centre-Forward,CF,1300000.0,Bologna,Italy,8500000.0,out,summer,Serie A,2015,False,
AS Roma,Federico Viviani,23,Italy,Defensive Midfield,DM,,Hellas Verona,Italy,4000000.0,out,summer,Serie A,2015,False,
AS Roma,Jose Cholevas,31,Greece,Left-Back,LB,,Watford,England,2500000.0,out,summer,Serie A,2015,False,
AS Roma,Junior Tallo,22,Cote d'Ivoire,Centre-Forward,CF,,LOSC Lille,France,1000000.0,out,summer,Serie A,2015,False,
AS Roma,Marquinho,29,Brazil,Attacking Midfield,AM,,Udinese Calcio,Italy,,out,summer,Serie A,2015,False,
AS Roma,Filippo Scardina,23,Italy,Centre-Forward,CF,,Lupa Cast Rom,Italy,0.0,out,summer,Serie A,2015,False,
AS Roma,Deian Boldor,20,Romania,Centre-Back,CB,,Virtus Lanciano,Italy,0.0,out,summer,Serie A,2015,False,
AS Roma,Sebastian Mladen,23,Romania,Centre-Back,CB,,Südtirol,Italy,0.0,out,summer,Serie A,2015,False,
AS Roma,Simone Sini,23,Italy,Centre-Back,CB,,Virtus Entella,Italy,0.0,out,summer,Serie A,2015,False,
AS Roma,Gianluca Curci,30,Italy,Goalkeeper,GK,,1.FSV Mainz 05,Germany,0.0,out,summer,Serie A,2015,False,
AS Roma,Wesley Yamnaine,22,France,Left-Back,LB,,AS Fabrègues,France,0.0,out,summer,Serie A,2015,False,
AS Roma,Amato Ciciretti,21,Italy,Right Winger,RW,,Benevento,Italy,,out,summer,Serie A,2015,False,
AS Roma,Federico Balzaretti,33,Italy,Left-Back,LB,,,,,out,summer,Serie A,2015,False,
AS Roma,Iago Falque,26,Spain,Right Winger,RW,,Genoa,Italy,7000000.0,in,winter,Serie A,2015,False,
AS Roma,Ismail H'Maidat,20,Morocco,Central Midfield,CM,,Brescia,Italy,3150000.0,in,winter,Serie A,2015,False,
AS Roma,Nicola Falasco,22,Italy,Left-Back,LB,,Pistoiese,Italy,,in,winter,Serie A,2015,False,
AS Roma,Gervinho,28,Cote d'Ivoire,Left Winger,LW,,HB CFFC,China,18000000.0,out,winter,Serie A,2015,False,
AS Roma,Luca Mazzitelli,20,Italy,Defensive Midfield,DM,3500000.0,Sassuolo,Italy,3500000.0,out,winter,Serie A,2015,False,
AS Roma,Michele Somma,20,Italy,Centre-Back,CB,,Brescia,Italy,1800000.0,out,winter,Serie A,2015,False,
AS Roma,Alexis Ferrante,20,Italy,Centre-Forward,CF,,Imolese,Italy,0.0,out,winter,Serie A,2015,False,
AS Roma,Ashley Cole,35,England,Left-Back,LB,,Los Angeles,United States,0.0,out,winter,Serie A,2015,False,
Atalanta BC,Luca Valzania,19,Italy,Central Midfield,CM,,Cesena,Italy,7700000.0,in,summer,Serie A,2015,False,
Atalanta BC,Rafael Tolói,24,Italy,Centre-Back,CB,6000000.0,São Paulo,Brazil,3870000.0,in,summer,Serie A,2015,False,
Atalanta BC,Jasmin Kurtic,26,Slovenia,Central Midfield,CM,,Sassuolo,Italy,3200000.0,in,summer,Serie A,2015,False,
Atalanta BC,Franck Kessié,18,Cote d'Ivoire,Central Midfield,CM,20000000.0,Stella Club,Cote d'Ivoire,1500000.0,in,summer,Serie A,2015,False,
Atalanta BC,Marten de Roon,24,Netherlands,Defensive Midfield,DM,10000000.0,Heerenveen,Netherlands,1300000.0,in,summer,Serie A,2015,False,
Atalanta BC,Isnik Alimi,21,North Macedonia,Central Midfield,CM,,Chievo Verona,Italy,1200000.0,in,summer,Serie A,2015,False,
Atalanta BC,Boris Radunović,19,Serbia,Goalkeeper,GK,1500000.0,Rad,Serbia,,in,summer,Serie A,2015,False,
Atalanta BC,Gaetano Monachello,21,Italy,Centre-Forward,CF,,Monaco,France,,in,summer,Serie A,2015,False,
Atalanta BC,Davide Bassi,30,Italy,Goalkeeper,GK,,FC Empoli,Italy,0.0,in,summer,Serie A,2015,False,
Atalanta BC,Marcos De Paula,31,Brazil,Centre-Forward,CF,,Chievo Verona,Italy,0.0,in,summer,Serie A,2015,False,
Atalanta BC,Luca Zanotti,22,Italy,Goalkeeper,GK,,Pro Patria,Italy,,in,summer,Serie A,2015,False,
Atalanta BC,Edoardo Ceria,20,Italy,Right Winger,RW,,Juventus,Italy,,in,summer,Serie A,2015,False,
Atalanta BC,Yohan Benalouane,28,Tunisia,Centre-Back,CB,,Leicester,England,7000000.0,out,summer,Serie A,2015,False,
Atalanta BC,Daniele Baselli,23,Italy,Central Midfield,CM,,Torino,Italy,6000000.0,out,summer,Serie A,2015,False,
Atalanta BC,Davide Zappacosta,23,Italy,Right Midfield,RM,7000000.0,Torino,Italy,4300000.0,out,summer,Serie A,2015,False,
Atalanta BC,Moussa Koné,25,Cote d'Ivoire,Defensive Midfield,DM,,Cesena,Italy,3650000.0,out,summer,Serie A,2015,False,
Atalanta BC,Federico Varano,20,Italy,Attacking Midfield,AM,,Cesena,Italy,2500000.0,out,summer,Serie A,2015,False,
Atalanta BC,Gianluca Barba,20,Italy,Central Midfield,CM,,Pescara,Italy,1500000.0,out,summer,Serie A,2015,False,
Atalanta BC,Nana Welbeck,20,Ghana,Central Midfield,CM,,NK Krka,Slovenia,0.0,out,summer,Serie A,2015,False,
Atalanta BC,Daniele Capelli,29,Italy,Centre-Back,CB,,Cesena,Italy,0.0,out,summer,Serie A,2015,False,
Atalanta BC,Stefano Romano,20,Italy,Right Winger,RW,,Borgosesia,Italy,,out,summer,Serie A,2015,False,
Atalanta BC,Matteo Scozzarella,27,Italy,Defensive Midfield,DM,,Trapani,Italy,,out,summer,Serie A,2015,False,
Atalanta BC,Davide Savi,19,Italy,Centre-Back,CB,,Chievo Verona,Italy,,out,summer,Serie A,2015,False,
Atalanta BC,Urby Emanuelson,29,Netherlands,Central Midfield,CM,,Without Club,,,out,summer,Serie A,2015,False,
Atalanta BC,Giorgio Frezzolini,39,Italy,Goalkeeper,GK,,,,,out,summer,Serie A,2015,False,
Atalanta BC,Lionel Scaloni,37,Argentina,Right-Back,RB,,,,,out,summer,Serie A,2015,False,
Atalanta BC,Francesco Zanoni,19,Italy,Centre-Back,CB,,Without Club,,,out,summer,Serie A,2015,False,
Atalanta BC,Nicolò Tonon,21,Italy,Central Midfield,CM,,Without Club,,,out,summer,Serie A,2015,False,
Atalanta BC,Giuseppe Biava,38,Italy,Centre-Back,CB,,,,,out,summer,Serie A,2015,False,
Atalanta BC,Remo Freuler,23,Switzerland,Central Midfield,CM,6500000.0,FC Luzern,Switzerland,3450000.0,in,winter,Serie A,2015,False,
Atalanta BC,Mauricio Pinilla,30,Chile,Centre-Forward,CF,,Genoa,Italy,2000000.0,in,winter,Serie A,2015,False,
