club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Akhisar Belediyespor,Abdulkadir Özdemir,24,Turkey,Defensive Midfield,DM,,Trabzonspor,Turkey,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Caner Osmanpaşa,27,Turkey,Centre-Back,CB,,Trabzonspor,Turkey,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Fatih Öztürk,28,Turkey,Goalkeeper,GK,,Trabzonspor,Turkey,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Aykut Çeviker,25,Turkey,Defensive Midfield,DM,,Balikesirspor,Turkey,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Milan Lukac,29,Serbia,Goalkeeper,GK,,Partizan,Serbia,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Landry N'Guémo,29,Cameroon,Defensive Midfield,DM,,Saint-Étienne,France,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Hugo Rodallega,30,Colombia,Centre-Forward,CF,,Fulham,England,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Hasan Kabze,33,Turkey,Centre-Forward,CF,,Konyaspor,Turkey,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Bora Körk,35,Turkey,Goalkeeper,GK,,Sanliurfaspor,Turkey,0.0,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Kadir Keleş,27,Turkey,Left-Back,LB,,Trabzonspor,Turkey,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Onur Ayık,25,Turkey,Right Winger,RW,,Karabükspor,Turkey,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Mervan Çelik,25,Sweden,Left Winger,LW,,Genclerbirligi,Turkey,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Halil Çolak,27,Turkey,Left Winger,LW,,Without Club,,,in,summer,Super Lig,2015,False,
Akhisar Belediyespor,Bahattin Köse,24,Turkey,Centre-Forward,CF,,Manisaspor,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Koray Arslan,31,Turkey,Right-Back,RB,,Antalyaspor,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Didier Zokora,34,Cote d'Ivoire,Defensive Midfield,DM,,Pune City,India,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Oguz Dağlaroğlu,35,Turkey,Goalkeeper,GK,,Adana Demirspor,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Sertan Vardar,33,Turkey,Left Winger,LW,,Ankaragücü,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Yiğit Gökoğlan,26,Turkey,Right Winger,RW,,Balikesirspor,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Luan Scapolan,26,Brazil,Defensive Midfield,DM,,Red Bull,Brazil,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Mehmet Akyüz,29,Turkey,Centre-Forward,CF,,C. Rizespor,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Bilal Kısa,32,Turkey,Attacking Midfield,AM,,Galatasaray,Turkey,0.0,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Ricardo Vaz Tê,28,Portugal,Right Winger,RW,,Without Club,,,out,summer,Super Lig,2015,False,
Akhisar Belediyespor,Muğdat Çelik,26,Turkey,Centre-Forward,CF,,Balikesirspor,Turkey,,in,winter,Super Lig,2015,False,
Akhisar Belediyespor,Petar Grbic,27,Montenegro,Left Winger,LW,,Partizan,Serbia,,in,winter,Super Lig,2015,False,
Akhisar Belediyespor,Kenan Karisik,28,Turkey,Central Midfield,CM,,Sanliurfaspor,Turkey,0.0,in,winter,Super Lig,2015,False,
Akhisar Belediyespor,Ricardo Vaz Tê,29,Portugal,Right Winger,RW,,Charlton,England,0.0,in,winter,Super Lig,2015,False,
