club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
BSC Young Boys,Miralem Sulejmani,26,Serbia,Left Midfield,LM,,Benfica,Portugal,3000000.0,in,summer,Super League,2015,False,
BSC Young Boys,Loris Benito,23,Switzerland,Centre-Back,CB,,Benfica,Portugal,3000000.0,in,summer,Super League,2015,False,
BSC Young Boys,Denis Zakaria,18,Switzerland,Defensive Midfield,DM,20000000.0,Servette FC,Switzerland,,in,summer,Super League,2015,False,
BSC Young Boys,Matias Vitkieviez,30,Switzerland,Right Winger,RW,,Servette FC,Switzerland,0.0,out,summer,Super League,2015,False,
BSC Young Boys,Hélios Sessolo,22,Switzerland,Centre-Forward,CF,,Lausanne-Sport,Switzerland,0.0,out,summer,Super League,2015,False,
BSC Young Boys,Gonzalo Zárate,30,Argentina,Centre-Forward,CF,,Without Club,,,out,summer,Super League,2015,False,
BSC Young Boys,Yoric Ravet,26,France,Right Winger,RW,,Grasshoppers,Switzerland,2000000.0,in,winter,Super League,2015,False,
BSC Young Boys,Renato Steffen,24,Switzerland,Right Winger,RW,1000000.0,FC Basel,Switzerland,1200000.0,out,winter,Super League,2015,False,
BSC Young Boys,Haris Tabakovic,21,Bosnia-Herzegovina,Centre-Forward,CF,2200000.0,Grasshoppers,Switzerland,0.0,out,winter,Super League,2015,False,
BSC Young Boys,Alexander González,23,Venezuela,Right-Back,RB,,SD Huesca,Spain,0.0,out,winter,Super League,2015,False,
FC Basel 1893,Zdravko Kuzmanovic,27,Serbia,Central Midfield,CM,,Inter,Italy,2000000.0,in,summer,Super League,2015,False,
FC Basel 1893,Birkir Bjarnason,27,Iceland,Central Midfield,CM,,Pescara,Italy,2000000.0,in,summer,Super League,2015,False,
FC Basel 1893,Jean-Paul Boëtius,21,Netherlands,Attacking Midfield,AM,1200000.0,Feyenoord,Netherlands,2000000.0,in,summer,Super League,2015,False,
FC Basel 1893,Daniel Höegh,24,Denmark,Centre-Back,CB,,Odense BK,Denmark,1500000.0,in,summer,Super League,2015,False,
FC Basel 1893,Manuel Akanji,19,Switzerland,Centre-Back,CB,38000000.0,FC Winterthur,Switzerland,,in,summer,Super League,2015,False,
FC Basel 1893,Michael Lang,24,Switzerland,Right-Back,RB,,Grasshoppers,Switzerland,0.0,in,summer,Super League,2015,False,
FC Basel 1893,Marc Janko,32,Austria,Centre-Forward,CF,,Sydney FC,Australia,0.0,in,summer,Super League,2015,False,
FC Basel 1893,Derlis González,21,Paraguay,Second Striker,SS,3300000.0,Dynamo Kyiv,Ukraine,9400000.0,out,summer,Super League,2015,False,
FC Basel 1893,Fabian Schär,23,Switzerland,Centre-Back,CB,10000000.0,TSG Hoffenheim,Germany,4000000.0,out,summer,Super League,2015,False,
FC Basel 1893,Fabian Frei,26,Switzerland,Defensive Midfield,DM,,1.FSV Mainz 05,Germany,3600000.0,out,summer,Super League,2015,False,
FC Basel 1893,Giovanni Sio,26,Cote d'Ivoire,Centre-Forward,CF,,Stade Rennais,France,2000000.0,out,summer,Super League,2015,False,
FC Basel 1893,Pascal Albrecht,20,Switzerland,Goalkeeper,GK,,St. Gallen U21,Switzerland,0.0,out,summer,Super League,2015,False,
FC Basel 1893,Kwang-ryong Pak,22,"Korea, North",Centre-Forward,CF,,FC Biel-Bienne,Switzerland,0.0,out,summer,Super League,2015,False,
FC Basel 1893,Gastón Sauro,25,Argentina,Centre-Back,CB,,Columbus Crew,United States,,out,summer,Super League,2015,False,
FC Basel 1893,Marco Streller,34,Switzerland,Centre-Forward,CF,,,,,out,summer,Super League,2015,False,
FC Basel 1893,Arlind Ajeti,21,Albania,Centre-Back,CB,,Without Club,,,out,summer,Super League,2015,False,
FC Basel 1893,Andraz Sporar,21,Slovenia,Centre-Forward,CF,5000000.0,NK Olimpija,Slovenia,3800000.0,in,winter,Super League,2015,False,
FC Basel 1893,Renato Steffen,24,Switzerland,Right Winger,RW,1000000.0,BSC Young Boys,Switzerland,1200000.0,in,winter,Super League,2015,False,
FC Basel 1893,Dereck Kutesa,18,Angola,Left Winger,LW,1700000.0,Servette FC,Switzerland,,in,winter,Super League,2015,False,
FC Basel 1893,Alexander Fransson,21,Sweden,Central Midfield,CM,,Norrköping,Sweden,,in,winter,Super League,2015,False,
FC Basel 1893,Mohamed Elneny,23,Egypt,Defensive Midfield,DM,6000000.0,Arsenal,England,12500000.0,out,winter,Super League,2015,False,
FC Basel 1893,Shkëlzen Gashi,27,Albania,Left Winger,LW,,Colorado,United States,2700000.0,out,winter,Super League,2015,False,
FC Basel 1893,Albian Ajeti,18,Switzerland,Centre-Forward,CF,1500000.0,FC Augsburg,Germany,1000000.0,out,winter,Super League,2015,False,
FC Basel 1893,Yoichiro Kakitani,26,Japan,Second Striker,SS,,Cerezo Osaka,Japan,,out,winter,Super League,2015,False,
FC Basel 1893,Ivan Ivanov,27,Bulgaria,Centre-Back,CB,,Without Club,,,out,winter,Super League,2015,False,
FC Lugano,Domen Crnigoj,19,Slovenia,Central Midfield,CM,1500000.0,FC Koper,Slovenia,,in,summer,Super League,2015,False,
FC Lugano,Antonini Culina,23,Croatia,Left Winger,LW,,HNK Rijeka,Croatia,0.0,in,summer,Super League,2015,False,
FC Lugano,Domagoj Pusic,23,Croatia,Defensive Midfield,DM,,HNK Rijeka,Croatia,0.0,in,summer,Super League,2015,False,
FC Lugano,Goran Jozinovic,24,Croatia,Left-Back,LB,,Hajduk Split,Croatia,0.0,in,summer,Super League,2015,False,
FC Lugano,Frédéric Veseli,22,Albania,Right-Back,RB,,Port Vale,England,0.0,in,summer,Super League,2015,False,
FC Lugano,Patrick Rossini,27,Switzerland,Centre-Forward,CF,,FC Zürich,Switzerland,0.0,in,summer,Super League,2015,False,
FC Lugano,Djordje Susnjar,23,Serbia,Centre-Forward,CF,,Jagodina,Serbia,,in,summer,Super League,2015,False,
FC Lugano,Marko Basic,27,Croatia,Central Midfield,CM,,Grasshoppers,Switzerland,,out,summer,Super League,2015,False,
FC Lugano,Leonardo Melazzi,24,Uruguay,Right Winger,RW,,FC Chiasso,Switzerland,0.0,out,summer,Super League,2015,False,
FC Lugano,Salvatore Guarino,26,Switzerland,Left Winger,LW,,FC Chiasso,Switzerland,0.0,out,summer,Super League,2015,False,
FC Lugano,Denis Markaj,24,Kosovo,Right-Back,RB,,FC Aarau,Switzerland,0.0,out,summer,Super League,2015,False,
FC Lugano,Andrei Herlea,22,Romania,Right-Back,RB,,FC Dietikon,Switzerland,0.0,out,summer,Super League,2015,False,
FC Lugano,Sergio Cortelezzi,20,Uruguay,Centre-Forward,CF,,FC Chiasso,Switzerland,0.0,out,summer,Super League,2015,False,
FC Lugano,Bojan Dubajic,24,Serbia,Centre-Forward,CF,,Le Mont LS,Switzerland,,out,summer,Super League,2015,False,
FC Lugano,Drilon Paçarizi,25,Switzerland,Attacking Midfield,AM,,Le Mont LS,Switzerland,,out,summer,Super League,2015,False,
FC Lugano,Sandro Lombardi,29,Switzerland,Attacking Midfield,AM,,FC Wil 1900,Switzerland,,out,summer,Super League,2015,False,
FC Lugano,Dean Santangelo,21,Switzerland,Goalkeeper,GK,,,,,out,summer,Super League,2015,False,
FC Lugano,Karim Rossi,21,Switzerland,Centre-Forward,CF,,Spezia Calcio,Italy,,in,winter,Super League,2015,False,
FC Lugano,Sebastián Sosa Sánchez,21,Uruguay,Centre-Forward,CF,1000000.0,Nacional,Uruguay,,out,winter,Super League,2015,False,
FC Luzern,Sebastian Schachten,30,Germany,Right-Back,RB,,FC St. Pauli,Germany,0.0,in,summer,Super League,2015,False,
FC Luzern,Frane Cirjak,20,Croatia,Central Midfield,CM,,NK Zadar,Croatia,0.0,in,summer,Super League,2015,False,
FC Luzern,Migjen Basha,28,Albania,Defensive Midfield,DM,,Torino,Italy,0.0,in,summer,Super League,2015,False,
FC Luzern,Clemens Fandrich,24,Germany,Central Midfield,CM,,RB Leipzig,Germany,,in,summer,Super League,2015,False,
FC Luzern,Alain Wiss,24,Switzerland,Defensive Midfield,DM,,FC St. Gallen,Switzerland,0.0,out,summer,Super League,2015,False,
FC Luzern,Adrian Winter,29,Switzerland,Right Midfield,RM,,Orlando,United States,0.0,out,summer,Super League,2015,False,
FC Luzern,Ridge Mobulu,24,DR Congo,Right Midfield,RM,,FC Aarau,Switzerland,0.0,out,summer,Super League,2015,False,
FC Luzern,Oliver Bozanic,26,Australia,Central Midfield,CM,,Melbourne,Australia,0.0,out,summer,Super League,2015,False,
FC Luzern,Thierry Doubai,27,Cote d'Ivoire,Defensive Midfield,DM,,Bnei Yehuda,Israel,0.0,out,summer,Super League,2015,False,
FC Luzern,Fidan Aliti,21,Kosovo,Centre-Back,CB,1000000.0,FC Sheriff,Moldova,0.0,out,summer,Super League,2015,False,
FC Luzern,Sava Bento Miladinovic,24,Portugal,Central Midfield,CM,,Without Club,,,out,summer,Super League,2015,False,
FC Luzern,Christian Schneuwly,27,Switzerland,Right Midfield,RM,,FC Zürich,Switzerland,,in,winter,Super League,2015,False,
FC Luzern,Markus Neumayr,29,Germany,Attacking Midfield,AM,,FC Vaduz,Switzerland,,in,winter,Super League,2015,False,
FC Luzern,Remo Freuler,23,Switzerland,Central Midfield,CM,6500000.0,Atalanta BC,Italy,3450000.0,out,winter,Super League,2015,False,
FC Luzern,Darío Lezcano,25,Paraguay,Centre-Forward,CF,,FC Ingolstadt,Germany,2500000.0,out,winter,Super League,2015,False,
FC Sion,Geoffrey Mujangi Bia,26,Belgium,Right Winger,RW,,Standard Liège,Belgium,1200000.0,in,summer,Super League,2015,False,
FC Sion,Martin Zeman,26,Czech Republic,Left Midfield,LM,,Sparta Prague,Czech Republic,0.0,in,summer,Super League,2015,False,
FC Sion,Joaquim Adão,23,Angola,Defensive Midfield,DM,,Kabuscorp SC,Angola,,in,summer,Super League,2015,False,
FC Sion,Ilombe Mboyo,28,Belgium,Centre-Forward,CF,,KRC Genk,Belgium,,in,summer,Super League,2015,False,
FC Sion,Dimitrios Christofi,26,Cyprus,Right Winger,RW,,Omonia Nikosia,Cyprus,,out,summer,Super League,2015,False,
FC Sion,Michaël Perrier,26,Switzerland,Left-Back,LB,,FC Aarau,Switzerland,,out,summer,Super League,2015,False,
FC Sion,Vullnet Basha,25,Albania,Defensive Midfield,DM,,Ponferradina,Spain,0.0,out,summer,Super League,2015,False,
FC Sion,Dany Da Silva,22,Switzerland,Goalkeeper,GK,,Lausanne-Sport,Switzerland,0.0,out,summer,Super League,2015,False,
FC Sion,Ovidiu Herea,30,Romania,Centre-Forward,CF,,Skoda Xanthi,Greece,0.0,out,summer,Super League,2015,False,
FC Sion,Benjamin Kololli,23,Kosovo,Left Midfield,LM,,FC Biel-Bienne,Switzerland,0.0,out,summer,Super League,2015,False,
FC Sion,Anthony Sauthier,24,Switzerland,Right-Back,RB,,Servette FC,Switzerland,0.0,out,summer,Super League,2015,False,
FC Sion,Dario Vidosic,28,Australia,Attacking Midfield,AM,,Western Sydney,Australia,,out,summer,Super League,2015,False,
FC Sion,Fousseyni Cissé,25,France,Centre-Forward,CF,,Without Club,,,out,summer,Super League,2015,False,
FC Sion,Anton Mitryushkin,19,Russia,Goalkeeper,GK,,Spartak Moscow,Russia,,in,winter,Super League,2015,False,
FC Sion,Ivan Djoric,20,Serbia,Defensive Midfield,DM,,JFK Ventspils,Latvia,0.0,in,winter,Super League,2015,False,
FC Sion,Kay Voser,29,Switzerland,Left-Back,LB,,Fulham,England,0.0,in,winter,Super League,2015,False,
FC Sion,Theofanis Gekas,35,Greece,Centre-Forward,CF,,Without Club,,,in,winter,Super League,2015,False,
FC Sion,Farid Goutel,20,Algeria,Centre-Back,CB,,Team Vaud U21,Switzerland,0.0,out,winter,Super League,2015,False,
FC St. Gallen 1879,Sandro Gotal,23,Austria,Centre-Forward,CF,,Hajduk Split,Croatia,,in,summer,Super League,2015,False,
FC St. Gallen 1879,Martin Angha,21,Switzerland,Centre-Back,CB,,1860 Munich,Germany,,in,summer,Super League,2015,False,
FC St. Gallen 1879,Alain Wiss,24,Switzerland,Defensive Midfield,DM,,FC Luzern,Switzerland,0.0,in,summer,Super League,2015,False,
FC St. Gallen 1879,Steven Lang,27,Switzerland,Left Midfield,LM,,FC Vaduz,Switzerland,,in,summer,Super League,2015,False,
FC St. Gallen 1879,Daniel Sikorski,27,Austria,Centre-Forward,CF,,SV Ried,Austria,0.0,out,summer,Super League,2015,False,
FC St. Gallen 1879,Stéphane Besle,31,France,Centre-Back,CB,,Lens,France,0.0,out,summer,Super League,2015,False,
FC St. Gallen 1879,Roberto Rodriguez,24,Switzerland,Left Winger,LW,,Novara,Italy,0.0,out,summer,Super League,2015,False,
FC St. Gallen 1879,Goran Karanovic,27,Switzerland,Centre-Forward,CF,,Angers SCO,France,0.0,out,summer,Super League,2015,False,
FC St. Gallen 1879,Nisso Kapiloto,25,Israel,Centre-Back,CB,,B. Jerusalem,Israel,,out,summer,Super League,2015,False,
FC St. Gallen 1879,Muhamed Demiri,29,North Macedonia,Defensive Midfield,DM,,Without Club,,,out,summer,Super League,2015,False,
FC St. Gallen 1879,Florent Hanin,25,France,Left-Back,LB,,Strømsgodset,Norway,0.0,in,winter,Super League,2015,False,
FC St. Gallen 1879,Kofi Schulz,26,Germany,Left-Back,LB,,FC Biel-Bienne,Switzerland,0.0,in,winter,Super League,2015,False,
FC St. Gallen 1879,Lucas Cueto,19,Germany,Left Winger,LW,,1.FC Köln II,Germany,0.0,in,winter,Super League,2015,False,
FC St. Gallen 1879,Mario Leitgeb,27,Austria,Defensive Midfield,DM,,Austria Vienna,Austria,0.0,in,winter,Super League,2015,False,
FC St. Gallen 1879,Batuhan Karadeniz,24,Turkey,Centre-Forward,CF,,Without Club,,,in,winter,Super League,2015,False,
FC St. Gallen 1879,Everton Luiz,27,Brazil,Defensive Midfield,DM,,Partizan,Serbia,,out,winter,Super League,2015,False,
FC St. Gallen 1879,Jim Freid,21,Netherlands,Goalkeeper,GK,,FC Wil 1900,Switzerland,,out,winter,Super League,2015,False,
FC St. Gallen 1879,Dejan Janjatovic,23,Serbia,Central Midfield,CM,,FC Vaduz,Switzerland,,out,winter,Super League,2015,False,
FC St. Gallen 1879,Mickaël Facchinetti,24,Switzerland,Left-Back,LB,,Neuchâtel Xamax,Switzerland,,out,winter,Super League,2015,False,
FC Thun,Norman Peyretti,21,France,Centre-Forward,CF,,FC Biel-Bienne,Switzerland,0.0,in,summer,Super League,2015,False,
FC Thun,Roman Buess,22,Switzerland,Centre-Forward,CF,,FC Wohlen,Switzerland,0.0,in,summer,Super League,2015,False,
FC Thun,Simone Rapp,22,Switzerland,Centre-Forward,CF,,FC Wohlen,Switzerland,,in,summer,Super League,2015,False,
FC Thun,Sandro Wieser,22,Liechtenstein,Defensive Midfield,DM,,TSG Hoffenheim,Germany,,in,summer,Super League,2015,False,
FC Thun,Gonzalo Zárate,31,Argentina,Centre-Forward,CF,,Without Club,,,in,summer,Super League,2015,False,
FC Thun,Marco Mangold,28,Switzerland,Centre-Back,CB,,FC Winterthur,Switzerland,0.0,out,summer,Super League,2015,False,
FC Thun,Christian Leite,29,Brazil,Goalkeeper,GK,,Rapperswil-Jona,Switzerland,0.0,out,summer,Super League,2015,False,
FC Thun,David Moser,26,Switzerland,Goalkeeper,GK,,FC Köniz,Switzerland,0.0,out,summer,Super League,2015,False,
FC Thun,Berat Sadik,28,Finland,Centre-Forward,CF,,KS Samara,Russia,0.0,out,summer,Super League,2015,False,
FC Thun,Elvedin Causi,22,Switzerland,Centre-Forward,CF,,SC YF Juventus,Switzerland,0.0,out,summer,Super League,2015,False,
FC Thun,Adrien Rawyler,22,Switzerland,Right-Back,RB,,NY Cosmos,United States,,out,summer,Super League,2015,False,
FC Thun,Lukas Schenkel,31,Switzerland,Centre-Back,CB,,Without Club,,,out,summer,Super League,2015,False,
FC Vaduz,Mario Bühler,23,Switzerland,Centre-Back,CB,,FC Wohlen,Switzerland,0.0,in,summer,Super League,2015,False,
FC Vaduz,Stjepan Kukuruzovic,26,Croatia,Central Midfield,CM,,Ferencváros,Hungary,0.0,in,summer,Super League,2015,False,
FC Vaduz,Ali Messaoud,24,Morocco,Attacking Midfield,AM,,Willem II,Netherlands,0.0,in,summer,Super League,2015,False,
FC Vaduz,Albion Avdijaj,21,Albania,Centre-Forward,CF,,Wolfsburg II,Germany,0.0,in,summer,Super League,2015,False,
FC Vaduz,Robin Kamber,19,Switzerland,Defensive Midfield,DM,,FC Basel U21,Switzerland,,in,summer,Super League,2015,False,
