club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Austria Vienna,Olarenwaju Kayode,22,Nigeria,Centre-Forward,CF,1000000.0,Maccabi Netanya,Israel,,in,summer,Bundesliga,2015,False,
Austria Vienna,Roi Kehat,23,Israel,Central Midfield,CM,,Kiryat Shmona,Israel,,in,summer,Bundesliga,2015,False,
Austria Vienna,Marios Pechlivanis,20,Cyprus,Left Winger,LW,,APOEL Nicosia,Cyprus,0.0,in,summer,Bundesliga,2015,False,
Austria Vienna,Richard Windbichler,24,Austria,Centre-Back,CB,,Admira Wacker,Austria,0.0,in,summer,Bundesliga,2015,False,
Austria Vienna,Ognjen Vukojevic,31,Croatia,Defensive Midfield,DM,,Dynamo Kyiv,Ukraine,0.0,in,summer,Bundesliga,2015,False,
Austria Vienna,Robert Almer,31,Austria,Goalkeeper,GK,,Hannover 96,Germany,0.0,in,summer,Bundesliga,2015,False,
Austria Vienna,Markus Suttner,28,Austria,Left-Back,LB,,FC Ingolstadt,Germany,,out,summer,Bundesliga,2015,False,
Austria Vienna,Christian Ramsebner,26,Austria,Centre-Back,CB,,LASK,Austria,0.0,out,summer,Bundesliga,2015,False,
Austria Vienna,Heinz Lindner,24,Austria,Goalkeeper,GK,,E. Frankfurt,Germany,0.0,out,summer,Bundesliga,2015,False,
Austria Vienna,James Holland,26,Australia,Defensive Midfield,DM,,MSV Duisburg,Germany,0.0,out,summer,Bundesliga,2015,False,
Austria Vienna,Sascha Horvath,18,Austria,Central Midfield,CM,1800000.0,Sturm Graz,Austria,0.0,out,summer,Bundesliga,2015,False,
Austria Vienna,Florian Mader,32,Austria,Central Midfield,CM,,SKN St. Pölten,Austria,0.0,out,summer,Bundesliga,2015,False,
Austria Vienna,Martin Harrer,23,Austria,Centre-Forward,CF,,SCR Altach,Austria,,out,summer,Bundesliga,2015,False,
Austria Vienna,Daniel Royer,25,Austria,Left Winger,LW,,FC Midtjylland,Denmark,,out,summer,Bundesliga,2015,False,
Austria Vienna,Philipp Koblischek,23,Austria,Centre-Back,CB,,SV Horn,Austria,,out,summer,Bundesliga,2015,False,
Austria Vienna,Peter Michorl,20,Austria,Central Midfield,CM,1200000.0,LASK,Austria,,out,summer,Bundesliga,2015,False,
Austria Vienna,Sebastian Wimmer,21,Austria,Centre-Back,CB,,Wolfsburg II,Germany,,out,summer,Bundesliga,2015,False,
Austria Vienna,Lucas Venuto,20,Brazil,Right Winger,RW,,Grödig,Austria,,in,winter,Bundesliga,2015,False,
Austria Vienna,Mario Leitgeb,27,Austria,Defensive Midfield,DM,,FC St. Gallen,Switzerland,0.0,out,winter,Bundesliga,2015,False,
Austria Vienna,Ola Kamara,26,Norway,Centre-Forward,CF,,Columbus Crew,United States,,out,winter,Bundesliga,2015,False,
FC Admira Wacker Mödling,Srdjan Spiridonovic,21,Austria,Left Winger,LW,,Vicenza,Italy,0.0,in,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Eldis Bajrami,22,Austria,Right Midfield,RM,,Rapid Vienna,Austria,,in,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Peter Zulj,22,Austria,Central Midfield,CM,1000000.0,Wolfsberger AC,Austria,,in,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Stefan Posch,18,Austria,Right-Back,RB,14000000.0,Hoffenheim U19,Germany,,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Stephan Auer,24,Austria,Right-Back,RB,,Rapid Vienna,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Dominik Burusic,22,Austria,Attacking Midfield,AM,,SV Stripfing,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Bernhard Schachner,29,Austria,Defensive Midfield,DM,,SV Stripfing,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Benjamin Sulimani,26,Austria,Centre-Forward,CF,,Grödig,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Markus Katzer,35,Austria,Centre-Back,CB,,First Vienna FC,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Richard Windbichler,24,Austria,Centre-Back,CB,,Austria Vienna,Austria,0.0,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Konstantin Kerschbaumer,23,Austria,Central Midfield,CM,,Brentford,England,,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Issiaka Ouédraogo,27,Burkina Faso,Centre-Forward,CF,,Wolfsberger AC,Austria,,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Simon Manzoni,30,Italy,Goalkeeper,GK,,,,,out,summer,Bundesliga,2015,False,
FC Admira Wacker Mödling,Christoph Monschein,23,Austria,Centre-Forward,CF,,Ebreichsdorf,Austria,,in,winter,Bundesliga,2015,False,
FC Admira Wacker Mödling,Dzon Delarge,25,Congo,Right Winger,RW,,Slovan Liberec,Czech Republic,,in,winter,Bundesliga,2015,False,
FC Admira Wacker Mödling,Oliver Pranjic,21,Austria,Left Midfield,LM,,SV Horn,Austria,,out,winter,Bundesliga,2015,False,
Rapid Vienna,Matej Jelic,24,Croatia,Centre-Forward,CF,,MSK Zilina,Slovakia,,in,summer,Bundesliga,2015,False,
Rapid Vienna,Richard Strebinger,22,Austria,Goalkeeper,GK,,Werder Bremen,Germany,,in,summer,Bundesliga,2015,False,
Rapid Vienna,Philipp Huspek,24,Austria,Right Midfield,RM,,Grödig,Austria,0.0,in,summer,Bundesliga,2015,False,
Rapid Vienna,Tomi Correa,30,Spain,Second Striker,SS,,Grödig,Austria,0.0,in,summer,Bundesliga,2015,False,
Rapid Vienna,Stefan Nutz,23,Austria,Attacking Midfield,AM,,Grödig,Austria,0.0,in,summer,Bundesliga,2015,False,
Rapid Vienna,Stephan Auer,24,Austria,Right-Back,RB,,Admira Wacker,Austria,0.0,in,summer,Bundesliga,2015,False,
Rapid Vienna,Robert Beric,24,Slovenia,Centre-Forward,CF,,Saint-Étienne,France,7500000.0,out,summer,Bundesliga,2015,False,
