club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AS Monaco,Ivan Cavaleiro,21,Angola,Left Winger,LW,2500000.0,Benfica,Portugal,15000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Adama Traoré,20,Mali,Attacking Midfield,AM,3000000.0,LOSC Lille,France,14000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Rony Lopes,19,Portugal,Right Winger,RW,4000000.0,Man City,England,12000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Boschilia,19,Brazil,Attacking Midfield,AM,1700000.0,São Paulo,Brazil,9000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Guido Carrillo,24,Argentina,Centre-Forward,CF,,Estudiantes LP,Argentina,9000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Fabinho,21,Brazil,Defensive Midfield,DM,38000000.0,Rio Ave,Portugal,6000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Gil Dias,18,Portugal,Left Midfield,LM,1500000.0,Braga B,Portugal,5000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Allan Saint-Maximin,18,France,Left Winger,LW,24000000.0,Saint-Étienne,France,5000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Corentin Jean,19,France,Centre-Forward,CF,1000000.0,Troyes,France,4000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Thomas Lemar,19,France,Attacking Midfield,AM,15000000.0,SM Caen,France,4000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Farès Bahlouli,20,France,Attacking Midfield,AM,,Olympique Lyon,France,3500000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Anthony Martial,19,France,Centre-Forward,CF,15000000.0,Man Utd,England,60000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Geoffrey Kondogbia,22,Central African Republic,Defensive Midfield,DM,14000000.0,Inter,Italy,36000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Layvin Kurzawa,22,France,Left-Back,LB,3000000.0,Paris SG,France,25000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Aymen Abdennour,26,Tunisia,Centre-Back,CB,,Valencia,Spain,22000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Yannick Carrasco,21,Belgium,Left Winger,LW,20000000.0,Atlético Madrid,Spain,15000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Lucas Ocampos,20,Argentina,Left Winger,LW,12000000.0,Marseille,France,7500000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Nicolas Isimat-Mirin,23,France,Centre-Back,CB,,PSV Eindhoven,Netherlands,2400000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Gaetano Monachello,21,Italy,Centre-Forward,CF,,Atalanta BC,Italy,,out,summer,Ligue 1,2015,False,
AS Monaco,Marc-Aurèle Caillard,21,France,Goalkeeper,GK,,Clermont Foot,France,0.0,out,summer,Ligue 1,2015,False,
AS Monaco,Mounir Obbadi,32,Morocco,Central Midfield,CM,,LOSC Lille,France,0.0,out,summer,Ligue 1,2015,False,
AS Monaco,Dimitar Berbatov,34,Bulgaria,Centre-Forward,CF,,PAOK Salonika,Greece,0.0,out,summer,Ligue 1,2015,False,
AS Monaco,Jemerson,23,Brazil,Centre-Back,CB,1700000.0,Atlético-MG,Brazil,11000000.0,in,winter,Ligue 1,2015,False,
AS Monaco,Vágner Love,31,Brazil,Centre-Forward,CF,,Corinthians,Brazil,1500000.0,in,winter,Ligue 1,2015,False,
AS Monaco,Borja López,21,Spain,Centre-Back,CB,,Barcelona B,Spain,0.0,out,winter,Ligue 1,2015,False,
AS Saint-Étienne,Robert Beric,24,Slovenia,Centre-Forward,CF,,Rapid Vienna,Austria,7500000.0,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Kévin Théophile-Catherine,25,Martinique,Centre-Back,CB,,Cardiff,England,2000000.0,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Nolan Roux,27,France,Centre-Forward,CF,,LOSC Lille,France,2000000.0,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Neal Maupay,18,France,Centre-Forward,CF,10000000.0,OGC Nice,France,,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Kévin Malcuit,24,France,Right-Back,RB,,Chamois Niort,France,,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Vincent Pajot,24,France,Defensive Midfield,DM,,Stade Rennais,France,0.0,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Benoît Assou-Ekotto,31,Cameroon,Left-Back,LB,,Without Club,,,in,summer,Ligue 1,2015,False,
AS Saint-Étienne,Max Gradel,27,Cote d'Ivoire,Left Winger,LW,1300000.0,Bournemouth,England,10000000.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Allan Saint-Maximin,18,France,Left Winger,LW,24000000.0,Monaco,France,5000000.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Franck Tabanou,26,France,Left-Back,LB,,Swansea,England,4900000.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Mevlüt Erdinç,28,Turkey,Centre-Forward,CF,,Hannover 96,Germany,3300000.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Baptiste Valette,22,France,Goalkeeper,GK,,RE Virton,Belgium,0.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Landry N'Guémo,29,Cameroon,Defensive Midfield,DM,,Akhisar Belediye,Turkey,0.0,out,summer,Ligue 1,2015,False,
AS Saint-Étienne,Ole Selnæs,21,Norway,Defensive Midfield,DM,1200000.0,Rosenborg,Norway,3200000.0,in,winter,Ligue 1,2015,False,
AS Saint-Étienne,Oussama Tannane,21,Morocco,Attacking Midfield,AM,1500000.0,Heracles Almelo,Netherlands,2500000.0,in,winter,Ligue 1,2015,False,
AS Saint-Étienne,Alexander Søderlund,28,Norway,Centre-Forward,CF,,Rosenborg,Norway,2000000.0,in,winter,Ligue 1,2015,False,
Angers SCO,Ismaël Traoré,28,Cote d'Ivoire,Centre-Back,CB,,Stade Brestois,France,0.0,in,summer,Ligue 1,2015,False,
Angers SCO,Goran Karanovic,27,Switzerland,Centre-Forward,CF,,FC St. Gallen,Switzerland,0.0,in,summer,Ligue 1,2015,False,
Angers SCO,Thomas Mangani,28,France,Central Midfield,CM,,Chievo Verona,Italy,0.0,in,summer,Ligue 1,2015,False,
Angers SCO,Yoann Andreu,26,France,Left-Back,LB,,G. Ajaccio,France,0.0,in,summer,Ligue 1,2015,False,
Angers SCO,Romain Saïss,25,Morocco,Centre-Back,CB,4000000.0,Le Havre AC,France,0.0,in,summer,Ligue 1,2015,False,
