club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
FK Borac Cacak,Stefan Djordjevic,24,Serbia,Left-Back,LB,,Red Star,Serbia,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Stefan Vukmirovic,23,Serbia,Attacking Midfield,AM,,Radnik,Serbia,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Aleksandar Tanasin,23,Serbia,Right-Back,RB,,Proleter,Serbia,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Srdjan Vujaklija,27,Serbia,Centre-Forward,CF,,Proleter,Serbia,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Miljan Jablan,30,Serbia,Centre-Back,CB,,Akzhayik,Kazakhstan,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Milan Jokic,20,Serbia,Defensive Midfield,DM,,Vozdovac,Serbia,0.0,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Dusan Micic,30,Serbia,Defensive Midfield,DM,,Without Club,,,in,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Lazar Kalajanovic,20,Serbia,Left-Back,LB,,Mali Mokri Lug,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Milan Jokic,20,Serbia,Defensive Midfield,DM,,Spartak,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Javier Cohene,28,Palestine,Centre-Back,CB,,Atlético CP,Portugal,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Nikola Boranijasevic,23,Serbia,Right Midfield,RM,,JFK Ventspils,Latvia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Mario Bozic,32,Bosnia-Herzegovina,Central Midfield,CM,,FK Loznica,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Ivan Josovic,25,Serbia,Centre-Back,CB,,Javor-Matis,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Rade Krunic,21,Bosnia-Herzegovina,Defensive Midfield,DM,10000000.0,FC Empoli,Italy,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Risto Radunovic,23,Montenegro,Left-Back,LB,1300000.0,B. Podgorica,Montenegro,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Slavisa Stojanovic,26,Serbia,Centre-Forward,CF,,Radnik,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Alen Masovic,20,Serbia,Left Winger,LW,,Vozdovac,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Mario Maslac,24,Serbia,Centre-Back,CB,,NK Osijek,Croatia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Aleksandar Gojkovic,27,Serbia,Centre-Back,CB,,Radnik,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Nikola Petric,24,Serbia,Goalkeeper,GK,,FK Cukaricki,Serbia,0.0,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Marko Zocevic,22,Serbia,Central Midfield,CM,,Vojvodina,Serbia,,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Zvezdan Djordjilovic,21,Serbia,Left-Back,LB,,B. Banja Luka,Bosnia-Herzegovina,,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Dejan Radosavljevic,36,Serbia,Right Midfield,RM,,Sloga Kraljevo,Serbia,,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Nikola Nesovic,21,Serbia,Right Winger,RW,,Napredak,Serbia,,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Ognjen Ozegovic,21,Serbia,Centre-Forward,CF,,Vojvodina,Serbia,,out,summer,Super Liga Srbije,2015,False,
FK Borac Cacak,Nikola Obrenić,21,Serbia,Goalkeeper,GK,,Simmering,Austria,,out,summer,Super Liga Srbije,2015,False,
