club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AFC Bournemouth,Tyrone Mings,22,England,Centre-Back,CB,22000000.0,Ipswich,England,11300000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Max Gradel,27,Cote d'Ivoire,Left Winger,LW,1300000.0,Saint-Étienne,France,10000000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Glenn Murray,31,England,Centre-Forward,CF,,Crystal Palace,England,5400000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Lee Tomlin,26,England,Second Striker,SS,,Middlesbrough,England,4300000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Jordan Green,20,England,Right Winger,RW,,Banbury,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Sylvain Distin,37,France,Centre-Back,CB,,Everton,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Joshua King,23,Norway,Centre-Forward,CF,4099999.9999999995,Blackburn,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Adam Federici,30,Australia,Goalkeeper,GK,,Reading,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Artur Boruc,35,Poland,Goalkeeper,GK,,Southampton,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Mohamed Coulibaly,26,Senegal,Centre-Forward,CF,,Racing,Spain,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Lee Camp,31,Northern Ireland,Goalkeeper,GK,,Rotherham,England,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Josh McQuoid,25,Northern Ireland,Centre-Forward,CF,,Luton,England,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Joe Partington,25,Wales,Right-Back,RB,,Eastleigh,England,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Brett Pitman,27,Jersey,Centre-Forward,CF,,Ipswich,England,,out,summer,Premier League,2015,False,
AFC Bournemouth,Miles Addison,26,England,Centre-Back,CB,,Without Club,,,out,summer,Premier League,2015,False,
AFC Bournemouth,Darryl Flahavan,36,England,Goalkeeper,GK,,Without Club,,,out,summer,Premier League,2015,False,
AFC Bournemouth,Benjamin Büchel,25,Liechtenstein,Goalkeeper,GK,,Without Club,,,out,summer,Premier League,2015,False,
AFC Bournemouth,Ian Harte,37,Ireland,Left-Back,LB,,,,,out,summer,Premier League,2015,False,
AFC Bournemouth,Aristide Bassele,21,England,Right Winger,RW,,Without Club,,,out,summer,Premier League,2015,False,
AFC Bournemouth,Benik Afobe,22,DR Congo,Centre-Forward,CF,1200000.0,Wolves,England,13300000.0,in,winter,Premier League,2015,False,
AFC Bournemouth,Lewis Grabban,27,Jamaica,Centre-Forward,CF,,Norwich,England,9350000.0,in,winter,Premier League,2015,False,
AFC Bournemouth,Rhoys Wiggins,28,Wales,Left-Back,LB,,Sheff Wed,England,,in,winter,Premier League,2015,False,
AFC Bournemouth,Yann Kermorgant,34,France,Centre-Forward,CF,,Reading,England,,out,winter,Premier League,2015,False,
AFC Bournemouth,Elliott Ward,31,England,Centre-Back,CB,,Blackburn,England,0.0,out,winter,Premier League,2015,False,
Arsenal FC,Petr Cech,33,Czech Republic,Goalkeeper,GK,,Chelsea,England,14000000.0,in,summer,Premier League,2015,False,
Arsenal FC,Lukas Podolski,30,Germany,Second Striker,SS,,Galatasaray,Turkey,2500000.0,out,summer,Premier League,2015,False,
