club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Austria Vienna,Maximilian Sax,25,Austria,Right Winger,RW,,Admira Wacker,Austria,0.0,in,summer,Bundesliga,2018,False,
Austria Vienna,Christian Schoissengeyr,23,Dominican Republic,Centre-Back,CB,,Sturm Graz,Austria,0.0,in,summer,Bundesliga,2018,False,
Austria Vienna,James Jeggo,26,Australia,Defensive Midfield,DM,,Sturm Graz,Austria,0.0,in,summer,Bundesliga,2018,False,
Austria Vienna,Thomas Ebner,26,Austria,Defensive Midfield,DM,,Admira Wacker,Austria,0.0,in,summer,Bundesliga,2018,False,
Austria Vienna,Alon Turgeman,27,Israel,Centre-Forward,CF,,Maccabi Haifa,Israel,0.0,in,summer,Bundesliga,2018,False,
Austria Vienna,Bright Edomwonyi,23,Nigeria,Centre-Forward,CF,,C. Rizespor,Turkey,,in,summer,Bundesliga,2018,False,
Austria Vienna,Ivan Lucic,23,Austria,Goalkeeper,GK,,Without Club,,,in,summer,Bundesliga,2018,False,
Austria Vienna,Raphael Holzhauser,25,Austria,Attacking Midfield,AM,,Grasshoppers,Switzerland,0.0,out,summer,Bundesliga,2018,False,
Austria Vienna,David de Paula,34,Spain,Central Midfield,CM,,Barakaldo CF,Spain,0.0,out,summer,Bundesliga,2018,False,
Austria Vienna,Patrizio Stronati,23,Czech Republic,Centre-Back,CB,,Banik Ostrava,Czech Republic,0.0,out,summer,Bundesliga,2018,False,
Austria Vienna,Osman Hadzikic,22,Austria,Goalkeeper,GK,,Without Club,,,out,summer,Bundesliga,2018,False,
Austria Vienna,Robert Almer,34,Austria,Goalkeeper,GK,,,,,out,summer,Bundesliga,2018,False,
Austria Vienna,Sterling Yatéké,19,Central African Republic,Centre-Forward,CF,,TPS,Finland,,in,winter,Bundesliga,2018,False,
Austria Vienna,Lucas Venuto,24,Brazil,Right Winger,RW,,Vancouver,United States,,out,winter,Bundesliga,2018,False,
FC Admira Wacker Mödling,Sinan Bakış,24,Turkey,Centre-Forward,CF,2000000.0,Bursaspor,Turkey,0.0,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Martin Kraus,24,Austria,Goalkeeper,GK,,Wiener SC,Austria,0.0,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Sebastian Bauer,25,Austria,Centre-Back,CB,,Ebreichsdorf,Austria,0.0,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Morten Hjulmand,19,Denmark,Defensive Midfield,DM,24000000.0,Copenhagen U19,Denmark,0.0,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Bjarne Thoelke,26,Germany,Centre-Back,CB,,Hamburger SV,Germany,0.0,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Marcel Köstenbauer,16,Austria,Goalkeeper,GK,,Juniors OÖ,Austria,,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Pyry Soiri,23,Finland,Right-Back,RB,,Soligorsk,Belarus,,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Seth Paintsil,22,Ghana,Left Winger,LW,,FF Jaro,Finland,,in,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Markus Wostry,25,Austria,Centre-Back,CB,,LASK,Austria,0.0,out,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Alexander Merkel,26,Kazakhstan,Central Midfield,CM,,Heracles Almelo,Netherlands,0.0,out,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Dennis Verwüster,20,Austria,Goalkeeper,GK,,Mauerwerk,Austria,0.0,out,summer,Bundesliga,2018,False,
FC Admira Wacker Mödling,Manuel Maranda,20,Austria,Centre-Back,CB,,FC Wacker II,Austria,0.0,out,summer,Bundesliga,2018,False,
