club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
GNK Dinamo Zagreb,Lovro Majer,20,Croatia,Central Midfield,CM,27000000.0,NK Lokomotiva,Croatia,2500000.0,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Mislav Orsic,25,Croatia,Left Winger,LW,4000000.0,Ulsan Hyundai,"Korea, South",1000000.0,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Emir Dilaver,27,Austria,Centre-Back,CB,,Lech Poznan,Poland,,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Luka Menalo,21,Bosnia-Herzegovina,Left Winger,LW,1500000.0,Siroki Brijeg,Bosnia-Herzegovina,,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Damian Kadzior,26,Poland,Right Winger,RW,,Górnik Zabrze,Poland,,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Marin Leovac,29,Croatia,Left-Back,LB,,PAOK Salonika,Greece,,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Sadegh Moharrami,22,Iran,Right-Back,RB,2000000.0,Persepolis,Iran,0.0,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Kévin Théophile-Catherine,28,Martinique,Centre-Back,CB,,Saint-Étienne,France,0.0,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Borna Petrovic,20,Croatia,Centre-Forward,CF,,NK Lokomotiva,Croatia,,in,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Filip Benkovic,21,Croatia,Centre-Back,CB,2800000.0,Leicester,England,14500000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Borna Sosa,20,Croatia,Left-Back,LB,12000000.0,VfB Stuttgart,Germany,6000000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Ante Coric,21,Croatia,Attacking Midfield,AM,,AS Roma,Italy,6000000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,El Arbi Hillel Soudani,30,Algeria,Right Winger,RW,,Nottm Forest,England,3000000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Ivan Fiolic,22,Croatia,Attacking Midfield,AM,,KRC Genk,Belgium,2500000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Armin Hodzic,23,Bosnia-Herzegovina,Centre-Forward,CF,,Vidi FC,Hungary,1500000.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Zvonko Pamic,27,Croatia,Central Midfield,CM,,OFK Titograd,Montenegro,0.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Tongo Doumbia,29,Mali,Defensive Midfield,DM,,Al-Ain FC,United Arab Emirates,0.0,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Dejan Radonjic,27,Croatia,Centre-Forward,CF,,NK Lokomotiva,Croatia,,out,summer,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Iyayi Atiemwen,23,Nigeria,Left Winger,LW,,HNK Gorica,Croatia,2650000.0,in,winter,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Bruno Petkovic,24,Croatia,Centre-Forward,CF,5000000.0,Bologna,Italy,1000000.0,in,winter,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Komnen Andric,23,Serbia,Centre-Forward,CF,1800000.0,Inter Zapresic,Croatia,,in,winter,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Mario Budimir,32,Croatia,Centre-Forward,CF,,Persepolis,Iran,0.0,out,winter,Supersport Hnl,2018,False,
GNK Dinamo Zagreb,Alexandru Mățel,29,Romania,Right-Back,RB,,FC Hermannstadt,Romania,0.0,out,winter,Supersport Hnl,2018,False,
HNK Gorica,Kristijan Lovric,22,Croatia,Left Winger,LW,1500000.0,NK Lokomotiva,Croatia,,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Farouk Miya,20,Uganda,Central Midfield,CM,,Standard Liège,Belgium,,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Joey Suk,29,Netherlands,Defensive Midfield,DM,,Go Ahead Eagles,Netherlands,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Marko Dabro,21,Croatia,Centre-Forward,CF,,Cibalia,Croatia,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,David Arshakyan,23,Armenia,Centre-Forward,CF,,Vejle BK,Denmark,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Lukasz Zwolinski,25,Poland,Centre-Forward,CF,,Pogon Szczecin,Poland,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Aleksandar Jovicic,22,Bosnia-Herzegovina,Centre-Back,CB,,Slaven Belupo,Croatia,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Musa Muhammed,21,Nigeria,Right-Back,RB,,Basaksehir,Turkey,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Marijan Cabraja,21,Croatia,Left-Back,LB,,Din. Zagreb II,Croatia,0.0,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Martin Maloca,28,Croatia,Defensive Midfield,DM,,NK Sesvete,Croatia,,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Godfrey Oboabona,27,Nigeria,Centre-Back,CB,,Without Club,,,in,summer,Supersport Hnl,2018,False,
HNK Gorica,Marko Muhar,20,Croatia,Striker,Striker,,NK Kurilovec,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Ladislav Roginic,19,Croatia,Mittelfeld,Mittelfeld,,NK Kurilovec,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Victor Astafei,31,Romania,Left Winger,LW,,CSM Targu Mures,Romania,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Hrvoje Jancetic,37,Croatia,Defender,Defender,,NK Zelina,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Antonio Krsnik,20,Croatia,Defensive Midfield,DM,,NK Lucko,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Ivan Krizmanic,20,Croatia,Mittelfeld,Mittelfeld,,NK Kurilovec,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Luka Povoljnjak,19,Croatia,Mittelfeld,Mittelfeld,,NK Kurilovec,Croatia,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Henrik Ojamaa,27,Estonia,Left Winger,LW,,Miedz Legnica,Poland,0.0,out,summer,Supersport Hnl,2018,False,
HNK Gorica,Damir Milanovic,36,Croatia,Defensive Midfield,DM,,NK Gradici,Croatia,,out,summer,Supersport Hnl,2018,False,
