club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Nuremberg,Virgil Misidjan,25,Netherlands,Left Winger,LW,3000000.0,Ludogorets,Bulgaria,3000000.0,in,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Christian Mathenia,26,Germany,Goalkeeper,GK,,Hamburger SV,Germany,,in,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Törles Knöll,20,Germany,Centre-Forward,CF,,Hamburger SV II,Germany,0.0,in,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Patric Klandt,34,Germany,Goalkeeper,GK,,SC Freiburg,Germany,0.0,in,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Kevin Goden,19,Germany,Centre-Forward,CF,,1.FC Köln U19,Germany,0.0,in,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Kevin Möhwald,24,Germany,Central Midfield,CM,,Werder Bremen,Germany,0.0,out,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Thorsten Kirschbaum,31,Germany,Goalkeeper,GK,,B. Leverkusen,Germany,0.0,out,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Laszlo Sepsi,31,Romania,Left-Back,LB,,U Cluj,Romania,0.0,out,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Enis Alushi,32,Kosovo,Central Midfield,CM,,,,,out,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Miso Brecko,34,Slovenia,Right-Back,RB,,,,,out,summer,1 Bundesliga,2018,False,
1.FC Nuremberg,Ivo Ilicevic,32,Croatia,Left Winger,LW,,Kairat Almaty,Kazakhstan,0.0,in,winter,1 Bundesliga,2018,False,
1.FSV Mainz 05,Jean-Philippe Mateta,21,France,Centre-Forward,CF,7000000.0,Olympique Lyon,France,8000000.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Pierre Kunde,22,Cameroon,Central Midfield,CM,1500000.0,Atl. Madrid B,Spain,7500000.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Moussa Niakhaté,22,Senegal,Centre-Back,CB,18000000.0,FC Metz,France,6000000.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Jean-Paul Boëtius,24,Netherlands,Attacking Midfield,AM,1200000.0,Feyenoord,Netherlands,3500000.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Issah Abass,19,Ghana,Left Winger,LW,,NK Olimpija,Slovenia,2000000.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Phillipp Mwene,24,Austria,Right-Back,RB,1500000.0,1.FC K'lautern,Germany,0.0,in,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Abdou Diallo,22,Senegal,Centre-Back,CB,9000000.0,Bor. Dortmund,Germany,28000000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Suat Serdar,21,Germany,Central Midfield,CM,4500000.0,FC Schalke 04,Germany,11000000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Yoshinori Muto,26,Japan,Centre-Forward,CF,1800000.0,Newcastle,England,10700000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Jonas Lössl,29,Denmark,Goalkeeper,GK,,Huddersfield,England,2500000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Pablo de Blasis,30,Argentina,Attacking Midfield,AM,,SD Eibar,Spain,2000000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Kenan Kodro,24,Bosnia-Herzegovina,Centre-Forward,CF,1200000.0,FC Copenhagen,Denmark,1600000.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Besar Halimi,23,Kosovo,Attacking Midfield,AM,,Bröndby IF,Denmark,,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Leon Balogun,30,Nigeria,Centre-Back,CB,,Brighton,England,0.0,out,summer,1 Bundesliga,2018,False,
1.FSV Mainz 05,Nigel de Jong,33,Netherlands,Defensive Midfield,DM,,Al-Ahli SC,Qatar,0.0,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Paulinho,18,Brazil,Left Winger,LW,10000000.0,Vasco da Gama,Brazil,18500000.0,in,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Mitchell Weiser,24,Germany,Right-Back,RB,6000000.0,Hertha BSC,Germany,12000000.0,in,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Lukas Hradecky,28,Finland,Goalkeeper,GK,2500000.0,E. Frankfurt,Germany,0.0,in,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Thorsten Kirschbaum,31,Germany,Goalkeeper,GK,,1.FC Nuremberg,Germany,0.0,in,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Bernd Leno,26,Germany,Goalkeeper,GK,12000000.0,Arsenal,England,25000000.0,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Benjamin Henrichs,21,Germany,Right-Back,RB,20000000.0,Monaco,France,20000000.0,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Marlon Frey,22,Germany,Defensive Midfield,DM,,PSV U21,Netherlands,0.0,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Stefan Kießling,34,Germany,Centre-Forward,CF,,,,,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Vladlen Yurchenko,24,Ukraine,Attacking Midfield,AM,,Without Club,,,out,summer,1 Bundesliga,2018,False,
Bayer 04 Leverkusen,Jakub Bednarczyk,20,Poland,Right-Back,RB,,FC St. Pauli,Germany,0.0,out,winter,1 Bundesliga,2018,False,
Bayern Munich,Leon Goretzka,23,Germany,Central Midfield,CM,45000000.0,FC Schalke 04,Germany,0.0,in,summer,1 Bundesliga,2018,False,
Bayern Munich,Douglas Costa,27,Brazil,Right Winger,RW,1500000.0,Juventus,Italy,40000000.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Arturo Vidal,31,Chile,Central Midfield,CM,,Barcelona,Spain,18000000.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Sebastian Rudy,28,Germany,Defensive Midfield,DM,,FC Schalke 04,Germany,16000000.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Juan Bernat,25,Spain,Left-Back,LB,10000000.0,Paris SG,France,5000000.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Niklas Dorsch,20,Germany,Defensive Midfield,DM,7000000.0,Heidenheim,Germany,0.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Fabian Benko,20,Croatia,Left Winger,LW,,LASK,Austria,0.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Felix Götze,20,Germany,Centre-Back,CB,,FC Augsburg,Germany,0.0,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Tom Starke,37,Germany,Goalkeeper,GK,,,,,out,summer,1 Bundesliga,2018,False,
Bayern Munich,Alphonso Davies,18,Canada,Left-Back,LB,70000000.0,Vancouver,United States,14000000.0,in,winter,1 Bundesliga,2018,False,
Bayern Munich,Sandro Wagner,31,Germany,Centre-Forward,CF,,TJ Teda,China,5000000.0,out,winter,1 Bundesliga,2018,False,
Borussia Dortmund,Abdou Diallo,22,Senegal,Centre-Back,CB,9000000.0,1.FSV Mainz 05,Germany,28000000.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Thomas Delaney,26,Denmark,Central Midfield,CM,2000000.0,Werder Bremen,Germany,20000000.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Axel Witsel,29,Belgium,Centre-Back,CB,5000000.0,TJ Tianhai,China,20000000.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Marius Wolf,23,Germany,Right-Back,RB,8000000.0,E. Frankfurt,Germany,5000000.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Marwin Hitz,30,Switzerland,Goalkeeper,GK,,FC Augsburg,Germany,0.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Eric Oelschlägel,22,Germany,Goalkeeper,GK,,W. Bremen II,Germany,0.0,in,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Andriy Yarmolenko,28,Ukraine,Right Winger,RW,2000000.0,West Ham,England,20000000.0,out,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Sokratis Papastathopoulos,30,Greece,Centre-Back,CB,,Arsenal,England,16000000.0,out,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Mikel Merino,22,Spain,Central Midfield,CM,50000000.0,Newcastle,England,7000000.0,out,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Gonzalo Castro,31,Germany,Central Midfield,CM,,VfB Stuttgart,Germany,5000000.0,out,summer,1 Bundesliga,2018,False,
Borussia Dortmund,Nuri Şahin,29,Turkey,Defensive Midfield,DM,,Werder Bremen,Germany,1000000.0,out,summer,1 Bundesliga,2018,False,
