club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
B SAD,Matija Ljujic,24,Serbia,Attacking Midfield,AM,,Wellington P.,Australia,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Bruno Sales,23,Portugal,Centre-Back,CB,,Torreense,Portugal,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Nuno Coelho,30,Portugal,Defensive Midfield,DM,,Arouca,Portugal,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Pierre Sagna,27,Senegal,Right-Back,RB,,Moreirense,Portugal,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Zakarya Bergdich,29,Morocco,Left-Back,LB,,FC Sochaux,France,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Mika,27,Portugal,Goalkeeper,GK,,Leiria,Portugal,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Luís Silva,19,Portugal,Centre-Back,CB,,Stoke U21,England,0.0,in,summer,Liga Portugal,2018,False,
B SAD,Jonatan Lucca,24,Brazil,Central Midfield,CM,,Pune City,India,,in,summer,Liga Portugal,2018,False,
B SAD,Reinildo Mandava,24,Mozambique,Left-Back,LB,20000000.0,Benfica B,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Alhassane Keita,26,Guinea,Centre-Forward,CF,,Marítimo,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Kikas,19,Portugal,Centre-Forward,CF,,Castelo Branco,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Nuno Tomás,22,Portugal,Centre-Back,CB,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Vincent Sasso,27,France,Centre-Back,CB,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Filipe Chaby,24,Portugal,Attacking Midfield,AM,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Filipe Mendes,33,Portugal,Goalkeeper,GK,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Licá,29,Portugal,Left Winger,LW,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Benny,21,Portugal,Central Midfield,CM,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Diogo Viana,28,Portugal,Right Winger,RW,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Merlin Tandjigora,28,Gabon,Defensive Midfield,DM,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Gonçalo Silva,27,Portugal,Centre-Back,CB,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Cleylton,25,Brazil,Centre-Back,CB,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Muriel,31,Brazil,Goalkeeper,GK,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Fredy,28,Angola,Attacking Midfield,AM,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,André Sousa,27,Portugal,Central Midfield,CM,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Betinho,24,Portugal,Centre-Forward,CF,,Belenenses,Portugal,,in,summer,Liga Portugal,2018,False,
B SAD,Ousmane Dramé,26,France,Left Winger,LW,,Without Club,,,in,summer,Liga Portugal,2018,False,
B SAD,André Santos,29,Portugal,Defensive Midfield,DM,,Without Club,,,in,summer,Liga Portugal,2018,False,
