club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Mattia Caldara,24,Italy,Centre-Back,CB,2000000.0,Juventus,Italy,37740000.0,in,summer,Serie A,2018,False,
AC Milan,Nikola Kalinic,30,Croatia,Centre-Forward,CF,,Fiorentina,Italy,22500000.0,in,summer,Serie A,2018,False,
AC Milan,Samu Castillejo,23,Spain,Right Winger,RW,3000000.0,Villarreal,Spain,21300000.0,in,summer,Serie A,2018,False,
AC Milan,Diego Laxalt,25,Uruguay,Left-Back,LB,2800000.0,Genoa,Italy,19000000.0,in,summer,Serie A,2018,False,
AC Milan,Fabio Borini,27,Italy,Left Winger,LW,2200000.0,Sunderland,England,5500000.0,in,summer,Serie A,2018,False,
AC Milan,Alen Halilovic,22,Croatia,Attacking Midfield,AM,1000000.0,Hamburger SV,Germany,0.0,in,summer,Serie A,2018,False,
AC Milan,Ivan Strinic,30,Croatia,Left-Back,LB,,Sampdoria,Italy,0.0,in,summer,Serie A,2018,False,
AC Milan,Pepe Reina,35,Spain,Goalkeeper,GK,,SSC Napoli,Italy,0.0,in,summer,Serie A,2018,False,
AC Milan,Alexandro Cavagnera,19,Belgium,Defensive Midfield,DM,,Standard U21,Belgium,,in,summer,Serie A,2018,False,
AC Milan,Leonardo Bonucci,31,Italy,Centre-Back,CB,1500000.0,Juventus,Italy,35000000.0,out,summer,Serie A,2018,False,
AC Milan,Nikola Kalinic,30,Croatia,Centre-Forward,CF,,Atlético Madrid,Spain,14500000.0,out,summer,Serie A,2018,False,
AC Milan,M'Baye Niang,23,Senegal,Centre-Forward,CF,2700000.0,Torino,Italy,12000000.0,out,summer,Serie A,2018,False,
AC Milan,Gianluca Lapadula,28,Peru,Centre-Forward,CF,2700000.0,Genoa,Italy,11000000.0,out,summer,Serie A,2018,False,
AC Milan,Carlos Bacca,31,Colombia,Centre-Forward,CF,,Villarreal,Spain,7000000.0,out,summer,Serie A,2018,False,
AC Milan,Gianmarco Zigoni,27,Italy,Centre-Forward,CF,,Venezia,Italy,,out,summer,Serie A,2018,False,
AC Milan,Niccolò Zanellato,20,Italy,Central Midfield,CM,1000000.0,Crotone,Italy,,out,summer,Serie A,2018,False,
AC Milan,Marco Iudica,20,Italy,Centre-Back,CB,,Grumellese,Italy,0.0,out,summer,Serie A,2018,False,
AC Milan,Juan Alberto Mauri,29,Argentina,Central Midfield,CM,,Lucchese,Italy,0.0,out,summer,Serie A,2018,False,
AC Milan,Nnamdi Oduamadi,27,Nigeria,Left Winger,LW,,KF Tirana,Albania,0.0,out,summer,Serie A,2018,False,
AC Milan,Gabriel,25,Brazil,Goalkeeper,GK,1500000.0,Perugia,Italy,0.0,out,summer,Serie A,2018,False,
AC Milan,Luca Antonelli,31,Italy,Left-Back,LB,,FC Empoli,Italy,0.0,out,summer,Serie A,2018,False,
AC Milan,Marco Storari,41,Italy,Goalkeeper,GK,,,,,out,summer,Serie A,2018,False,
AC Milan,Hachim Mastour,20,Morocco,Attacking Midfield,AM,,Without Club,,,out,summer,Serie A,2018,False,
AC Milan,Lucas Paquetá,21,Brazil,Attacking Midfield,AM,65000000.0,Flamengo,Brazil,38400000.0,in,winter,Serie A,2018,False,
AC Milan,Krzysztof Piatek,23,Poland,Centre-Forward,CF,5500000.0,Genoa,Italy,35000000.0,in,winter,Serie A,2018,False,
AC Milan,Mattia El Hilali,21,Morocco,Defensive Midfield,DM,,FC Chiasso II,Switzerland,0.0,out,winter,Serie A,2018,False,
ACF Fiorentina,Germán Pezzella,27,Argentina,Centre-Back,CB,5000000.0,Real Betis,Spain,9750000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Riccardo Saponara,26,Italy,Attacking Midfield,AM,2000000.0,FC Empoli,Italy,9000000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Alban Lafont,19,France,Goalkeeper,GK,13000000.0,Toulouse,France,8000000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,David Hancko,20,Slovakia,Centre-Back,CB,30000000.0,MSK Zilina,Slovakia,3800000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Federico Ceccherini,26,Italy,Centre-Back,CB,1500000.0,Crotone,Italy,3600000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Christian Nørgaard,24,Denmark,Defensive Midfield,DM,16000000.0,Bröndby IF,Denmark,3500000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Dušan Vlahović,18,Serbia,Centre-Forward,CF,70000000.0,Partizan,Serbia,3200000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Cristiano Biraghi,25,Italy,Left-Back,LB,5000000.0,Pescara,Italy,3000000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Vincent Laurini,29,France,Right-Back,RB,,FC Empoli,Italy,1600000.0,in,summer,Serie A,2018,False,
ACF Fiorentina,Nikola Kalinic,30,Croatia,Centre-Forward,CF,,AC Milan,Italy,22500000.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Khouma Babacar,25,Senegal,Centre-Forward,CF,,Sassuolo,Italy,7000000.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Ante Rebic,24,Croatia,Left Winger,LW,5000000.0,E. Frankfurt,Germany,4500000.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Bruno Gaspar,25,Angola,Right-Back,RB,,Sporting CP,Portugal,4500000.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Nenad Tomović,30,Serbia,Centre-Back,CB,,Chievo Verona,Italy,1300000.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Riccardo Baroni,19,Italy,Centre-Back,CB,,Virtus Entella,Italy,,out,summer,Serie A,2018,False,
ACF Fiorentina,Edoardo Sarri,19,Italy,Goalkeeper,GK,,Pontedera,Italy,0.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Milan Badelj,29,Croatia,Defensive Midfield,DM,,Lazio,Italy,0.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Josh Pérez,20,El Salvador,Right Winger,RW,,LAFC,United States,0.0,out,summer,Serie A,2018,False,
ACF Fiorentina,Carlos Sánchez,32,Colombia,Defensive Midfield,DM,,West Ham,England,0.0,out,summer,Serie A,2018,False,
