club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AFC Eskilstuna,Hossin Lagoun,22,Algeria,Goalkeeper,GK,,Vereya,Bulgaria,0.0,in,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Bajram Ajeti,29,Kosovo,Centre-Forward,CF,,Brommapojkarna,Sweden,0.0,in,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Wille Jakobsson,16,Sweden,Goalkeeper,GK,,Eskilstuna City,Sweden,,in,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Pelé,30,Portugal,Central Midfield,CM,,Without Club,,,in,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Kristijan Miljevic-Sachpekidis,26,Serbia,Right Winger,RW,,Without Club,,,in,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Ivan Markovic,24,Serbia,Attacking Midfield,AM,,PS Kalamata,Greece,0.0,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Rinor Nushi,22,Sweden,Left Winger,LW,,Västerås SK,Sweden,0.0,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Kermit Erasmus,28,South Africa,Centre-Forward,CF,,Vitória Setúbal,Portugal,,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Ibrahim Blati Touré,24,Burkina Faso,Defensive Midfield,DM,1500000.0,Córdoba CF,Spain,,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Michel Termanini,20,Palestine,Centre-Back,CB,,Hilal Al-Quds,Palestine,,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Wellyson,24,Brazil,Centre-Back,CB,,Without Club,,,out,summer,Allsvenskan,2018,False,
AFC Eskilstuna,Igor Levchenko,28,Ukraine,Goalkeeper,GK,,IFK Mariehamn,Finland,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Vladislav Bragin,21,Russia,Centre-Forward,CF,,Ural 2,Russia,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Wilhelm Loeper,20,Sweden,Right Winger,RW,,Arameisk SIF,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Jacob Lackell,17,Sweden,Defensive Midfield,DM,,Eskilstuna City,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Artem Rakhmanov,28,Belarus,Centre-Back,CB,,Isloch,Belarus,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Denni Avdic,30,Sweden,Centre-Forward,CF,,AIK,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Jesper Björkman,25,Sweden,Centre-Back,CB,,Gefle,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Mehmed Dresevic,26,Sweden,Centre-Back,CB,,Norrby,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Ole Söderberg,28,Sweden,Goalkeeper,GK,,Kalmar FF,Sweden,0.0,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Ivan Bobko,28,Ukraine,Attacking Midfield,AM,,Without Club,,,in,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Michael Kargbo,19,Sierra Leone,Left Winger,LW,,Assyriska FF,Sweden,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Mamadouba Diaby,22,Guinea,Left-Back,LB,,Assyriska FF,Sweden,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Aaron Zahui Bazoukou,22,Sweden,Centre-Forward,CF,,Team TG,Sweden,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Amadou Kalabane,23,Guinea,Defensive Midfield,DM,,Gefle,Sweden,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Bajram Ajeti,29,Kosovo,Centre-Forward,CF,,Afyonspor,Turkey,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Gianluca Curci,33,Italy,Goalkeeper,GK,,Hammarby,Sweden,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Zurab Tsiskaridze,32,Georgia,Centre-Back,CB,,Al-Hazem,Saudi Arabia,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Pelé,31,Portugal,Central Midfield,CM,,D. Calarasi,Romania,0.0,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Alexander Michel,26,Lebanon,Centre-Back,CB,,Al-Khor SC,Qatar,,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Oke Akpoveta,27,Nigeria,Centre-Forward,CF,,FK Sabail,Azerbaijan,,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Kerfala Cissoko,19,Guinea,Centre-Forward,CF,,Dalkurd,Sweden,,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Kevin Bisse,23,Sweden,Left Midfield,LM,,Without Club,,,out,winter,Allsvenskan,2018,False,
AFC Eskilstuna,Sasa Matic,25,Sweden,Centre-Forward,CF,,Without Club,,,out,winter,Allsvenskan,2018,False,
AIK Solna,Sebastian Larsson,33,Sweden,Central Midfield,CM,,Hull City,England,0.0,in,summer,Allsvenskan,2018,False,
AIK Solna,Panajotis Dimitriadis,31,Sweden,Defensive Midfield,DM,,Giresunspor,Turkey,0.0,in,summer,Allsvenskan,2018,False,
AIK Solna,Heradi Rashidi,23,Sweden,Right Winger,RW,,Dalkurd,Sweden,0.0,in,summer,Allsvenskan,2018,False,
AIK Solna,Anton Salétros,22,Sweden,Central Midfield,CM,1500000.0,Rostov,Russia,,out,summer,Allsvenskan,2018,False,
AIK Solna,Eero Markkanen,27,Finland,Centre-Forward,CF,,Dalkurd,Sweden,0.0,out,summer,Allsvenskan,2018,False,
