club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Horsens,Kasper Junker,24,Denmark,Centre-Forward,CF,1700000.0,Aarhus GF,Denmark,,in,summer,Superliga,2018,False,
AC Horsens,Sivert Heltne Nilsen,26,Norway,Defensive Midfield,DM,,Brann,Norway,,in,summer,Superliga,2018,False,
AC Horsens,Frederik Mortensen,19,Denmark,Central Midfield,CM,,Viborg FF,Denmark,0.0,in,summer,Superliga,2018,False,
AC Horsens,Kevin Ray Mendoza,23,Philippines,Goalkeeper,GK,,Thisted FC,Denmark,0.0,in,summer,Superliga,2018,False,
AC Horsens,Martin Pusic,30,Austria,Centre-Forward,CF,,Aarhus GF,Denmark,0.0,in,summer,Superliga,2018,False,
AC Horsens,Sebastian Avanzini,23,Italy,Defensive Midfield,DM,,Skovshoved,Denmark,0.0,in,summer,Superliga,2018,False,
AC Horsens,Matej Delac,25,Croatia,Goalkeeper,GK,,Chelsea,England,0.0,in,summer,Superliga,2018,False,
AC Horsens,Michael Lumb,30,Denmark,Left-Back,LB,,Lyngby BK,Denmark,,in,summer,Superliga,2018,False,
AC Horsens,Jesse Joronen,25,Finland,Goalkeeper,GK,1000000.0,FC Copenhagen,Denmark,,out,summer,Superliga,2018,False,
AC Horsens,Ayo Simon Okosun,24,Denmark,Central Midfield,CM,,FC Midtjylland,Denmark,,out,summer,Superliga,2018,False,
AC Horsens,Jeppe Mehl,31,Denmark,Central Midfield,CM,,Thisted FC,Denmark,0.0,out,summer,Superliga,2018,False,
AC Horsens,Delphin Tshiembe,26,Denmark,Centre-Back,CB,,Hamilton Acad.,Scotland,0.0,out,summer,Superliga,2018,False,
AC Horsens,Kjartan Finnbogason,32,Iceland,Centre-Forward,CF,,Ferencváros,Hungary,0.0,out,summer,Superliga,2018,False,
AC Horsens,Nicolai Dohn,19,Denmark,Centre-Back,CB,,Nyköbing FC,Denmark,0.0,out,summer,Superliga,2018,False,
AC Horsens,Marcus Bobjerg,20,Denmark,Goalkeeper,GK,,Skive IK,Denmark,0.0,out,summer,Superliga,2018,False,
AC Horsens,Alexander Ludwig,25,Denmark,Centre-Back,CB,,Odense BK,Denmark,,out,summer,Superliga,2018,False,
AC Horsens,Jonas Thorsen,28,Denmark,Right-Back,RB,,E. Braunschweig,Germany,,out,summer,Superliga,2018,False,
AC Horsens,Martin Pusic,30,Austria,Centre-Forward,CF,,Without Club,,,out,summer,Superliga,2018,False,
