club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
BSC Young Boys,Sandro Lauper,21,Switzerland,Defensive Midfield,DM,1500000.0,FC Thun,Switzerland,1500000.0,in,summer,Super League,2018,False,
BSC Young Boys,Mohamed Camara,20,Guinea,Centre-Back,CB,4200000.0,Hapoel Raanana,Israel,1500000.0,in,summer,Super League,2018,False,
BSC Young Boys,Ulisses Garcia,22,Switzerland,Left-Back,LB,2700000.0,Werder Bremen,Germany,,in,summer,Super League,2018,False,
BSC Young Boys,Kasim Adams,23,Ghana,Centre-Back,CB,,TSG Hoffenheim,Germany,8000000.0,out,summer,Super League,2018,False,
BSC Young Boys,Marco Bürki,24,Switzerland,Centre-Back,CB,,Zulte Waregem,Belgium,0.0,out,summer,Super League,2018,False,
BSC Young Boys,Gianluca Gaudino,22,Germany,Central Midfield,CM,,Without Club,,,in,winter,Super League,2018,False,
BSC Young Boys,Sékou Sanogo,29,Cote d'Ivoire,Defensive Midfield,DM,,Al-Ittihad Club,Saudi Arabia,7000000.0,out,winter,Super League,2018,False,
BSC Young Boys,Leonardo Bertone,24,Switzerland,Central Midfield,CM,,Cincinnati,United States,1750000.0,out,winter,Super League,2018,False,
FC Basel 1893,Silvan Widmer,25,Switzerland,Right-Back,RB,3500000.0,Udinese Calcio,Italy,4500000.0,in,summer,Super League,2018,False,
FC Basel 1893,Dimitri Oberlin,20,Switzerland,Centre-Forward,CF,,RB Salzburg,Austria,4099999.9999999995,in,summer,Super League,2018,False,
FC Basel 1893,Aldo Kalulu,22,DR Congo,Left Winger,LW,1500000.0,Olympique Lyon,France,2100000.0,in,summer,Super League,2018,False,
FC Basel 1893,Jonas Omlin,24,Switzerland,Goalkeeper,GK,9000000.0,FC Luzern,Switzerland,2000000.0,in,summer,Super League,2018,False,
FC Basel 1893,Julian Von Moos,17,Switzerland,Right Winger,RW,1800000.0,GC Zürich U18,Switzerland,1300000.0,in,summer,Super League,2018,False,
FC Basel 1893,Martin Hansen,28,Denmark,Goalkeeper,GK,,FC Ingolstadt,Germany,,in,summer,Super League,2018,False,
