club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AIK Solna,Bojan Radulovic,20,Serbia,Centre-Forward,CF,,Brighton U23,England,0.0,in,summer,Allsvenskan,2020,False,
AIK Solna,Filip Rogic,27,Sweden,Central Midfield,CM,,Orenburg,Russia,0.0,in,summer,Allsvenskan,2020,False,
AIK Solna,Mikael Lustig,33,Sweden,Right-Back,RB,,KAA Gent,Belgium,0.0,in,summer,Allsvenskan,2020,False,
AIK Solna,Sotirios Papagiannopoulos,29,Sweden,Centre-Back,CB,,FC Copenhagen,Denmark,,in,summer,Allsvenskan,2020,False,
AIK Solna,Karol Mets,27,Estonia,Centre-Back,CB,1000000.0,Al-Ettifaq,Saudi Arabia,,out,summer,Allsvenskan,2020,False,
AIK Solna,Jetmir Haliti,24,Kosovo,Centre-Back,CB,,J-Södra IF,Sweden,,in,winter,Allsvenskan,2020,False,
AIK Solna,Alexander Milosevic,29,Sweden,Centre-Back,CB,,Vejle BK,Denmark,0.0,in,winter,Allsvenskan,2020,False,
AIK Solna,Lucas Forsberg,17,Sweden,Right-Back,RB,,Sollentuna FK,Sweden,,in,winter,Allsvenskan,2020,False,
AIK Solna,Heradi Rashidi,26,Sweden,Right Winger,RW,,Ararat-Armenia,Armenia,0.0,out,winter,Allsvenskan,2020,False,
AIK Solna,Kolbeinn Sigthórsson,30,Iceland,Centre-Forward,CF,,IFK Göteborg,Sweden,0.0,out,winter,Allsvenskan,2020,False,
AIK Solna,Enoch Kofi Adu,30,Ghana,Defensive Midfield,DM,,Mjällby AIF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
AIK Solna,Robert Lundström,31,Sweden,Right-Back,RB,,GIF Sundsvall,Sweden,0.0,out,winter,Allsvenskan,2020,False,
AIK Solna,Panajotis Dimitriadis,34,Sweden,Defensive Midfield,DM,,Akropolis IF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
AIK Solna,Daniel Granli,26,Norway,Centre-Back,CB,,Aalborg BK,Denmark,,out,winter,Allsvenskan,2020,False,
AIK Solna,Adam Ben Lamin,19,Tunisia,Centre-Back,CB,,J-Södra IF,Sweden,,out,winter,Allsvenskan,2020,False,
AIK Solna,Rasmus Lindkvist,30,Sweden,Left-Back,LB,,Without Club,,,out,winter,Allsvenskan,2020,False,
AIK Solna,Kyriakos Stamatopoulos,41,Canada,Goalkeeper,GK,,,,,out,winter,Allsvenskan,2020,False,
AIK Solna,Daniel Mushitu,20,Sweden,Centre-Forward,CF,,Without Club,,,out,winter,Allsvenskan,2020,False,
BK Häcken,Nikola Gulan,31,Serbia,Defensive Midfield,DM,,Without Club,,,in,summer,Allsvenskan,2020,False,
BK Häcken,Imam Jagne,17,Sweden,Central Midfield,CM,,Everton U18,England,1500000.0,out,summer,Allsvenskan,2020,False,
BK Häcken,Adnan Maric,23,Sweden,Defensive Midfield,DM,,GAIS,Sweden,0.0,out,summer,Allsvenskan,2020,False,
BK Häcken,Leonard Zuta,28,North Macedonia,Left-Back,LB,,Lecce,Italy,0.0,out,summer,Allsvenskan,2020,False,
BK Häcken,Alexander Jeremejeff,27,Sweden,Centre-Forward,CF,1500000.0,Dynamo Dresden,Germany,,in,winter,Allsvenskan,2020,False,
BK Häcken,Valgeir Lunddal Fridriksson,19,Iceland,Right-Back,RB,1500000.0,Valur,Iceland,0.0,in,winter,Allsvenskan,2020,False,
BK Häcken,Martin Olsson,32,Sweden,Left-Back,LB,,Helsingborgs IF,Sweden,0.0,in,winter,Allsvenskan,2020,False,
BK Häcken,Tobias Heintz,22,Norway,Left Winger,LW,1800000.0,Kasimpasa,Turkey,0.0,in,winter,Allsvenskan,2020,False,
BK Häcken,Bénie Traoré,18,Cote d'Ivoire,Centre-Forward,CF,4000000.0,ASEC Mimosas,Cote d'Ivoire,,in,winter,Allsvenskan,2020,False,
BK Häcken,Johan Brattberg,24,Sweden,Goalkeeper,GK,,Falkenbergs FF,Sweden,,in,winter,Allsvenskan,2020,False,
BK Häcken,Adam Andersson,24,Sweden,Right-Back,RB,,Rosenborg,Norway,0.0,out,winter,Allsvenskan,2020,False,
BK Häcken,Kevin Yakob,20,Iraq,Attacking Midfield,AM,1500000.0,IFK Göteborg,Sweden,0.0,out,winter,Allsvenskan,2020,False,
BK Häcken,Viktor Lundberg,29,Sweden,Centre-Forward,CF,,Helsingborgs IF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
BK Häcken,Gustaf Nilsson,23,Sweden,Centre-Forward,CF,2500000.0,Wehen Wiesbaden,Germany,,out,winter,Allsvenskan,2020,False,
BK Häcken,Ahmed Yasin,29,Iraq,Right Winger,RW,,Denizlispor,Turkey,,out,winter,Allsvenskan,2020,False,
BK Häcken,Alexander Søderlund,33,Norway,Centre-Forward,CF,,C. Rizespor,Turkey,,out,winter,Allsvenskan,2020,False,
BK Häcken,Nikola Gulan,31,Serbia,Defensive Midfield,DM,,Without Club,,,out,winter,Allsvenskan,2020,False,
Degerfors IF,Joel Okon Daniel,21,Nigeria,Right Winger,RW,,Almagro CF,Spain,0.0,out,summer,Allsvenskan,2020,False,
Degerfors IF,Adhavan Rajamohan,27,Sri Lanka,Right Winger,RW,,Akropolis IF,Sweden,0.0,in,winter,Allsvenskan,2020,False,
Degerfors IF,Nicklas Maripuu,28,Sweden,Defensive Midfield,DM,,Akropolis IF,Sweden,0.0,in,winter,Allsvenskan,2020,False,
Degerfors IF,Anton Kralj,22,Sweden,Left-Back,LB,,Sandefjord,Norway,0.0,in,winter,Allsvenskan,2020,False,
Degerfors IF,Jonathan Syberg Tamimi,26,Jordan,Right-Back,RB,,Mjällby AIF,Sweden,0.0,in,winter,Allsvenskan,2020,False,
Degerfors IF,Sargon Abraham,29,Sweden,Striker,Striker,,IFK Göteborg,Sweden,,in,winter,Allsvenskan,2020,False,
Degerfors IF,Abdelrahman Boudah,21,Sweden,Left Winger,LW,,Norrby,Sweden,,in,winter,Allsvenskan,2020,False,
Degerfors IF,Sean Sabetkar,25,Sweden,Centre-Back,CB,,Västerås SK,Sweden,,in,winter,Allsvenskan,2020,False,
Degerfors IF,Jacob Ortmark,23,Sweden,Central Midfield,CM,,Sirius,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Degerfors IF,Marcus Astvald,30,Sweden,Second Striker,SS,,Östers IF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Degerfors IF,Linus Olsson,20,Sweden,Centre-Back,CB,,Åtvidabergs FF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Degerfors IF,Emil Portén,21,Sweden,Attacking Midfield,AM,,Nordvärmland FF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Degerfors IF,Axel Lindahl,25,Sweden,Right-Back,RB,,Bodø/Glimt,Norway,,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Magnus Eriksson,30,Sweden,Central Midfield,CM,,San Jose,United States,,in,summer,Allsvenskan,2020,False,
Djurgårdens IF,Astrit Ajdarevic,30,Albania,Central Midfield,CM,,Without Club,,,out,summer,Allsvenskan,2020,False,
Djurgårdens IF,Erik Berg,32,Sweden,Centre-Back,CB,,,,,out,summer,Allsvenskan,2020,False,
Djurgårdens IF,Joel Asoro,21,Sweden,Right Winger,RW,1500000.0,Swansea,England,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Albion Ademi,21,Albania,Left Winger,LW,,IFK Mariehamn,Finland,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Jesper Löfgren,23,Sweden,Centre-Back,CB,,Brann,Norway,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Hjalmar Ekdal,22,Sweden,Centre-Back,CB,8000000.0,Hammarby,Sweden,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Rasmus Schüller,29,Finland,Defensive Midfield,DM,,HJK Helsinki,Finland,0.0,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Isak Hien,21,Sweden,Centre-Back,CB,9000000.0,Vasalunds IF,Sweden,0.0,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Elias Andersson,24,Sweden,Left-Back,LB,1000000.0,Sirius,Sweden,0.0,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Leo Cornic,20,Norway,Right Midfield,RM,,Grorud,Norway,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Axel Wallenborg,19,Sweden,Left-Back,LB,,Brommapojkarna,Sweden,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Jacob Widell Zetterström,22,Sweden,Goalkeeper,GK,,,,,in,winter,Allsvenskan,2020,False,
Djurgårdens IF,Jesper Karlström,25,Sweden,Defensive Midfield,DM,3000000.0,Lech Poznan,Poland,,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Jonathan Augustinsson,24,Sweden,Left-Back,LB,,Rosenborg,Norway,,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Kevin Walker,31,Sweden,Defensive Midfield,DM,,Örebro SK,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Erland Tangvik,23,Norway,Goalkeeper,GK,,Ranheim,Norway,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Fredrik Ulvestad,28,Norway,Defensive Midfield,DM,1000000.0,QD FC,China,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Oscar Pettersson,20,Sweden,Right Winger,RW,,Akropolis IF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Jonathan Ring,29,Sweden,Right Winger,RW,,Kalmar FF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Alexander Abrahamsson,21,Sweden,Centre-Back,CB,,Akropolis IF,Sweden,0.0,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Johan Andersson,25,Sweden,Right-Back,RB,,GAIS,Sweden,,out,winter,Allsvenskan,2020,False,
Djurgårdens IF,Dzenis Kozica,27,Sweden,Centre-Forward,CF,,Trelleborg,Sweden,,out,winter,Allsvenskan,2020,False,
Halmstads BK,Simon Lundevall,32,Sweden,Left Midfield,LM,,Volos NPS,Greece,0.0,in,summer,Allsvenskan,2020,False,
