club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Alexis Saelemaekers,21,Belgium,Right Winger,RW,10000000.0,RSC Anderlecht,Belgium,7650000.0,in,summer,Serie A,2020,False,
AC Milan,Ante Rebic,26,Croatia,Left Winger,LW,5000000.0,E. Frankfurt,Germany,6700000.0,in,summer,Serie A,2020,False,
AC Milan,Jens Petter Hauge,20,Norway,Left Winger,LW,2500000.0,Bodø/Glimt,Norway,4800000.0,in,summer,Serie A,2020,False,
AC Milan,Simon Kjaer,31,Denmark,Centre-Back,CB,3500000.0,Sevilla FC,Spain,3680000.0,in,summer,Serie A,2020,False,
AC Milan,Pierre Kalulu,20,France,Centre-Back,CB,25000000.0,Olymp. Lyon B,France,1290000.0,in,summer,Serie A,2020,False,
AC Milan,Ciprian Tătărușanu,34,Romania,Goalkeeper,GK,,Olympique Lyon,France,1000000.0,in,summer,Serie A,2020,False,
AC Milan,Lucas Paquetá,23,Brazil,Attacking Midfield,AM,65000000.0,Olympique Lyon,France,23440000.0,out,summer,Serie A,2020,False,
AC Milan,Suso,26,Spain,Right Winger,RW,6000000.0,Sevilla FC,Spain,21700000.0,out,summer,Serie A,2020,False,
AC Milan,André Silva,24,Portugal,Centre-Forward,CF,12000000.0,E. Frankfurt,Germany,3000000.0,out,summer,Serie A,2020,False,
AC Milan,Gustavo Gómez,27,Paraguay,Centre-Back,CB,8500000.0,Palmeiras,Brazil,2000000.0,out,summer,Serie A,2020,False,
AC Milan,Ricardo Rodríguez,28,Switzerland,Centre-Back,CB,3500000.0,Torino,Italy,1950000.0,out,summer,Serie A,2020,False,
AC Milan,Giacomo Bonaventura,31,Italy,Central Midfield,CM,2500000.0,Fiorentina,Italy,0.0,out,summer,Serie A,2020,False,
AC Milan,Riccardo Forte,21,Italy,Left Winger,LW,,Cavese,Italy,0.0,out,summer,Serie A,2020,False,
AC Milan,Pepe Reina,38,Spain,Goalkeeper,GK,,Lazio,Italy,0.0,out,summer,Serie A,2020,False,
AC Milan,Lucas Biglia,34,Argentina,Defensive Midfield,DM,,Karagümrük,Turkey,0.0,out,summer,Serie A,2020,False,
AC Milan,Alen Halilovic,24,Croatia,Attacking Midfield,AM,1000000.0,Without Club,,,out,summer,Serie A,2020,False,
AC Milan,Ismet Sinani,21,Kosovo,Right Winger,RW,,Without Club,,,out,summer,Serie A,2020,False,
AC Milan,Mario Mandzukic,34,Croatia,Centre-Forward,CF,,Without Club,,,in,winter,Serie A,2020,False,
AC Milan,Mateo Musacchio,30,Argentina,Centre-Back,CB,,Lazio,Italy,0.0,out,winter,Serie A,2020,False,
ACF Fiorentina,Christian Kouamé,22,Cote d'Ivoire,Left Winger,LW,12000000.0,Genoa,Italy,15500000.0,in,summer,Serie A,2020,False,
ACF Fiorentina,Alfred Duncan,27,Ghana,Central Midfield,CM,4000000.0,Sassuolo,Italy,15000000.0,in,summer,Serie A,2020,False,
