club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Desna Chernigiv,Maksym Degtyarov,27,Ukraine,Centre-Forward,CF,,Olimpik Donetsk,Ukraine,0.0,in,summer,Premier Liga Ukr,2020,False,
Desna Chernigiv,Pavlo Polegenko,25,Ukraine,Right-Back,RB,,FK Mariupol,Ukraine,0.0,in,summer,Premier Liga Ukr,2020,False,
Desna Chernigiv,Oleksandr Filippov,27,Ukraine,Centre-Forward,CF,,Sint-Truiden,Belgium,1500000.0,out,summer,Premier Liga Ukr,2020,False,
Desna Chernigiv,Denys Favorov,29,Ukraine,Centre-Back,CB,,Zorya Lugansk,Ukraine,0.0,out,summer,Premier Liga Ukr,2020,False,
Desna Chernigiv,Artem Sukhotskyi,28,Ukraine,Left-Back,LB,,Slo. Bratislava,Slovakia,,in,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Constantin Dima,21,Romania,Centre-Back,CB,,Astra Giurgiu,Romania,,in,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Denys Bezborodko,26,Ukraine,Centre-Forward,CF,,FK Oleksandriya,Ukraine,0.0,in,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Yevgeniy Chepurnenko,31,Ukraine,Central Midfield,CM,,Dinaz Vyshgorod,Ukraine,0.0,in,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Sergiy Starenkyi,36,Ukraine,Right Midfield,RM,,Dinaz Vyshgorod,Ukraine,0.0,out,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Dmytro Khlyobas,26,Ukraine,Centre-Forward,CF,,Kolos Kovalivka,Ukraine,0.0,out,winter,Premier Liga Ukr,2020,False,
Desna Chernigiv,Artur Zapadnya,30,Ukraine,Left-Back,LB,,Metalist 1925,Ukraine,0.0,out,winter,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Volodymyr Kostevych,27,Ukraine,Left-Back,LB,,Lech Poznan,Poland,0.0,in,summer,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Artem Kravets,31,Ukraine,Centre-Forward,CF,,Kayserispor,Turkey,0.0,in,summer,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Clayton,24,Brazil,Left Winger,LW,,Without Club,,,in,summer,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Josip Pivaric,31,Croatia,Left-Back,LB,,NK Lokomotiva,Croatia,0.0,out,summer,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Artem Kravets,31,Ukraine,Centre-Forward,CF,,Konyaspor,Turkey,0.0,out,summer,Premier Liga Ukr,2020,False,
Dynamo Kyiv,Nikita Korzun,25,Belarus,Defensive Midfield,DM,,Soligorsk,Belarus,,out,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Petro Stasyuk,25,Ukraine,Left-Back,LB,,FK Minaj,Ukraine,0.0,in,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Vyacheslav Velev,20,Ukraine,Right-Back,RB,,Chornomorets,Ukraine,0.0,in,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Oleg Kudryk,23,Ukraine,Goalkeeper,GK,,Shakhtar D.,Ukraine,0.0,in,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Vladyslav Bugay,22,Ukraine,Centre-Forward,CF,,Chornomorets,Ukraine,0.0,out,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Ruslan Fomin,34,Ukraine,Centre-Forward,CF,,FK Metal,Ukraine,0.0,out,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Sergiy Yavorskyi,31,Ukraine,Centre-Back,CB,,Vorskla Poltava,Ukraine,0.0,out,summer,Premier Liga Ukr,2020,False,
FK Mariupol,Valeriy Fedorchuk,31,Ukraine,Central Midfield,CM,,Rukh Lviv,Ukraine,0.0,out,summer,Premier Liga Ukr,2020,False,
