club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Beerschot V.A.,Blessing Eleke,24,Nigeria,Centre-Forward,CF,,FC Luzern,Switzerland,1500000.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Musashi Suzuki,26,Japan,Centre-Forward,CF,,H. C. Sapporo,Japan,1500000.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Jan Van den Bergh,25,Belgium,Centre-Back,CB,,KAA Gent,Belgium,,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Dario Van den Buijs,24,Belgium,Centre-Back,CB,,Heracles Almelo,Netherlands,0.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Kéres Masangu,20,Belgium,Defensive Midfield,DM,,Roma U19,Italy,0.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Wouter Biebauw,36,Belgium,Goalkeeper,GK,,KSV Roeselare,Belgium,0.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Jordi Nolle,22,Belgium,Goalkeeper,GK,,Hoogstraten VV,Belgium,0.0,out,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Jarno De Smet,21,Belgium,Goalkeeper,GK,,KSK Lierse Kem.,Belgium,0.0,out,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Dylan Saint-Louis,25,Congo,Right Winger,RW,1200000.0,Troyes,France,0.0,out,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Alexander Maes,28,Belgium,Central Midfield,CM,,FC Arges,Romania,0.0,out,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Baptiste Aloé,26,France,Centre-Back,CB,,Arouca,Portugal,0.0,out,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Stipe Radic,20,Croatia,Centre-Back,CB,,Hajduk Split,Croatia,,in,winter,Jupiler Pro League,2020,False,
Beerschot V.A.,Tarik Tissoudali,27,Morocco,Centre-Forward,CF,5000000.0,KAA Gent,Belgium,,out,winter,Jupiler Pro League,2020,False,
Cercle Brugge,Franck Kanouté,21,Senegal,Central Midfield,CM,,Pescara,Italy,2000000.0,in,summer,Jupiler Pro League,2020,False,
Cercle Brugge,Leonardo Lopes,21,Portugal,Central Midfield,CM,2000000.0,Hull City,England,2000000.0,in,summer,Jupiler Pro League,2020,False,
