club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
GNK Dinamo Zagreb,Rasmus Lauritsen,24,Denmark,Centre-Back,CB,3000000.0,Norrköping,Sweden,1850000.0,in,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Kristijan Jakic,23,Croatia,Defensive Midfield,DM,7000000.0,NK Lokomotiva,Croatia,1200000.0,in,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Stefan Milic,20,Montenegro,Centre-Back,CB,,B. Podgorica,Montenegro,,in,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Marko Tolic,24,Croatia,Attacking Midfield,AM,1300000.0,NK Lokomotiva,Croatia,,in,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Nikola Moro,22,Croatia,Defensive Midfield,DM,6500000.0,Dynamo Moscow,Russia,8500000.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Damian Kadzior,28,Poland,Right Winger,RW,,SD Eibar,Spain,2000000.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Adrian Semper,22,Croatia,Goalkeeper,GK,1200000.0,Chievo Verona,Italy,1500000.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Emir Dilaver,29,Austria,Centre-Back,CB,,C. Rizespor,Turkey,1000000.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Marko Mikulic,26,Croatia,Goalkeeper,GK,,Mauerwerk,Austria,0.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Borna Petrovic,22,Croatia,Centre-Forward,CF,,TSV Hartberg,Austria,0.0,out,summer,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Ivan Nevistic,22,Croatia,Goalkeeper,GK,1000000.0,HNK Rijeka,Croatia,3000000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Marko Bulat,19,Croatia,Defensive Midfield,DM,2500000.0,HNK Sibenik,Croatia,2200000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Marijan Cabraja,23,Croatia,Left-Back,LB,,HNK Gorica,Croatia,1600000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Dario Spikic,21,Croatia,Left Winger,LW,3500000.0,HNK Gorica,Croatia,1200000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Daniel Stefulj,21,Croatia,Left-Back,LB,,HNK Rijeka,Croatia,1000000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Stefan Ristovski,28,North Macedonia,Right-Back,RB,2000000.0,Sporting CP,Portugal,1000000.0,in,winter,Supersport Hnl,2020,False,
GNK Dinamo Zagreb,Fran Karacic,24,Australia,Right-Back,RB,,Brescia,Italy,1000000.0,out,winter,Supersport Hnl,2020,False,
HNK Gorica,Paulius Golubickas,20,Lithuania,Attacking Midfield,AM,,DFK Dainava,Lithuania,,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Matar Dieye,22,Senegal,Centre-Forward,CF,,Olimpik Donetsk,Ukraine,0.0,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Jurica Prsir,20,Croatia,Defensive Midfield,DM,2500000.0,Hajduk Split,Croatia,0.0,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Josip Mitrovic,20,Croatia,Right Winger,RW,,HNK Rijeka,Croatia,0.0,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Albi Doka,23,Albania,Right-Back,RB,,KF Tirana,Albania,0.0,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Ivan Banic,26,Croatia,Goalkeeper,GK,,NK Rudes,Croatia,0.0,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Jan Paolo Debijadji,20,Croatia,Goalkeeper,GK,,NK Kurilovec,Croatia,,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Marko Muhar,23,Croatia,Striker,Striker,,NK Kurilovec,Croatia,,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Ivan Severdija,19,Croatia,Goalkeeper,GK,,Din. Zagreb U19,Croatia,,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Andrej Gluic,23,Croatia,Central Midfield,CM,,Eichkögl,Austria,,in,summer,Supersport Hnl,2020,False,
HNK Gorica,Dario Canadjija,26,Croatia,Defensive Midfield,DM,,Astra Giurgiu,Romania,,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Maks Celic,24,Croatia,Centre-Back,CB,,PFC Lviv,Ukraine,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Andrej Gluic,23,Croatia,Central Midfield,CM,,NK Tresnjevka,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Marko Veriga,23,Croatia,Goalkeeper,GK,,NK Vrapce,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Ivan Covic,29,Croatia,Goalkeeper,GK,,Slaven Belupo,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Min-jae Kwak,19,"Korea, South",Central Midfield,CM,,Cal United,United States,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Mateo Velic,21,Croatia,Striker,Striker,,SpVgg Hosenfeld,Germany,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Hyung-min Kang,20,"Korea, South",Centre-Forward,CF,,Gimpo FC,"Korea, South",0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Igor Blagojevic,20,Croatia,Right-Back,RB,,Marsonia 1909,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Martin Maloca,30,Croatia,Defensive Midfield,DM,,NK Gaj (M),Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Patrik Perisa,24,Croatia,Right-Back,RB,,Bijelo Brdo,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Michal Maslowski,30,Poland,Central Midfield,CM,,Without Club,,,out,summer,Supersport Hnl,2020,False,
HNK Gorica,Serge-Junior Ngouali,29,Gabon,Defensive Midfield,DM,,Hammarby,Sweden,0.0,in,winter,Supersport Hnl,2020,False,
HNK Gorica,Sylvanus Nimely,22,Liberia,Centre-Forward,CF,,Spartak 2,Russia,0.0,in,winter,Supersport Hnl,2020,False,
HNK Gorica,Cheick Keita,24,Mali,Left-Back,LB,,Without Club,,,in,winter,Supersport Hnl,2020,False,
HNK Gorica,Marijan Cabraja,23,Croatia,Left-Back,LB,,Dinamo Zagreb,Croatia,1600000.0,out,winter,Supersport Hnl,2020,False,
HNK Gorica,Dario Spikic,21,Croatia,Left Winger,LW,3500000.0,Dinamo Zagreb,Croatia,1200000.0,out,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Dimitrios Diamantakos,27,Greece,Centre-Forward,CF,,FC St. Pauli,Germany,0.0,in,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Jani Atanasov,20,North Macedonia,Defensive Midfield,DM,,Bursaspor,Turkey,0.0,in,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Ardian Ismajli,23,Albania,Centre-Back,CB,3500000.0,Spezia Calcio,Italy,2200000.0,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Josip Juranovic,24,Croatia,Right-Back,RB,12000000.0,Legia Warszawa,Poland,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Dino Besirovic,26,Bosnia-Herzegovina,Attacking Midfield,AM,,Mezőkövesd,Hungary,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Jurica Prsir,20,Croatia,Defensive Midfield,DM,2500000.0,HNK Gorica,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Francesco Tahiraj,24,Albania,Right Winger,RW,,NK Lokomotiva,Croatia,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Goran Blazevic,34,Croatia,Goalkeeper,GK,,Without Club,,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Josip Basic,24,Croatia,Right-Back,RB,,Without Club,,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Hamza Barry,25,The Gambia,Central Midfield,CM,,Without Club,,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Stipe Vucur,28,Austria,Centre-Back,CB,,Without Club,,,out,summer,Supersport Hnl,2020,False,
HNK Hajduk Split,Marko Livaja,27,Croatia,Centre-Forward,CF,8000000.0,AEK Athens,Greece,0.0,in,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Alexander Kacaniklic,29,Sweden,Right Winger,RW,,Hammarby,Sweden,,in,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Stipe Radic,20,Croatia,Centre-Back,CB,,Beerschot V.A.,Belgium,,out,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Marin Ljubic,23,Croatia,Goalkeeper,GK,,Istanbulspor,Turkey,,out,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Ádám Gyurcsó,29,Hungary,Left Winger,LW,,NK Osijek,Croatia,0.0,out,winter,Supersport Hnl,2020,False,
HNK Hajduk Split,Ivan Delic,22,Croatia,Centre-Forward,CF,1000000.0,Slaven Belupo,Croatia,,out,winter,Supersport Hnl,2020,False,
HNK Rijeka,Ennio Travaglia,23,Croatia,Left-Back,LB,,NK Orijent 1919,Croatia,,in,summer,Supersport Hnl,2020,False,
HNK Rijeka,Antonio Colak,27,Croatia,Centre-Forward,CF,4000000.0,PAOK Salonika,Greece,3000000.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Ivor Pandur,20,Croatia,Goalkeeper,GK,2000000.0,Hellas Verona,Italy,1900000.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Alexander Gorgon,31,Austria,Attacking Midfield,AM,,Pogon Szczecin,Poland,0.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Josip Mitrovic,20,Croatia,Right Winger,RW,,HNK Gorica,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Luka Mikulica,21,Croatia,Right-Back,RB,,NK Krk,Croatia,0.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Petar Mamic,24,Croatia,Left-Back,LB,,Rakow,Poland,0.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Mario Pavelic,27,Austria,Right-Back,RB,,Wolfsberger AC,Austria,0.0,out,summer,Supersport Hnl,2020,False,
HNK Rijeka,Matko Babic,22,Croatia,Centre-Forward,CF,,AEL Limassol,Cyprus,,out,summer,Supersport Hnl,2020,False,
