club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Horsens,Jacob Buus,23,Denmark,Right-Back,RB,,FC Fredericia,Denmark,0.0,in,summer,Superliga,2020,False,
AC Horsens,Thor Lange,26,Denmark,Left-Back,LB,,Fremad Amager,Denmark,0.0,in,summer,Superliga,2020,False,
AC Horsens,Jacob Trenskow,19,Denmark,Right Winger,RW,,Aarhus GF U19,Denmark,0.0,in,summer,Superliga,2020,False,
AC Horsens,Muamer Brajanac,19,Denmark,Centre-Forward,CF,,Copenhagen U19,Denmark,0.0,in,summer,Superliga,2020,False,
AC Horsens,Kjartan Finnbogason,34,Iceland,Centre-Forward,CF,,Vejle BK,Denmark,0.0,in,summer,Superliga,2020,False,
AC Horsens,Andreas Foged,19,Denmark,Goalkeeper,GK,,Vejle BK U19,Denmark,,in,summer,Superliga,2020,False,
AC Horsens,Lirim Qamili,22,Albania,Right Winger,RW,,Hvidovre,Denmark,,in,summer,Superliga,2020,False,
AC Horsens,Ágúst Hlynsson,20,Iceland,Attacking Midfield,AM,,Víkingur,Iceland,,in,summer,Superliga,2020,False,
AC Horsens,Jeppe Kjaer,16,Denmark,Attacking Midfield,AM,,Ajax U18,Netherlands,2000000.0,out,summer,Superliga,2020,False,
AC Horsens,Matthias Praest,20,Denmark,Central Midfield,CM,,Middelfart,Denmark,0.0,out,summer,Superliga,2020,False,
AC Horsens,Oliver Drost,24,Denmark,Centre-Forward,CF,,Kolding IF,Denmark,0.0,out,summer,Superliga,2020,False,
AC Horsens,Peter Nymann,38,Denmark,Right-Back,RB,,,,,out,summer,Superliga,2020,False,
AC Horsens,James Gomez,19,The Gambia,Centre-Back,CB,,Real de Banjul,The Gambia,,in,winter,Superliga,2020,False,
AC Horsens,Aleksandar Stankovic,25,Denmark,Goalkeeper,GK,,Brattvåg,Norway,0.0,in,winter,Superliga,2020,False,
AC Horsens,Peter Therkildsen,22,Denmark,Right-Back,RB,,Haugesund,Norway,,out,winter,Superliga,2020,False,
AC Horsens,Michael Lumb,32,Denmark,Left-Back,LB,,Bröndby IF,Denmark,,out,winter,Superliga,2020,False,
AC Horsens,Michael Lansing,26,United States,Goalkeeper,GK,,Aalesund,Norway,0.0,out,winter,Superliga,2020,False,
AC Horsens,Kjartan Finnbogason,34,Iceland,Centre-Forward,CF,,Esbjerg fB,Denmark,0.0,out,winter,Superliga,2020,False,
AC Horsens,Jacob Trenskow,20,Denmark,Right Winger,RW,,NSÍ Runavík,Faroe Islands,0.0,out,winter,Superliga,2020,False,
Aalborg BK,Pedro Ferreira,22,Portugal,Defensive Midfield,DM,,Varzim,Portugal,,in,summer,Superliga,2020,False,
Aalborg BK,Vladimir Prijovic,18,Serbia,Left-Back,LB,,Red Star U19,Serbia,,in,summer,Superliga,2020,False,
Aalborg BK,Oscar Hiljemark,28,Sweden,Central Midfield,CM,,Genoa,Italy,0.0,in,summer,Superliga,2020,False,
Aalborg BK,Tim Prica,18,Sweden,Centre-Forward,CF,,Malmö FF,Sweden,,in,summer,Superliga,2020,False,
Aalborg BK,Oliver Abildgaard,24,Denmark,Defensive Midfield,DM,3500000.0,Rubin Kazan,Russia,2000000.0,out,summer,Superliga,2020,False,
Aalborg BK,Patrick Olsen,26,Denmark,Central Midfield,CM,,Aarhus GF,Denmark,1000000.0,out,summer,Superliga,2020,False,
Aalborg BK,Wessam Abou Ali,21,Denmark,Centre-Forward,CF,,Silkeborg IF,Denmark,,out,summer,Superliga,2020,False,
Aalborg BK,Filip Lesniak,24,Slovakia,Defensive Midfield,DM,,Wisla Plock,Poland,0.0,out,summer,Superliga,2020,False,
Aalborg BK,Sören Tengstedt,20,Denmark,Centre-Forward,CF,,Aarhus GF,Denmark,0.0,out,summer,Superliga,2020,False,
Aalborg BK,Anders Baertelsen,20,Denmark,Centre-Back,CB,,Vendsyssel FF,Denmark,,out,summer,Superliga,2020,False,
Aalborg BK,Rasmus Thellufsen,23,Denmark,Left Winger,LW,,Lyngby BK,Denmark,,out,summer,Superliga,2020,False,
