club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Akhmat Grozny,Miroslav Bogosavac,23,Serbia,Left-Back,LB,3000000.0,FK Cukaricki,Serbia,,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Artem Polyarus,28,Ukraine,Left Winger,LW,,Khimki,Russia,,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Aleksandr Putsko,27,Russia,Centre-Back,CB,,Ufa,Russia,0.0,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Marat Bystrov,28,Kazakhstan,Right-Back,RB,1000000.0,Ordabasy,Kazakhstan,0.0,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Giorgiy Shelia,31,Russia,Goalkeeper,GK,,Tambov,Russia,,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Amir Aduev,21,Russia,Central Midfield,CM,,Montpellier,France,,in,summer,Premier Liga,2020,False,
Akhmat Grozny,Damian Szymanski,25,Poland,Defensive Midfield,DM,2500000.0,AEK Athens,Greece,1300000.0,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Evgeniy Gorodov,34,Russia,Goalkeeper,GK,,Krasnodar,Russia,0.0,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Magomed Musalov,26,Russia,Right-Back,RB,,Pyunik Yerevan,Armenia,0.0,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Mikhail Gashchenkov,28,Russia,Central Midfield,CM,,Nizhny Novgorod,Russia,0.0,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Denis Glushakov,33,Russia,Central Midfield,CM,,Khimki,Russia,0.0,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Roland Gigolaev,30,Russia,Left Midfield,LM,,Without Club,,,out,summer,Premier Liga,2020,False,
Akhmat Grozny,Gabriel Iancu,26,Romania,Centre-Forward,CF,,FC Viitorul,Romania,,in,winter,Premier Liga,2020,False,
Akhmat Grozny,Arsen Adamov,21,Russia,Right-Back,RB,1200000.0,Ural,Russia,,out,winter,Premier Liga,2020,False,
Akhmat Grozny,Oleg Ivanov,34,Russia,Attacking Midfield,AM,,Ufa,Russia,0.0,out,winter,Premier Liga,2020,False,
Arsenal Tula,Daniil Lesovoy,22,Russia,Left Winger,LW,2000000.0,Zenit 2 S-Pb,Russia,,in,summer,Premier Liga,2020,False,
Arsenal Tula,Kirill Panchenko,30,Russia,Second Striker,SS,,Tambov,Russia,,in,summer,Premier Liga,2020,False,
Arsenal Tula,Taras Burlak,30,Russia,Centre-Back,CB,,KS Samara,Russia,0.0,in,summer,Premier Liga,2020,False,
