club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Vicente Besuijen,19,Netherlands,Right Winger,RW,,Roma U19,Italy,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Pascu,20,Spain,Attacking Midfield,AM,,Valencia B,Spain,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Ravel Morrison,27,Jamaica,Attacking Midfield,AM,,Sheff Utd,England,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Luuk Koopmans,26,Netherlands,Goalkeeper,GK,,PSV Eindhoven,Netherlands,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Peet Bijen,25,Netherlands,Centre-Back,CB,,Twente FC,Netherlands,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Ricardo Kishna,25,Netherlands,Left Winger,LW,,Lazio,Italy,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Kees de Boer,20,Netherlands,Central Midfield,CM,,Swansea U21,Wales,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Amar Catic,21,Bosnia-Herzegovina,Right-Back,RB,,PSV U21,Netherlands,0.0,in,summer,Eredivisie,2020,False,
ADO Den Haag,Boy Kemper,21,Netherlands,Left-Back,LB,,Ajax U21,Netherlands,,in,summer,Eredivisie,2020,False,
ADO Den Haag,Samy Bourard,24,Belgium,Attacking Midfield,AM,,FC Eindhoven,Netherlands,,in,summer,Eredivisie,2020,False,
ADO Den Haag,Nikolaos Karelis,28,Greece,Centre-Forward,CF,,Without Club,,,in,summer,Eredivisie,2020,False,
ADO Den Haag,Dion Malone,31,Suriname,Centre-Back,CB,,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Erik Falkenburg,32,Netherlands,Attacking Midfield,AM,,Roda JC,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Lex Immers,34,Netherlands,Attacking Midfield,AM,,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Tom Beugelsdijk,30,Netherlands,Centre-Back,CB,,Sparta R.,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Elson Hooi,28,Curacao,Right Winger,RW,,Muaither SC,Qatar,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Thijmen Goppel,23,Netherlands,Right-Back,RB,,Roda JC,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Thom Haye,25,Netherlands,Defensive Midfield,DM,2500000.0,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2020,False,
ADO Den Haag,Jordan Spence,30,England,Right-Back,RB,,,,,out,summer,Eredivisie,2020,False,
ADO Den Haag,Hennos Asmelash,21,Netherlands,Right-Back,RB,,Without Club,,,out,summer,Eredivisie,2020,False,
ADO Den Haag,Tomas Necid,30,Czech Republic,Centre-Forward,CF,,Without Club,,,out,summer,Eredivisie,2020,False,
ADO Den Haag,Martin Fraisl,27,Austria,Goalkeeper,GK,,SV Sandhausen,Germany,0.0,in,winter,Eredivisie,2020,False,
ADO Den Haag,Tomislav Gomelt,26,Croatia,Central Midfield,CM,,Crotone,Italy,0.0,in,winter,Eredivisie,2020,False,
ADO Den Haag,Youness Mokhtar,29,Morocco,Left Winger,LW,,Columbus,United States,0.0,in,winter,Eredivisie,2020,False,
ADO Den Haag,Gianni Zuiverloon,33,Netherlands,Centre-Back,CB,,Without Club,,,in,winter,Eredivisie,2020,False,
ADO Den Haag,Daryl Janmaat,31,Netherlands,Right-Back,RB,,Without Club,,,in,winter,Eredivisie,2020,False,
ADO Den Haag,Marko Vejinović,30,Netherlands,Defensive Midfield,DM,,Without Club,,,in,winter,Eredivisie,2020,False,
ADO Den Haag,Nasser El Khayati,31,Netherlands,Attacking Midfield,AM,,Without Club,,,in,winter,Eredivisie,2020,False,
ADO Den Haag,Samy Bourard,24,Belgium,Attacking Midfield,AM,,Fehérvár,Hungary,,out,winter,Eredivisie,2020,False,
ADO Den Haag,Nikolaos Karelis,28,Greece,Centre-Forward,CF,,Panetolikos,Greece,0.0,out,winter,Eredivisie,2020,False,
ADO Den Haag,Ravel Morrison,27,Jamaica,Attacking Midfield,AM,,Without Club,,,out,winter,Eredivisie,2020,False,
AZ Alkmaar,Jesper Karlsson,22,Sweden,Left Winger,LW,14000000.0,Elfsborg,Sweden,2600000.0,in,summer,Eredivisie,2020,False,
AZ Alkmaar,Hobie Verhulst,27,Netherlands,Goalkeeper,GK,,Go Ahead Eagles,Netherlands,0.0,in,summer,Eredivisie,2020,False,
AZ Alkmaar,Timo Letschert,27,Netherlands,Centre-Back,CB,,Hamburger SV,Germany,0.0,in,summer,Eredivisie,2020,False,
AZ Alkmaar,Yukinari Sugawara,20,Japan,Right-Back,RB,10000000.0,Nagoya Grampus,Japan,,in,summer,Eredivisie,2020,False,
AZ Alkmaar,Oussama Idrissi,24,Morocco,Left Winger,LW,5500000.0,Sevilla FC,Spain,12000000.0,out,summer,Eredivisie,2020,False,
AZ Alkmaar,Ondrej Mihalik,23,Czech Republic,Centre-Forward,CF,,Viktoria Plzen,Czech Republic,,out,summer,Eredivisie,2020,False,
AZ Alkmaar,Stijn Wuytens,30,Belgium,Centre-Back,CB,,Lommel SK,Belgium,0.0,out,summer,Eredivisie,2020,False,
AZ Alkmaar,Leon Bergsma,23,Netherlands,Centre-Back,CB,,FC Aarau,Switzerland,0.0,out,summer,Eredivisie,2020,False,
AZ Alkmaar,Mees Hoedemakers,22,Netherlands,Defensive Midfield,DM,,SC Cambuur,Netherlands,,out,summer,Eredivisie,2020,False,
AZ Alkmaar,Ron Vlaar,35,Netherlands,Centre-Back,CB,,,,,out,winter,Eredivisie,2020,False,
Ajax Amsterdam,Antony,20,Brazil,Right Winger,RW,50000000.0,São Paulo,Brazil,15750000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Davy Klaassen,27,Netherlands,Central Midfield,CM,10000000.0,Werder Bremen,Germany,11700000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Mohammed Kudus,19,Ghana,Attacking Midfield,AM,40000000.0,Nordsjaelland,Denmark,9000000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Sean Klaiber,26,Suriname,Right-Back,RB,2500000.0,FC Utrecht,Netherlands,4250000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Maarten Stekelenburg,37,Netherlands,Goalkeeper,GK,,Everton,England,0.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Hakim Ziyech,27,Morocco,Right Winger,RW,15000000.0,Chelsea,England,40000000.0,out,summer,Eredivisie,2020,False,
Ajax Amsterdam,Donny van de Beek,23,Netherlands,Central Midfield,CM,10000000.0,Man Utd,England,39000000.0,out,summer,Eredivisie,2020,False,
Ajax Amsterdam,Sergiño Dest,19,United States,Right-Back,RB,13000000.0,Barcelona,Spain,21000000.0,out,summer,Eredivisie,2020,False,
Ajax Amsterdam,Joël Veltman,28,Netherlands,Right-Back,RB,10000000.0,Brighton,England,1000000.0,out,summer,Eredivisie,2020,False,
Ajax Amsterdam,Benjamin van Leer,28,Netherlands,Goalkeeper,GK,,Sparta R.,Netherlands,,out,summer,Eredivisie,2020,False,
Ajax Amsterdam,Sébastien Haller,26,Cote d'Ivoire,Centre-Forward,CF,25000000.0,West Ham,England,22500000.0,in,winter,Eredivisie,2020,False,
Ajax Amsterdam,Quincy Promes,29,Netherlands,Left Winger,LW,6000000.0,Spartak Moscow,Russia,8500000.0,out,winter,Eredivisie,2020,False,
Ajax Amsterdam,Klaas-Jan Huntelaar,37,Netherlands,Centre-Forward,CF,,FC Schalke 04,Germany,0.0,out,winter,Eredivisie,2020,False,
FC Emmen,Simon Tibbling,25,Sweden,Central Midfield,CM,,Bröndby IF,Denmark,,in,summer,Eredivisie,2020,False,
