club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Adana Demirspor,Emre Akbaba,29.0,Turkey,Central Midfield,CM,1800000.0,Galatasaray,Turkey,,in,summer,Super Lig,2022,False,
Adana Demirspor,Arda Kurtulan,19.0,Albania,Left Winger,LW,,Fenerbahce,Turkey,,in,summer,Super Lig,2022,False,
Adana Demirspor,Salih Kavrazlı,20.0,Turkey,Right Winger,RW,,Trabzonspor,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Mahamadou Ba,22.0,Mali,Defensive Midfield,DM,,Menemen FK,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Abdulsamet Burak,26.0,Turkey,Centre-Back,CB,,Bayrampasa,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Berk Yıldız,26.0,Turkey,Left Winger,LW,,Y. Malatyaspor,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Ali Yavuz Kol,21.0,Turkey,Centre-Forward,CF,,Galatasaray,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Artem Dzyuba,33.0,Russia,Centre-Forward,CF,3500000.0,Zenit S-Pb,Russia,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Ertaç Özbir,32.0,Turkey,Goalkeeper,GK,,Y. Malatyaspor,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Yusuf Sarı,23.0,Turkey,Right Winger,RW,5000000.0,C. Rizespor,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Gökhan Töre,30.0,Turkey,Right Winger,RW,,Besiktas,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Aias Aosman,27.0,Syria,Attacking Midfield,AM,,Ionikos Nikeas,Greece,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Fredrik Gulbrandsen,29.0,Norway,Centre-Forward,CF,1600000.0,Basaksehir,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Badou Ndiaye,31.0,Senegal,Central Midfield,CM,1200000.0,Aris Saloniki,Greece,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Kévin Rodrigues,28.0,Portugal,Left-Back,LB,2200000.0,Real Sociedad,Spain,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Abdurrahim Dursun,23.0,Turkey,Left-Back,LB,,Trabzonspor,Turkey,0.0,in,summer,Super Lig,2022,False,
Adana Demirspor,Samuel Nongoh,18.0,Cameroon,Right Winger,RW,,AS Dauphine FC,Cameroon,,in,summer,Super Lig,2022,False,
Adana Demirspor,Giorgi Khabuliani,18.0,Georgia,Centre-Forward,CF,,FC Telavi,Georgia,,in,summer,Super Lig,2022,False,
Adana Demirspor,Yaroslav Rakitskyi,32.0,Ukraine,Centre-Back,CB,2000000.0,Without Club,,,in,summer,Super Lig,2022,False,
Adana Demirspor,Goran Karacic,25.0,Bosnia-Herzegovina,Goalkeeper,GK,,Without Club,,,in,summer,Super Lig,2022,False,
Adana Demirspor,Mario Balotelli,32.0,Italy,Centre-Forward,CF,1200000.0,FC Sion,Switzerland,2620000.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Tayyip Talha Sanuç,22.0,Turkey,Centre-Back,CB,4200000.0,Besiktas,Turkey,1500000.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Aias Aosman,27.0,Syria,Attacking Midfield,AM,,Ionikos Nikeas,Greece,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Tayfun Aydoğan,26.0,Turkey,Central Midfield,CM,,Kocaelispor,Turkey,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Enock Barwuah,29.0,Italy,Centre-Forward,CF,,CPR Ospitaletto,Italy,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,İsa Güler,23.0,Turkey,Centre-Forward,CF,,Sapanca Genclik,Turkey,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Erkam Develi,22.0,Turkey,Defensive Midfield,DM,,Sanliurfaspor,Turkey,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Mustafa Yılmaz,23.0,Turkey,Right Winger,RW,,Igdir FK,Turkey,0.0,out,summer,Super Lig,2022,False,
Adana Demirspor,Sinan Kurt,27.0,Turkey,Central Midfield,CM,,Eyüpspor,Turkey,,out,summer,Super Lig,2022,False,
Adana Demirspor,Khadim Rassoul,26.0,Senegal,Centre-Back,CB,,Eyüpspor,Turkey,,out,summer,Super Lig,2022,False,
Adana Demirspor,Alper Uludağ,31.0,Turkey,Left-Back,LB,,Giresunspor,Turkey,,out,summer,Super Lig,2022,False,
Adana Demirspor,Francis Ezeh,24.0,Nigeria,Left Winger,LW,,Eyüpspor,Turkey,,out,summer,Super Lig,2022,False,
Adana Demirspor,Metehan Mimaroğlu,28.0,Turkey,Left Winger,LW,,Eyüpspor,Turkey,,out,summer,Super Lig,2022,False,
Adana Demirspor,Loïc Rémy,35.0,France,Centre-Forward,CF,,Without Club,,,out,summer,Super Lig,2022,False,
Adana Demirspor,Yusufcan Demirok,21.0,Turkey,Goalkeeper,GK,,Without Club,,,out,summer,Super Lig,2022,False,
Adana Demirspor,Yusuf Erdoğan,30.0,Turkey,Left Winger,LW,,Trabzonspor,Turkey,0.0,in,winter,Super Lig,2022,False,
Adana Demirspor,Hamza Jaganjac,19.0,Bosnia-Herzegovina,Centre-Forward,CF,,Unknown,,0.0,in,winter,Super Lig,2022,False,
Adana Demirspor,Samet Akaydin,28.0,Turkey,Centre-Back,CB,3100000.0,Fenerbahce,Turkey,3700000.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Yaroslav Rakitskyi,33.0,Ukraine,Centre-Back,CB,2000000.0,Shakhtar D.,Ukraine,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Berk Yıldız,27.0,Turkey,Left Winger,LW,,Boluspor,Turkey,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Britt Assombalonga,30.0,DR Congo,Centre-Forward,CF,1600000.0,Watford,England,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Musa Bulut,22.0,Turkey,Centre-Forward,CF,,Siirt IÖI,Turkey,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Gökhan Töre,31.0,Turkey,Right Winger,RW,,Ankaragücü,Turkey,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Birkir Bjarnason,34.0,Iceland,Central Midfield,CM,,Viking,Norway,0.0,out,winter,Super Lig,2022,False,
Adana Demirspor,Artem Dzyuba,34.0,Russia,Centre-Forward,CF,3500000.0,Without Club,,,out,winter,Super Lig,2022,False,
Adana Demirspor,Giorgi Khabuliani,18.0,Georgia,Centre-Forward,CF,,Without Club,,,out,winter,Super Lig,2022,False,
Adana Demirspor,Erhun Öztümer,31.0,Turkey,Attacking Midfield,AM,,Without Club,,,out,winter,Super Lig,2022,False,
Alanyaspor,Yunus Bahadır,19.0,Turkey,Right-Back,RB,,PSV U21,Netherlands,0.0,in,summer,Super Lig,2022,False,
Alanyaspor,Arnaud Lusamba,25.0,DR Congo,Central Midfield,CM,1800000.0,Amiens SC,France,0.0,in,summer,Super Lig,2022,False,
