club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Austria Vienna,Marko Raguz,24.0,Austria,Centre-Forward,CF,,LASK,Austria,1300000.0,in,summer,Bundesliga,2022,False,
Austria Vienna,Christian Früchtl,22.0,Germany,Goalkeeper,GK,1200000.0,Bayern Munich,Germany,,in,summer,Bundesliga,2022,False,
Austria Vienna,Andreas Gruber,27.0,Austria,Right Winger,RW,1200000.0,LASK,Austria,,in,summer,Bundesliga,2022,False,
Austria Vienna,James Holland,33.0,Australia,Defensive Midfield,DM,,LASK,Austria,,in,summer,Bundesliga,2022,False,
Austria Vienna,Haris Tabakovic,28.0,Bosnia-Herzegovina,Centre-Forward,CF,2200000.0,A. Lustenau,Austria,0.0,in,summer,Bundesliga,2022,False,
Austria Vienna,Matan Baltaxa,26.0,Israel,Left-Back,LB,,M. Tel Aviv,Israel,0.0,in,summer,Bundesliga,2022,False,
Austria Vienna,Manuel Polster,19.0,Austria,Left Winger,LW,,Stuttgart II,Germany,,in,summer,Bundesliga,2022,False,
Austria Vienna,Nikola Dovedan,28.0,Austria,Second Striker,SS,,Without Club,,,in,summer,Bundesliga,2022,False,
Austria Vienna,Vesel Demaku,22.0,Austria,Defensive Midfield,DM,,Sturm Graz,Austria,0.0,out,summer,Bundesliga,2022,False,
Austria Vienna,Christian Schoissengeyr,27.0,Dominican Republic,Centre-Back,CB,,NK Domzale,Slovenia,0.0,out,summer,Bundesliga,2022,False,
Austria Vienna,Patrick Pentz,25.0,Austria,Goalkeeper,GK,1500000.0,Stade Reims,France,0.0,out,summer,Bundesliga,2022,False,
Austria Vienna,Ammar Helac,24.0,Austria,Goalkeeper,GK,,A. Lustenau,Austria,0.0,out,summer,Bundesliga,2022,False,
Austria Vienna,Marco Djuricin,29.0,Austria,Centre-Forward,CF,,HNK Rijeka,Croatia,,out,summer,Bundesliga,2022,False,
Austria Vienna,Markus Suttner,35.0,Austria,Left-Back,LB,,,,,out,summer,Bundesliga,2022,False,
Austria Vienna,Alexander Grünwald,33.0,Austria,Attacking Midfield,AM,,,,,out,summer,Bundesliga,2022,False,
Austria Vienna,Filip Antovski,22.0,North Macedonia,Left-Back,LB,,Karvina,Czech Republic,,out,winter,Bundesliga,2022,False,
LASK,Efthymios Koulouris,26.0,Greece,Centre-Forward,CF,1500000.0,Atromitos,Greece,1000000.0,in,summer,Bundesliga,2022,False,
LASK,Filip Stojkovic,29.0,Montenegro,Right-Back,RB,1000000.0,Rapid Vienna,Austria,0.0,in,summer,Bundesliga,2022,False,
LASK,Philipp Ziereis,29.0,Germany,Centre-Back,CB,1000000.0,FC St. Pauli,Germany,0.0,in,summer,Bundesliga,2022,False,
LASK,Robert Zulj,30.0,Austria,Attacking Midfield,AM,1700000.0,Ittihad Kalba,United Arab Emirates,0.0,in,summer,Bundesliga,2022,False,
LASK,Ákos Kecskés,26.0,Hungary,Centre-Back,CB,,Pari NN,Russia,0.0,in,summer,Bundesliga,2022,False,
LASK,Hyun-seok Hong,23.0,"Korea, South",Central Midfield,CM,7000000.0,KAA Gent,Belgium,1500000.0,out,summer,Bundesliga,2022,False,
LASK,Marko Raguz,24.0,Austria,Centre-Forward,CF,,Austria Vienna,Austria,1300000.0,out,summer,Bundesliga,2022,False,
LASK,Andrés Andrade,23.0,Panama,Centre-Back,CB,1000000.0,Arm. Bielefeld,Germany,1250000.0,out,summer,Bundesliga,2022,False,
LASK,Andreas Gruber,27.0,Austria,Right Winger,RW,1200000.0,Austria Vienna,Austria,,out,summer,Bundesliga,2022,False,
LASK,James Holland,33.0,Australia,Defensive Midfield,DM,,Austria Vienna,Austria,,out,summer,Bundesliga,2022,False,
LASK,Ibrahima Dramé,20.0,Senegal,Left Winger,LW,,Young Violets,Austria,,out,summer,Bundesliga,2022,False,
LASK,Christoph Monschein,29.0,Austria,Centre-Forward,CF,,SV Ried,Austria,0.0,out,summer,Bundesliga,2022,False,
LASK,Strahinja Kerkez,19.0,Cyprus,Centre-Back,CB,,AS Trencin,Slovakia,0.0,out,summer,Bundesliga,2022,False,
