club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AEK Athens,Niclas Eliasson,26,Sweden,Right Midfield,RM,2500000.0,Nîmes Olympique,France,2000000.0,in,summer,Super League 1,2022,False,
AEK Athens,Steven Zuber,30,Switzerland,Left Winger,LW,2500000.0,E. Frankfurt,Germany,1600000.0,in,summer,Super League 1,2022,False,
AEK Athens,Mijat Gacinovic,27,Serbia,Attacking Midfield,AM,3500000.0,TSG Hoffenheim,Germany,1000000.0,in,summer,Super League 1,2022,False,
AEK Athens,Paolo Fernandes,24,Spain,Right Winger,RW,1200000.0,Volos NPS,Greece,,in,summer,Super League 1,2022,False,
AEK Athens,Tom van Weert,32,Netherlands,Centre-Forward,CF,,Volos NPS,Greece,,in,summer,Super League 1,2022,False,
AEK Athens,Harold Moukoudi,24,Cameroon,Centre-Back,CB,5000000.0,Saint-Étienne,France,0.0,in,summer,Super League 1,2022,False,
AEK Athens,Djibril Sidibé,30,France,Right-Back,RB,2000000.0,Monaco,France,0.0,in,summer,Super League 1,2022,False,
AEK Athens,Domagoj Vida,33,Croatia,Centre-Back,CB,1500000.0,Besiktas,Turkey,0.0,in,summer,Super League 1,2022,False,
AEK Athens,Jens Jönsson,29,Denmark,Defensive Midfield,DM,3000000.0,Cádiz CF,Spain,0.0,in,summer,Super League 1,2022,False,
AEK Athens,Mario Mitaj,19,Albania,Left-Back,LB,1000000.0,Loko Moscow,Russia,3000000.0,out,summer,Super League 1,2022,False,
AEK Athens,Karim Ansarifard,32,Iran,Second Striker,SS,,Omonia Nikosia,Cyprus,0.0,out,summer,Super League 1,2022,False,
AEK Athens,Michalis Bakakis,31,Greece,Right-Back,RB,,Panetolikos,Greece,0.0,out,summer,Super League 1,2022,False,
AEK Athens,Damien Le Tallec,32,France,Defensive Midfield,DM,,Torpedo Moskau,Russia,0.0,out,summer,Super League 1,2022,False,
AEK Athens,Ognjen Vranjes,32,Bosnia-Herzegovina,Centre-Back,CB,,Hatayspor,Turkey,0.0,out,summer,Super League 1,2022,False,
AEK Athens,Muamer Tankovic,27,Sweden,Right Winger,RW,1200000.0,Pafos FC,Cyprus,0.0,out,summer,Super League 1,2022,False,
