club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Akhmat Grozny,Gamid Agalarov,21,Russia,Centre-Forward,CF,2000000.0,Ufa,Russia,3500000.0,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Yuriy Zhuravlev,26,Russia,Centre-Back,CB,,Ufa,Russia,1000000.0,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Vladislav Kamilov,27,Russia,Central Midfield,CM,,Ufa,Russia,,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Darko Todorovic,25,Bosnia-Herzegovina,Right-Back,RB,1200000.0,RB Salzburg,Austria,,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Mikhail Oparin,29,Russia,Goalkeeper,GK,,Enisey,Russia,,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Ivan Oleynikov,23,Russia,Right Winger,RW,1500000.0,Chaika Pes.,Russia,0.0,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Vladimir Iljin,30,Russia,Centre-Forward,CF,,Krasnodar,Russia,0.0,in,summer,Premier Liga,2022,False,
Akhmat Grozny,Konrad Michalak,24,Poland,Right Winger,RW,1500000.0,Konyaspor,Turkey,,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Senin Sebai,28,Cote d'Ivoire,Centre-Forward,CF,,Kiryat Shmona,Israel,0.0,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Aleksandr Putsko,29,Russia,Centre-Back,CB,,Baltika,Russia,0.0,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Vitaliy Gudiev,27,Russia,Goalkeeper,GK,,Khimki,Russia,0.0,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Aleksandr Melikhov,24,Russia,Goalkeeper,GK,,FC Urartu,Armenia,0.0,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Khalid Kadyrov,28,Russia,Right Winger,RW,,,,,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Abubakar Kadyrov,26,Russia,Centre-Forward,CF,,,,,out,summer,Premier Liga,2022,False,
Akhmat Grozny,Milos Satara,27,Bosnia-Herzegovina,Centre-Back,CB,,Soligorsk,Belarus,,in,winter,Premier Liga,2022,False,
Akhmat Grozny,Zaim Divanovic,22,Montenegro,Central Midfield,CM,,Soligorsk,Belarus,,in,winter,Premier Liga,2022,False,
Akhmat Grozny,Néné Gbamblé,20,Cote d'Ivoire,Right Winger,RW,,NK Celje,Slovenia,0.0,in,winter,Premier Liga,2022,False,
Akhmat Grozny,Minkail Matsuev,23,Russia,Central Midfield,CM,,Without Club,,,in,winter,Premier Liga,2022,False,
Akhmat Grozny,Yuriy Zhuravlev,26,Russia,Centre-Back,CB,,Torpedo Moskau,Russia,1200000.0,out,winter,Premier Liga,2022,False,
Akhmat Grozny,Amir Aduev,23,Russia,Central Midfield,CM,,Without Club,,,out,winter,Premier Liga,2022,False,
CSKA Moscow,Jorge Carrascal,24,Colombia,Attacking Midfield,AM,6000000.0,River Plate,Argentina,3000000.0,in,summer,Premier Liga,2022,False,
CSKA Moscow,Víctor Méndez,22,Chile,Central Midfield,CM,5000000.0,Union Española,Chile,2500000.0,in,summer,Premier Liga,2022,False,
CSKA Moscow,Willyan Rocha,27,Brazil,Centre-Back,CB,7000000.0,Portimonense,Portugal,2000000.0,in,summer,Premier Liga,2022,False,
CSKA Moscow,Sasa Zdjelar,27,Serbia,Defensive Midfield,DM,4000000.0,Partizan,Serbia,,in,summer,Premier Liga,2022,False,
CSKA Moscow,Milan Gajic,26,Serbia,Right-Back,RB,4000000.0,Red Star,Serbia,0.0,in,summer,Premier Liga,2022,False,
CSKA Moscow,Jaka Bijol,23,Slovenia,Centre-Back,CB,10000000.0,Udinese Calcio,Italy,4000000.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Emil Bohinen,23,Norway,Central Midfield,CM,3400000.0,Salernitana,Italy,3250000.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Gocha Gogrichiani,22,Russia,Centre-Forward,CF,,Baltika,Russia,,out,summer,Premier Liga,2022,False,
CSKA Moscow,Eduard Bagrintsev,19,Armenia,Right Winger,RW,,Dubnica,Slovakia,,out,summer,Premier Liga,2022,False,
CSKA Moscow,Alan Dzagoev,32,Russia,Central Midfield,CM,,Rubin Kazan,Russia,0.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Hördur Magnússon,29,Iceland,Centre-Back,CB,2000000.0,Panathinaikos,Greece,0.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Ilzat Akhmetov,24,Russia,Attacking Midfield,AM,3000000.0,Krasnodar,Russia,0.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Vitaliy Zhironkin,22,Russia,Right Winger,RW,,Tekstilshchik,Russia,0.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Maksim Eleev,21,Russia,Right-Back,RB,,M. Lipetsk,Russia,0.0,out,summer,Premier Liga,2022,False,
CSKA Moscow,Mário Fernandes,31,Russia,Right-Back,RB,3000000.0,,,,out,summer,Premier Liga,2022,False,
CSKA Moscow,Ilya Agapov,21,Russia,Centre-Back,CB,1000000.0,Pari NN,Russia,1300000.0,in,winter,Premier Liga,2022,False,
CSKA Moscow,Dmitriy Kaptilovich,19,Russia,Centre-Back,CB,,Zvezda S-Pb,Russia,0.0,out,winter,Premier Liga,2022,False,
Dynamo Moscow,Nicolás Marichal,21,Uruguay,Centre-Back,CB,3000000.0,Nacional,Uruguay,4200000.0,in,summer,Premier Liga,2022,False,
Dynamo Moscow,Roberto Fernández,22,Paraguay,Centre-Back,CB,3000000.0,Guaraní,Paraguay,3000000.0,in,summer,Premier Liga,2022,False,
Dynamo Moscow,Nicolas Moumi Ngamaleu,28,Cameroon,Left Winger,LW,3500000.0,BSC Young Boys,Switzerland,2000000.0,in,summer,Premier Liga,2022,False,
Dynamo Moscow,Eli Dasa,29,Israel,Right-Back,RB,1800000.0,Vitesse,Netherlands,0.0,in,summer,Premier Liga,2022,False,
Dynamo Moscow,Nikolay Komlichenko,27,Russia,Centre-Forward,CF,5000000.0,Rostov,Russia,1500000.0,out,summer,Premier Liga,2022,False,
Dynamo Moscow,Roman Evgenjev,23,Russia,Centre-Back,CB,3000000.0,KS Samara,Russia,,out,summer,Premier Liga,2022,False,
Dynamo Moscow,Clinton N'Jie,28,Cameroon,Right Winger,RW,1200000.0,Sivasspor,Turkey,0.0,out,summer,Premier Liga,2022,False,
