club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Boavista FC,Petar Musa,24,Croatia,Centre-Forward,CF,8000000.0,Slavia Prague,Czech Republic,4250000.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Ibrahima,23,Guinea,Defensive Midfield,DM,,Moreirense,Portugal,1000000.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Ilija Vukotic,23,Montenegro,Defensive Midfield,DM,,Benfica,Portugal,,in,summer,Liga Portugal,2022,False,
Boavista FC,Adalberto Peñaranda,25,Venezuela,Left Winger,LW,,Watford,England,0.0,in,summer,Liga Portugal,2022,False,
Boavista FC,César,30,Brazil,Goalkeeper,GK,,EC Bahia,Brazil,0.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Bruno Lourenço,24,Portugal,Attacking Midfield,AM,,Estoril Praia,Portugal,0.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Vincent Sasso,31,France,Centre-Back,CB,,Servette FC,Switzerland,0.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Salvador Agra,30,Portugal,Right Winger,RW,,Tondela,Portugal,0.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Alberth Elis,26,Honduras,Right Winger,RW,2000000.0,G. Bordeaux,France,6000000.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Petar Musa,24,Croatia,Centre-Forward,CF,8000000.0,Benfica,Portugal,5500000.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Jackson Porozo,21,Ecuador,Centre-Back,CB,3000000.0,Troyes,France,3500000.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Nathan,20,Brazil,Right-Back,RB,2000000.0,Santos,Brazil,2000000.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Yanis Hamache,23,Algeria,Left-Back,LB,1500000.0,SK Dnipro-1,Ukraine,1000000.0,out,summer,Liga Portugal,2022,False,
Boavista FC,João Barros,19,Portugal,Left-Back,LB,,Ovarense,Portugal,0.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Tomás Reymão,24,Portugal,Defensive Midfield,DM,,Albacete,Spain,0.0,out,summer,Liga Portugal,2022,False,
Boavista FC,Fran Pereira,20,Portugal,Defensive Midfield,DM,,Estoril U23,Portugal,,out,summer,Liga Portugal,2022,False,
Boavista FC,Paul-Georges Ntep,29,Cameroon,Left Winger,LW,,Without Club,,,out,summer,Liga Portugal,2022,False,
Boavista FC,Javi García,35,Spain,Defensive Midfield,DM,,,,,out,summer,Liga Portugal,2022,False,
Boavista FC,Guito,19,Portugal,Centre-Back,CB,,Guarda Des.,Portugal,0.0,out,winter,Liga Portugal,2022,False,
CD Santa Clara,Rildo,22,Brazil,Left Winger,LW,1000000.0,Grêmio,Brazil,1250000.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Paulo Eduardo,20,Brazil,Centre-Back,CB,,Cruzeiro U20,Brazil,1000000.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Calila,23,Portugal,Right-Back,RB,,B SAD,Portugal,,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Gabriel Batista,24,Brazil,Goalkeeper,GK,,Flamengo,Brazil,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,João Marcos,22,Brazil,Centre-Forward,CF,,Al-Wahda,United Arab Emirates,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Adriano Firmino,22,Brazil,Defensive Midfield,DM,,Cruzeiro,Brazil,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Bobsin,22,Brazil,Defensive Midfield,DM,,Grêmio,Brazil,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Andrezinho,25,Portugal,Right Winger,RW,,Dunajska Streda,Slovakia,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Rodrigo Valente,21,Portugal,Attacking Midfield,AM,,Estoril Praia,Portugal,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Xavi Quintillà,25,Spain,Left-Back,LB,,Villarreal,Spain,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Ricardo Silva,23,Portugal,Goalkeeper,GK,,FC Porto B,Portugal,0.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Tomás Domingos,23,Portugal,Right-Back,RB,,Mafra,Portugal,0.0,in,summer,Liga Portugal,2022,False,
