club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Charles De Ketelaere,21,Belgium,Attacking Midfield,AM,25000000.0,Club Brugge,Belgium,36500000.0,in,summer,Serie A,2022,False,
AC Milan,Malick Thiaw,21,Germany,Centre-Back,CB,30000000.0,FC Schalke 04,Germany,8800000.0,in,summer,Serie A,2022,False,
AC Milan,Junior Messias,31,Brazil,Right Winger,RW,4500000.0,Crotone,Italy,6200000.0,in,summer,Serie A,2022,False,
AC Milan,Alessandro Florenzi,31,Italy,Right-Back,RB,2000000.0,AS Roma,Italy,2700000.0,in,summer,Serie A,2022,False,
AC Milan,Divock Origi,27,Belgium,Centre-Forward,CF,6000000.0,Liverpool,England,0.0,in,summer,Serie A,2022,False,
AC Milan,Jens Petter Hauge,22,Norway,Left Winger,LW,2500000.0,E. Frankfurt,Germany,8199999.999999999,out,summer,Serie A,2022,False,
AC Milan,Léo Duarte,25,Brazil,Centre-Back,CB,3300000.0,Basaksehir,Turkey,2000000.0,out,summer,Serie A,2022,False,
AC Milan,Frank Tsadjout,22,Italy,Centre-Forward,CF,1200000.0,Cremonese,Italy,,out,summer,Serie A,2022,False,
AC Milan,Alessandro Plizzari,22,Italy,Goalkeeper,GK,,Pescara,Italy,,out,summer,Serie A,2022,False,
AC Milan,Samu Castillejo,27,Spain,Right Winger,RW,3000000.0,Valencia,Spain,0.0,out,summer,Serie A,2022,False,
AC Milan,Alessio Romagnoli,27,Italy,Centre-Back,CB,18000000.0,Lazio,Italy,0.0,out,summer,Serie A,2022,False,
AC Milan,Marco Frigerio,21,Italy,Central Midfield,CM,,Foggia,Italy,0.0,out,summer,Serie A,2022,False,
AC Milan,Sabino Signorile,20,Italy,Right Winger,RW,,Cerignola,Italy,0.0,out,summer,Serie A,2022,False,
AC Milan,Leroy Abanda,22,France,Left-Back,LB,,RFC Seraing,Belgium,0.0,out,summer,Serie A,2022,False,
AC Milan,Gabriele Capanni,21,Italy,Left Winger,LW,,Ternana,Italy,0.0,out,summer,Serie A,2022,False,
AC Milan,Franck Kessié,25,Cote d'Ivoire,Central Midfield,CM,20000000.0,Barcelona,Spain,0.0,out,summer,Serie A,2022,False,
AC Milan,Riccardo Tonin,21,Italy,Centre-Forward,CF,,Foggia,Italy,,out,summer,Serie A,2022,False,
AC Milan,Emir Murati,22,Italy,Mittelfeld,Mittelfeld,,Without Club,,,out,summer,Serie A,2022,False,
AC Milan,Devis Vásquez,24,Colombia,Goalkeeper,GK,,Guaraní,Paraguay,,in,winter,Serie A,2022,False,
AC Milan,Luan Capanni,22,Brazil,Attacking Midfield,AM,,Arka Gdynia,Poland,0.0,out,winter,Serie A,2022,False,
AC Monza,Andrea Colpani,23,Italy,Attacking Midfield,AM,9000000.0,Atalanta BC,Italy,9000000.0,in,summer,Serie A,2022,False,
AC Monza,Davide Bettella,22,Italy,Centre-Back,CB,1400000.0,Atalanta BC,Italy,5000000.0,in,summer,Serie A,2022,False,
AC Monza,Michele Di Gregorio,24,Italy,Goalkeeper,GK,8000000.0,Inter,Italy,4150000.0000000005,in,summer,Serie A,2022,False,
AC Monza,Andrea Carboni,21,Italy,Centre-Back,CB,4000000.0,Cagliari Calcio,Italy,4000000.0,in,summer,Serie A,2022,False,
AC Monza,Valentin Antov,21,Bulgaria,Centre-Back,CB,,CSKA-Sofia,Bulgaria,3900000.0,in,summer,Serie A,2022,False,
