club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
BSC Young Boys,Kastriot Imeri,22,Switzerland,Left Midfield,LM,5000000.0,Servette FC,Switzerland,3000000.0,in,summer,Super League,2022,False,
BSC Young Boys,Filip Ugrinic,23,Switzerland,Left Midfield,LM,4000000.0,FC Luzern,Switzerland,2000000.0,in,summer,Super League,2022,False,
BSC Young Boys,Cedric Itten,25,Switzerland,Centre-Forward,CF,4500000.0,Rangers,Scotland,1820000.0,in,summer,Super League,2022,False,
BSC Young Boys,Loris Benito,30,Switzerland,Centre-Back,CB,,FC Sion,Switzerland,,in,summer,Super League,2022,False,
BSC Young Boys,Dario Marzino,25,Switzerland,Goalkeeper,GK,,FC Schaffhausen,Switzerland,0.0,in,summer,Super League,2022,False,
BSC Young Boys,Miguel Chaiwa,18,Zambia,Defensive Midfield,DM,1000000.0,Shamuel FC,Zambia,,in,summer,Super League,2022,False,
BSC Young Boys,Donat Rrudhani,23,Kosovo,Right Midfield,RM,,FC Aarau,Switzerland,,in,summer,Super League,2022,False,
BSC Young Boys,Christopher Martins Pereira,25,Luxembourg,Defensive Midfield,DM,4500000.0,Spartak Moscow,Russia,7000000.0,out,summer,Super League,2022,False,
BSC Young Boys,Jordan,26,United States,Centre-Forward,CF,6000000.0,Union Berlin,Germany,6000000.0,out,summer,Super League,2022,False,
BSC Young Boys,Wilfried Kanga,24,Cote d'Ivoire,Centre-Forward,CF,3000000.0,Hertha BSC,Germany,5000000.0,out,summer,Super League,2022,False,
BSC Young Boys,Michel Aebischer,25,Switzerland,Central Midfield,CM,4000000.0,Bologna,Italy,3000000.0,out,summer,Super League,2022,False,
BSC Young Boys,Nicolas Moumi Ngamaleu,28,Cameroon,Left Winger,LW,3500000.0,Dynamo Moscow,Russia,2000000.0,out,summer,Super League,2022,False,
BSC Young Boys,Nicolas Bürgy,26,Switzerland,Centre-Back,CB,,Viborg FF,Denmark,,out,summer,Super League,2022,False,
BSC Young Boys,Pascal Schüpbach,22,Switzerland,Left-Back,LB,,FC Breitenrain,Switzerland,,out,summer,Super League,2022,False,
BSC Young Boys,Shkelqim Vladi,21,Kosovo,Centre-Forward,CF,1000000.0,FC Aarau,Switzerland,,out,summer,Super League,2022,False,
BSC Young Boys,Jordan Lefort,29,France,Centre-Back,CB,,Paris FC,France,,out,summer,Super League,2022,False,
BSC Young Boys,Guillaume Faivre,35,Switzerland,Goalkeeper,GK,,,,,out,summer,Super League,2022,False,
BSC Young Boys,Miralem Sulejmani,33,Serbia,Left Midfield,LM,,Without Club,,,out,summer,Super League,2022,False,
BSC Young Boys,Noah Persson,19,Sweden,Left-Back,LB,1200000.0,Mjällby AIF,Sweden,1000000.0,in,winter,Super League,2022,False,
BSC Young Boys,Marvin Keller,20,Switzerland,Goalkeeper,GK,1000000.0,FC Wil 1900,Switzerland,,in,winter,Super League,2022,False,
BSC Young Boys,Vincent Sierro,27,Switzerland,Central Midfield,CM,2000000.0,Toulouse,France,,out,winter,Super League,2022,False,
BSC Young Boys,Esteban Petignat,22,Switzerland,Defensive Midfield,DM,,Without Club,,,out,winter,Super League,2022,False,
FC Basel 1893,Riccardo Calafiori,20,Italy,Left-Back,LB,5000000.0,AS Roma,Italy,2600000.0,in,summer,Super League,2022,False,
FC Basel 1893,Dan Ndoye,21,Switzerland,Right Winger,RW,8500000.0,OGC Nice,France,2000000.0,in,summer,Super League,2022,False,
FC Basel 1893,Andy Pelmard,22,France,Centre-Back,CB,4000000.0,OGC Nice,France,2000000.0,in,summer,Super League,2022,False,
FC Basel 1893,Bradley Fink,19,Switzerland,Centre-Forward,CF,,B. Dortmund II,Germany,,in,summer,Super League,2022,False,
FC Basel 1893,Anton Kade,18,Germany,Left Winger,LW,,Hertha BSC,Germany,,in,summer,Super League,2022,False,
FC Basel 1893,Arnau Comas,22,Spain,Centre-Back,CB,1500000.0,Barça Atlètic,Spain,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Jean-Kévin Augustin,25,France,Centre-Forward,CF,1000000.0,FC Nantes,France,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Adriano Onyegbule,16,Germany,Attacking Midfield,AM,,RB Leipzig U17,Germany,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Hugo Vogel,18,France,Left-Back,LB,,Olymp. Lyon B,France,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Marwin Hitz,34,Switzerland,Goalkeeper,GK,,Bor. Dortmund,Germany,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Nils de Mol,21,Switzerland,Goalkeeper,GK,,FC Wil 1900,Switzerland,0.0,in,summer,Super League,2022,False,
FC Basel 1893,Sayfallah Ltaief,22,Tunisia,Right Winger,RW,,FC Winterthur,Switzerland,,in,summer,Super League,2022,False,
FC Basel 1893,Mirko Salvi,28,Switzerland,Goalkeeper,GK,,Yverdon Sport,Switzerland,,in,summer,Super League,2022,False,
FC Basel 1893,Jonas Adjetey,18,Ghana,Centre-Back,CB,,B. Chelsea II,Ghana,,in,summer,Super League,2022,False,
FC Basel 1893,Matías Palacios,20,Argentina,Attacking Midfield,AM,,Al-Ain FC,United Arab Emirates,3000000.0,out,summer,Super League,2022,False,
FC Basel 1893,Djordje Nikolic,25,Serbia,Goalkeeper,GK,,Újpest FC,Hungary,0.0,out,summer,Super League,2022,False,
FC Basel 1893,Raoul Petretta,25,Italy,Left-Back,LB,,Kasimpasa,Turkey,0.0,out,summer,Super League,2022,False,
FC Basel 1893,Andrea Padula,26,Romania,Left-Back,LB,,AC Bellinzona,Switzerland,0.0,out,summer,Super League,2022,False,
FC Basel 1893,Heinz Lindner,31,Austria,Goalkeeper,GK,,FC Sion,Switzerland,,out,summer,Super League,2022,False,
FC Basel 1893,Pajtim Kasami,30,Switzerland,Central Midfield,CM,,Without Club,,,out,summer,Super League,2022,False,
FC Basel 1893,Valentin Stocker,33,Switzerland,Left Winger,LW,,,,,out,summer,Super League,2022,False,
FC Basel 1893,Yannick Marchand,23,Switzerland,Central Midfield,CM,,GC Zürich U21,Switzerland,0.0,out,winter,Super League,2022,False,
FC Basel 1893,Ádám Szalai,35,Hungary,Centre-Forward,CF,,Without Club,,,out,winter,Super League,2022,False,
FC Lugano,Lukas Mai,22,Germany,Centre-Back,CB,2200000.0,Bayern Munich,Germany,1600000.0,in,summer,Super League,2022,False,
FC Lugano,Renato Steffen,30,Switzerland,Right Winger,RW,1000000.0,VfL Wolfsburg,Germany,,in,summer,Super League,2022,False,
FC Lugano,Serif Berbic,20,Switzerland,Goalkeeper,GK,,Rapperswil-Jona,Switzerland,0.0,in,summer,Super League,2022,False,
FC Lugano,Allan Arigoni,23,Switzerland,Centre-Back,CB,,Grasshoppers,Switzerland,0.0,in,summer,Super League,2022,False,
FC Lugano,Ousmane Doumbia,30,Cote d'Ivoire,Defensive Midfield,DM,,FC Zürich,Switzerland,0.0,in,summer,Super League,2022,False,
FC Lugano,Hicham Mahou,23,France,Right Winger,RW,,Lausanne-Sport,Switzerland,,in,summer,Super League,2022,False,
FC Lugano,Boris Babic,24,Switzerland,Centre-Forward,CF,,FC St. Gallen,Switzerland,,in,summer,Super League,2022,False,
FC Lugano,Uran Bislimi,22,Switzerland,Central Midfield,CM,1300000.0,FC Schaffhausen,Switzerland,,in,summer,Super League,2022,False,
FC Lugano,Stefano Guidotti,23,Switzerland,Central Midfield,CM,,FC St. Gallen,Switzerland,0.0,out,summer,Super League,2022,False,
FC Lugano,Carlo Manicone,24,Italy,Centre-Forward,CF,,FC Chiasso,Switzerland,0.0,out,summer,Super League,2022,False,
FC Lugano,Numa Lavanchy,28,Switzerland,Right-Back,RB,,FC Sion,Switzerland,0.0,out,summer,Super League,2022,False,
FC Lugano,Sandi Lovrić,24,Slovenia,Central Midfield,CM,10000000.0,Udinese Calcio,Italy,0.0,out,summer,Super League,2022,False,
FC Lugano,Olivier Custodio,27,Switzerland,Defensive Midfield,DM,,Lausanne-Sport,Switzerland,0.0,out,summer,Super League,2022,False,
FC Lugano,Franklin Sasere,24,Nigeria,Centre-Forward,CF,,FC Vaduz,Switzerland,,out,summer,Super League,2022,False,
FC Lugano,Kévin Monzialo,21,Congo,Left Winger,LW,,SKN St. Pölten,Austria,,out,summer,Super League,2022,False,
FC Lugano,Yuri,26,Brazil,Left-Back,LB,,Without Club,,,out,summer,Super League,2022,False,
FC Lugano,Mijat Maric,38,Switzerland,Centre-Back,CB,,,,,out,summer,Super League,2022,False,
FC Lugano,Noam Baumann,26,Switzerland,Goalkeeper,GK,,Without Club,,,out,summer,Super League,2022,False,
FC Lugano,Albian Hajdari,19,Switzerland,Centre-Back,CB,1600000.0,Juve Next Gen,Italy,2900000.0,in,winter,Super League,2022,False,
FC Lugano,Jhon Espinoza,23,Ecuador,Right-Back,RB,,Chicago,United States,0.0,in,winter,Super League,2022,False,
FC Lugano,Reto Ziegler,36,Switzerland,Centre-Back,CB,,FC Sion,Switzerland,0.0,out,winter,Super League,2022,False,
FC Lugano,Alessandro Casciato,22,Italy,Centre-Forward,CF,,SC YF Juventus,Switzerland,,out,winter,Super League,2022,False,
FC Luzern,Joaquín Ardaiz,23,Uruguay,Centre-Forward,CF,,FC Schaffhausen,Switzerland,1000000.0,in,summer,Super League,2022,False,
FC Luzern,Sofyan Chader,22,France,Left Winger,LW,,Clermont Foot,France,,in,summer,Super League,2022,False,
FC Luzern,Thibault Klidjé,21,Togo,Centre-Forward,CF,,G. Bordeaux B,France,0.0,in,summer,Super League,2022,False,
FC Luzern,Max Meyer,26,Germany,Attacking Midfield,AM,3000000.0,Fenerbahce,Turkey,0.0,in,summer,Super League,2022,False,
FC Luzern,Ismajl Beka,22,Kosovo,Centre-Back,CB,1100000.0,FC Wil 1900,Switzerland,,in,summer,Super League,2022,False,
FC Luzern,Jakub Kadak,21,Slovakia,Attacking Midfield,AM,,AS Trencin,Slovakia,,in,summer,Super League,2022,False,
FC Luzern,Nicky Beloko,22,Switzerland,Central Midfield,CM,2600000.0,Neuchâtel Xamax,Switzerland,,in,summer,Super League,2022,False,
FC Luzern,Pius Dorn,25,Germany,Right Midfield,RM,1500000.0,FC Thun,Switzerland,,in,summer,Super League,2022,False,
