club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Cracovia,Patryk Makuch,23,Poland,Centre-Forward,CF,,Miedz Legnica,Poland,,in,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Sebastian Madejski,25,Poland,Goalkeeper,GK,,Motor Lublin,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Benjamin Källman,24,Finland,Centre-Forward,CF,,FC Inter,Finland,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Takuto Oshima,24,Japan,Defensive Midfield,DM,,Michalovce,Slovakia,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Daniel Pik,21,Poland,Right Winger,RW,,Radomiak,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Damir Sadikovic,27,Bosnia-Herzegovina,Central Midfield,CM,,Kolubara,Serbia,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Jakub Goralczyk,19,Poland,Centre-Back,CB,,Polonia Bytom,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Rivaldinho,27,Brazil,Centre-Forward,CF,,CS U Craiova,Romania,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Sergiu Hanca,30,Romania,Right Winger,RW,,CS U Craiova,Romania,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Norbert Luczak,18,Poland,Goalkeeper,GK,,Lechia Kostrzyn,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Luís Rocha,29,Portugal,Left-Back,LB,,Without Club,,,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Pelle van Amersfoort,26,Netherlands,Attacking Midfield,AM,,Without Club,,,out,summer,Pko Bp Ekstraklasa,2022,False,
Cracovia,Jani Atanasov,23,North Macedonia,Defensive Midfield,DM,,Hajduk Split,Croatia,,in,winter,Pko Bp Ekstraklasa,2022,False,
Cracovia,Arttu Hoskonen,25,Finland,Centre-Back,CB,,HJK Helsinki,Finland,,in,winter,Pko Bp Ekstraklasa,2022,False,
Cracovia,Mateusz Bochnak,24,Poland,Right Midfield,RM,,Chrobry Glogow,Poland,,in,winter,Pko Bp Ekstraklasa,2022,False,
Cracovia,Radoslaw Kanach,23,Poland,Defensive Midfield,DM,,Resovia,Poland,0.0,out,winter,Pko Bp Ekstraklasa,2022,False,
Cracovia,Marcos Álvarez,31,Germany,Centre-Forward,CF,,SV Meppen,Germany,0.0,out,winter,Pko Bp Ekstraklasa,2022,False,
Cracovia,Matej Rodin,26,Croatia,Centre-Back,CB,,KV Oostende,Belgium,,out,winter,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Szymon Wlodarczyk,19,Poland,Centre-Forward,CF,4500000.0,Legia Warszawa,Poland,,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Blaz Vrhovec,30,Slovenia,Defensive Midfield,DM,,Anorthosis,Cyprus,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Amadej Marosa,28,Slovenia,Centre-Forward,CF,,AEL Limassol,Cyprus,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Pawel Olkowski,32,Poland,Right Winger,RW,,Gaziantep FK,Turkey,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Richard Jensen,26,Finland,Centre-Back,CB,,Roda JC,Netherlands,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Jonatan Kotzke,32,Germany,Defensive Midfield,DM,,FC Ingolstadt,Germany,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Jean Jules,24,Cameroon,Defensive Midfield,DM,,Albacete,Spain,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Kevin Broll,26,Germany,Goalkeeper,GK,,Dynamo Dresden,Germany,0.0,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Robin Kamber,26,Switzerland,Defensive Midfield,DM,,Stade-Lausanne,Switzerland,,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Emil Bergström,29,Sweden,Centre-Back,CB,,Without Club,,,in,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Krzysztof Kubica,22,Poland,Central Midfield,CM,,Benevento,Italy,1200000.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Dariusz Stalmach,16,Poland,Central Midfield,CM,,Milan U19,Italy,,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Alasana Manneh,24,The Gambia,Central Midfield,CM,,Odense BK,Denmark,,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Bartosz Nowak,28,Poland,Attacking Midfield,AM,,Rakow,Poland,,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Adrian Gryszkiewicz,22,Poland,Centre-Back,CB,,SC Paderborn,Germany,,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Dariusz Pawlowski,23,Poland,Right Midfield,RM,,Radomiak,Poland,,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Jakub Szymanski,21,Poland,Goalkeeper,GK,,Siarka T.,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Bartłomiej Eizenchart,21,Poland,Left Winger,LW,,Resovia,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
Górnik Zabrze,Alex Sobczyk,25,Austria,Centre-Forward,CF,,Doxa Katokopias,Cyprus,0.0,out,summer,Pko Bp Ekstraklasa,2022,False,
