club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
FK Cukaricki,Stefan Tomovic,20,Serbia,Attacking Midfield,AM,,Proleter,Serbia,,in,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Samuel Owusu,26,Ghana,Right Winger,RW,,Al-Fayha,Saudi Arabia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Luka Adzic,23,Serbia,Left Winger,LW,,PEC Zwolle,Netherlands,0.0,in,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Nikola Vujadinovic,35,Montenegro,Centre-Back,CB,,Radnicki Nis,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Djordje Ivanovic,26,Serbia,Left Winger,LW,1800000.0,Soligorsk,Belarus,0.0,in,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Marko Rakonjac,22,Montenegro,Centre-Forward,CF,1500000.0,Loko Moscow,Russia,2500000.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Stefan Sapic,25,Serbia,Centre-Back,CB,,Torpedo Moskau,Russia,,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Bojan Roganovic,21,Montenegro,Left-Back,LB,,Torpedo Moskau,Russia,,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Bojica Nikcevic,22,Montenegro,Left Winger,LW,1000000.0,Novi Pazar,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Stefan Colovic,28,Serbia,Right Winger,RW,,Radnicki 1923,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Kristijan Belic,21,Serbia,Defensive Midfield,DM,2000000.0,Partizan,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Luka Zoric,23,Serbia,Left Midfield,LM,,Radnicki 1923,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Norman Campbell,22,Jamaica,Right Winger,RW,,Javor-Matis,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Strahinja Tanasijevic,25,Serbia,Centre-Back,CB,,Mladost GAT,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Nikola Colic,20,Serbia,Right Winger,RW,,FK TSC,Serbia,,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Srdjan Mijailovic,28,Serbia,Centre-Back,CB,2000000.0,Red Star,Serbia,,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Milan Savic,22,Bosnia-Herzegovina,Right Winger,RW,,Without Club,,,out,summer,Super Liga Srbije,2022,False,
FK Cukaricki,Marko Gajic,30,Serbia,Centre-Back,CB,,B. Banja Luka,Bosnia-Herzegovina,0.0,in,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Richard,19,Brazil,Left-Back,LB,,Flamengo U20,Brazil,0.0,in,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Luka Stojanovic,29,Serbia,Attacking Midfield,AM,,Al-Hazem,Saudi Arabia,0.0,in,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Nikola Petkovic,19,Serbia,Defensive Midfield,DM,1800000.0,Crown Legacy FC,United States,3000000.0,out,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Andrija Fratrovic,22,Serbia,Defensive Midfield,DM,,PASA Irodotos,Greece,0.0,out,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Nikola Vujadinovic,36,Montenegro,Centre-Back,CB,,Mladost GAT,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Cukaricki,Jovan Lukic,20,Serbia,Central Midfield,CM,,LASK,Austria,,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Aleksandar Vulic,21,Serbia,Goalkeeper,GK,,Zarkovo,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Boris Kopitovic,27,Montenegro,Centre-Back,CB,,Vojvodina,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milan Djuric,34,Serbia,Attacking Midfield,AM,,Balzan FC,Malta,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Boubacari Doucouré,23,France,Defensive Midfield,DM,,FK TSC,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Lazar Selenic,22,Serbia,Attacking Midfield,AM,,Mladost,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Dino Dolmagic,28,Serbia,Right Winger,RW,,FK TSC,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Aleksandar Deljanin,19,Serbia,Left Winger,LW,,Rad,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Kosta Janjic,22,Serbia,Left-Back,LB,,Sloga Požega,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Kristijan Tojcic,22,Bosnia-Herzegovina,Centre-Back,CB,,Macva,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Petar Gigic,25,Serbia,Centre-Forward,CF,1000000.0,Zelez. Pancevo,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Norman Campbell,22,Jamaica,Right Winger,RW,,FK Cukaricki,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Luka Gojkovic,22,Serbia,Attacking Midfield,AM,,Rad,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milan Obradovic,22,Serbia,Centre-Back,CB,,Wisla Plock,Poland,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Djordje Lazovic,29,Serbia,Goalkeeper,GK,,Radnicki 1923,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Marko Maletic,28,Bosnia-Herzegovina,Centre-Forward,CF,,TOP Oss,Netherlands,0.0,in,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Luka Radivojevic,22,Serbia,Defensive Midfield,DM,,Jedinstvo Ub,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Marko Momcilovic,35,Serbia,Centre-Back,CB,,Dubocica,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Nikola Dimitrijevic,31,Serbia,Right-Back,RB,,Smederevo 1924,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Obiora Odita,39,Nigeria,Centre-Forward,CF,,Zelez. Pancevo,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Ivan Jokovic,21,Serbia,Centre-Forward,CF,,FK Tutin,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Marko Jevremovic,26,Serbia,Left-Back,LB,,EN Paralimniou,Cyprus,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Vanja Zvekanov,22,Serbia,Defensive Midfield,DM,,Haladás,Hungary,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Miroslav Maricic,24,Serbia,Attacking Midfield,AM,,Mladost GAT,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Damir Kahriman,37,Serbia,Goalkeeper,GK,,,,,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Mamadou Diatta,22,Senegal,Central Midfield,CM,,Without Club,,,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Nemanja Lakic-Pesic,30,Serbia,Centre-Back,CB,,Without Club,,,out,summer,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milos Adamovic,34,Serbia,Defensive Midfield,DM,,Macva,Serbia,0.0,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Djordje Skoko,19,Serbia,Centre-Back,CB,,Jedinstvo Sur,Serbia,0.0,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Radivoj Bosic,22,Serbia,Left Winger,LW,,Spartak,Serbia,0.0,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milan Ilic,22,Serbia,Right-Back,RB,,Red Star,Serbia,0.0,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Emerson Brito,20,Brazil,Left Winger,LW,,Grêmio B,Brazil,0.0,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Strahinja Manojlovic,20,Serbia,Goalkeeper,GK,,Graficar,Serbia,,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Nemanja Miletic,31,Serbia,Left-Back,LB,,Without Club,,,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Luka Ratkovic,25,Serbia,Right Winger,RW,,Without Club,,,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Stefan Milosevic,27,Serbia,Left-Back,LB,,Without Club,,,in,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milan Marcic,26,Serbia,Defensive Midfield,DM,,Mladost,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Aleksandar Deljanin,20,Serbia,Left Winger,LW,,FK Mesevo,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Bojan Jelic,21,Serbia,Centre-Forward,CF,,Sloga Požega,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Igor Petrovic,22,Serbia,Centre-Back,CB,,FK Loznica,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Pavle Ivelja,25,Serbia,Centre-Forward,CF,,Graficar,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Marko Maletic,29,Bosnia-Herzegovina,Centre-Forward,CF,,Nocerina,Italy,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Luka Lukovic,26,Serbia,Centre-Forward,CF,,IMT Belgrad,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Stefan Vico,27,Montenegro,Right-Back,RB,,Graficar,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Srdjan Grabez,31,Serbia,Left-Back,LB,,Mladost GAT,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Boris Velimirovic,21,Serbia,Goalkeeper,GK,,FK Indjija,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Lazar Nikolic,23,Serbia,Right-Back,RB,,Red Star,Serbia,0.0,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Milan Djuric,35,Serbia,Attacking Midfield,AM,,Without Club,,,out,winter,Super Liga Srbije,2022,False,
FK Javor-Matis Ivanjica,Ugochukwu Oduenyi,26,Nigeria,Right Winger,RW,,Without Club,,,out,winter,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Nemanja Novakovic,20,Serbia,Centre-Back,CB,,Dobanovci,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Ivan Corkovic,21,Serbia,Left-Back,LB,,Vozdovac,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Marko Gudzulic,20,Serbia,Goalkeeper,GK,,Dobanovci,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Luka Vulin,19,Serbia,Centre-Forward,CF,,Teleoptik U19,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Damir Sadikovic,27,Bosnia-Herzegovina,Central Midfield,CM,,Cracovia,Poland,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Nemanja Milojevic,24,Greece,Attacking Midfield,AM,,Vozdovac,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Vanja Ilic,23,Serbia,Right Winger,RW,,Zarkovo,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Milan Delevic,24,Serbia,Centre-Back,CB,,Zarkovo,Serbia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Haris Kadric,22,Slovenia,Centre-Forward,CF,,NK Aluminij,Slovenia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Ante Vukusic,31,Croatia,Centre-Forward,CF,,FK Tuzla City,Bosnia-Herzegovina,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Emir Azemovic,25,Montenegro,Centre-Back,CB,,NK Aluminij,Slovenia,0.0,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Petar Djurickovic,31,Serbia,Attacking Midfield,AM,,Without Club,,,in,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Aleksandar Gusnic,20,Serbia,Right-Back,RB,,Zvezdara,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Luka Velikic,21,Serbia,Right Winger,RW,,Radnik,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Andreja Stojanovic,23,Serbia,Left-Back,LB,,Radnicki Nis,Serbia,0.0,out,summer,Super Liga Srbije,2022,False,
FK Kolubara Lazarevac,Bogdan Mladenovic,26,Serbia,Attacking Midfield,AM,,Balzan FC,Malta,0.0,out,summer,Super Liga Srbije,2022,False,
