club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Melvyn Lorenzen,22,Germany,Second Striker,SS,,Werder Bremen,Germany,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Indy Groothuizen,21,Netherlands,Goalkeeper,GK,,Ajax U21,Netherlands,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Nasser El Khayati,28,Netherlands,Attacking Midfield,AM,,QPR,England,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Björn Johnsen,25,Norway,Centre-Forward,CF,,Heart of Midl.,Scotland,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Elson Hooi,25,Curacao,Right Winger,RW,,Vendsyssel FF,Denmark,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Lex Immers,31,Netherlands,Attacking Midfield,AM,,Club Brugge,Belgium,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Nick Kuipers,24,Netherlands,Centre-Back,CB,,MVV Maastricht,Netherlands,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Bas Kuipers,22,Netherlands,Left-Back,LB,,Excelsior,Netherlands,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Erik Falkenburg,29,Netherlands,Attacking Midfield,AM,,Willem II,Netherlands,0.0,in,summer,Eredivisie,2017,False,
ADO Den Haag,Ludcinio Marengo,25,Netherlands,Left Winger,LW,,Brann,Norway,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Dennis van der Heijden,20,Netherlands,Centre-Forward,CF,,Almere City,Netherlands,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Gervane Kastaneer,21,Curacao,Left Winger,LW,,1.FC K'lautern,Germany,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Kevin Jansen,25,Netherlands,Central Midfield,CM,,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Aschraf El Mahdioui,21,Netherlands,Defensive Midfield,DM,1800000.0,AS Trencin,Slovakia,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Tom Trybull,24,Germany,Defensive Midfield,DM,,Norwich,England,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Dion Malone,28,Suriname,Centre-Back,CB,,FK Qabala,Azerbaijan,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Rody de Boer,19,Netherlands,Goalkeeper,GK,,Telstar,Netherlands,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Jerdy Schouten,20,Netherlands,Defensive Midfield,DM,16000000.0,Telstar,Netherlands,0.0,out,summer,Eredivisie,2017,False,
ADO Den Haag,Mike Havenaar,30,Japan,Centre-Forward,CF,,Vissel Kobe,Japan,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Ernestas Setkus,32,Lithuania,Goalkeeper,GK,,Hapoel Haifa,Israel,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Mohamed Haddachi,20,Morocco,Left-Back,LB,,CR Al Hoceima,Morocco,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Guyon Fernandez,31,Curacao,Centre-Forward,CF,,Without Club,,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Abel Tamata,26,DR Congo,Left-Back,LB,,,,,out,summer,Eredivisie,2017,False,
ADO Den Haag,Ruben Schaken,35,Netherlands,Right Winger,RW,,Without Club,,,out,summer,Eredivisie,2017,False,
ADO Den Haag,John Goossens,29,Netherlands,Defensive Midfield,DM,,Without Club,,,in,winter,Eredivisie,2017,False,
AZ Alkmaar,Fredrik Midtsjø,24,Norway,Central Midfield,CM,3800000.0,Rosenborg,Norway,2200000.0,in,summer,Eredivisie,2017,False,
AZ Alkmaar,Marco Bizot,26,Netherlands,Goalkeeper,GK,3500000.0,KRC Genk,Belgium,0.0,in,summer,Eredivisie,2017,False,
