club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Gorka Iraizoz,36,Spain,Goalkeeper,GK,,Girona,Spain,0.0,out,summer,Laliga,2017,False,
Athletic Bilbao,Gorka Elustondo,30,Spain,Central Midfield,CM,,Atl. Nacional,Colombia,0.0,out,summer,Laliga,2017,False,
Athletic Bilbao,Javi Eraso,27,Spain,Central Midfield,CM,,CD Leganés,Spain,0.0,out,summer,Laliga,2017,False,
Athletic Bilbao,Iñigo Martínez,26,Spain,Centre-Back,CB,8000000.0,Real Sociedad,Spain,32000000.0,in,winter,Laliga,2017,False,
Athletic Bilbao,Aymeric Laporte,23,Spain,Centre-Back,CB,25000000.0,Man City,England,65000000.0,out,winter,Laliga,2017,False,
Athletic Bilbao,Eneko Bóveda,29,Spain,Right-Back,RB,,Dep. La Coruña,Spain,0.0,out,winter,Laliga,2017,False,
Athletic Bilbao,Ager Aketxe,24,Spain,Attacking Midfield,AM,1000000.0,Toronto,United States,0.0,out,winter,Laliga,2017,False,
Atlético de Madrid,Vitolo,27,Spain,Left Winger,LW,,Sevilla FC,Spain,35600000.0,in,summer,Laliga,2017,False,
Atlético de Madrid,Theo Hernández,19,France,Left-Back,LB,60000000.0,Real Madrid,Spain,24000000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Óliver Torres,22,Spain,Central Midfield,CM,6000000.0,FC Porto,Portugal,20000000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Matías Kranevitter,24,Argentina,Defensive Midfield,DM,2000000.0,Zenit S-Pb,Russia,8500000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Javier Manquillo,23,Spain,Right-Back,RB,2500000.0,Newcastle,England,5000000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Rafael Borré,21,Colombia,Centre-Forward,CF,9000000.0,River Plate,Argentina,3500000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Amath Ndiaye,21,Senegal,Left Winger,LW,1500000.0,Getafe,Spain,3000000.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Alessio Cerci,29,Italy,Right Winger,RW,,Hellas Verona,Italy,0.0,out,summer,Laliga,2017,False,
Atlético de Madrid,Tiago Mendes,36,Portugal,Central Midfield,CM,,,,,out,summer,Laliga,2017,False,
Atlético de Madrid,Guilherme Siqueira,31,Brazil,Left-Back,LB,,Without Club,,,out,summer,Laliga,2017,False,
Atlético de Madrid,Diego Costa,29,Spain,Centre-Forward,CF,2000000.0,Chelsea,England,60000000.0,in,winter,Laliga,2017,False,
Atlético de Madrid,Yannick Carrasco,24,Belgium,Left Winger,LW,20000000.0,DL Yifang,China,30000000.0,out,winter,Laliga,2017,False,
Atlético de Madrid,Nico Gaitán,30,Argentina,Attacking Midfield,AM,,DL Yifang,China,5500000.0,out,winter,Laliga,2017,False,
Atlético de Madrid,Augusto Fernández,31,Argentina,Central Midfield,CM,,BJ Renhe,China,4500000.0,out,winter,Laliga,2017,False,
Atlético de Madrid,Miguel Ángel Moyá,33,Spain,Goalkeeper,GK,,Real Sociedad,Spain,0.0,out,winter,Laliga,2017,False,
CD Leganés,Dimitrios Siovas,28,Greece,Centre-Back,CB,,Olympiacos,Greece,3000000.0,in,summer,Laliga,2017,False,
CD Leganés,Ezequiel Muñoz,26,Argentina,Centre-Back,CB,,Genoa,Italy,2500000.0,in,summer,Laliga,2017,False,
CD Leganés,Tito,31,Spain,Right-Back,RB,,Granada CF,Spain,,in,summer,Laliga,2017,False,
CD Leganés,Mauro dos Santos,28,Argentina,Centre-Back,CB,,SD Eibar,Spain,0.0,in,summer,Laliga,2017,False,
CD Leganés,Raúl Carnero,28,Spain,Left-Back,LB,,Alavés,Spain,0.0,in,summer,Laliga,2017,False,
CD Leganés,Gerard Gumbau,22,Spain,Defensive Midfield,DM,3500000.0,Barcelona B,Spain,0.0,in,summer,Laliga,2017,False,
CD Leganés,Iván Cuéllar,33,Spain,Goalkeeper,GK,,Sporting Gijón,Spain,0.0,in,summer,Laliga,2017,False,
CD Leganés,Javi Eraso,27,Spain,Central Midfield,CM,,Athletic,Spain,0.0,in,summer,Laliga,2017,False,
CD Leganés,Waly Diouf,20,Senegal,Centre-Back,CB,,AJ Auxerre B,France,0.0,in,summer,Laliga,2017,False,
CD Leganés,Owusu,20,Ghana,Centre-Forward,CF,1000000.0,SC Accra,Ghana,,in,summer,Laliga,2017,False,
CD Leganés,Víctor Díaz,29,Spain,Right-Back,RB,,Granada CF,Spain,0.0,out,summer,Laliga,2017,False,
CD Leganés,Alberto Martín,28,Spain,Central Midfield,CM,,Granada CF,Spain,0.0,out,summer,Laliga,2017,False,
CD Leganés,David Timor,27,Spain,Defensive Midfield,DM,,Girona,Spain,0.0,out,summer,Laliga,2017,False,
CD Leganés,Erik Morán,26,Spain,Defensive Midfield,DM,,AEK Athens,Greece,,out,winter,Laliga,2017,False,
CD Leganés,Waly Diouf,20,Senegal,Centre-Back,CB,,Palanga,Lithuania,,out,winter,Laliga,2017,False,
Celta de Vigo,Emre Mor,20,Turkey,Right Winger,RW,3300000.0,Bor. Dortmund,Germany,13000000.0,in,summer,Laliga,2017,False,
Celta de Vigo,Stanislav Lobotka,22,Slovakia,Defensive Midfield,DM,40000000.0,Nordsjaelland,Denmark,5000000.0,in,summer,Laliga,2017,False,
