club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
GNK Dinamo Zagreb,Tongo Doumbia,27,Mali,Defensive Midfield,DM,,Toulouse,France,,in,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Jan Lecjaks,26,Czech Republic,Left-Back,LB,,BSC Young Boys,Switzerland,,in,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Dino Peric,22,Croatia,Centre-Back,CB,4500000.0,NK Lokomotiva,Croatia,,in,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Marko Rog,21,Croatia,Central Midfield,CM,1700000.0,SSC Napoli,Italy,13500000.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Josip Pivaric,28,Croatia,Left-Back,LB,,Dynamo Kyiv,Ukraine,2000000.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Junior Fernandes,29,Chile,Left Winger,LW,,Alanyaspor,Turkey,2000000.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Gonçalo Santos,30,Portugal,Defensive Midfield,DM,,Desportivo Aves,Portugal,0.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Nicolas Taravel,22,France,Centre-Back,CB,,Pafos FC,Cyprus,0.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Ali Karimi,23,Iran,Central Midfield,CM,,Sepahan,Iran,0.0,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Gordon Schildenfeld,32,Croatia,Centre-Back,CB,,Anorthosis,Cyprus,,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Sammir,30,Croatia,Attacking Midfield,AM,,WH Zall,China,,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Paulo Machado,31,Portugal,Central Midfield,CM,,Without Club,,,out,summer,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Izet Hajrovic,26,Bosnia-Herzegovina,Right Winger,RW,,Werder Bremen,Germany,0.0,in,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Mario Budimir,32,Croatia,Centre-Forward,CF,,NK Rudes,Croatia,0.0,in,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Mario Gavranovic,28,Switzerland,Centre-Forward,CF,,HNK Rijeka,Croatia,,in,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Ivan Sunjic,21,Croatia,Defensive Midfield,DM,1500000.0,NK Lokomotiva,Croatia,,in,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Leonardo Sigali,30,Argentina,Centre-Back,CB,,Racing Club,Argentina,1680000.0,out,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Ángelo Henríquez,23,Chile,Centre-Forward,CF,,Atlas,Mexico,1500000.0,out,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Domagoj Antolic,27,Croatia,Central Midfield,CM,,Legia Warszawa,Poland,,out,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Filip Uremovic,20,Croatia,Centre-Back,CB,2000000.0,NK Olimpija,Slovenia,,out,winter,Supersport Hnl,2017,False,
GNK Dinamo Zagreb,Domagoj Pavicic,23,Croatia,Central Midfield,CM,,HNK Rijeka,Croatia,,out,winter,Supersport Hnl,2017,False,
HNK Cibalia Vinkovci,Frane Ikic,23,Croatia,Centre-Back,CB,,FC Koper,Slovenia,0.0,in,summer,Supersport Hnl,2017,False,
HNK Cibalia Vinkovci,Ivan Milicevic,29,Croatia,Centre-Forward,CF,,Dro Alto Garda,Italy,0.0,in,summer,Supersport Hnl,2017,False,
