club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arka Gdynia,Adrian Klimczak,19,Poland,Left-Back,LB,,Gryf Wejherowo,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Sergey Krivets,31,Belarus,Attacking Midfield,AM,,Wisla Plock,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Tomas Kosut,27,Slovakia,Centre-Back,CB,,Slovacko,Czech Republic,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Michal Zebrakowski,20,Poland,Centre-Forward,CF,,Siarka T.,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Krzysztof Pilarz,36,Poland,Goalkeeper,GK,,Nieciecza,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Filip Jazvic,26,Croatia,Centre-Forward,CF,,CS U Craiova,Romania,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Rubén Jurado,31,Spain,Centre-Forward,CF,,Atl. Baleares,Spain,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Álvaro Rey,28,Spain,Right Winger,RW,,Panetolikos,Greece,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Frederik Helstrup,24,Denmark,Centre-Back,CB,,Helsingborgs IF,Sweden,,in,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Dominik Hofbauer,26,Austria,Central Midfield,CM,,SKN St. Pölten,Austria,,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Miroslav Bozok,32,Slovakia,Left Winger,LW,,Michalovce,Slovakia,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Pawel Abbott,35,Poland,Centre-Forward,CF,,Stomil Olsztyn,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Przemyslaw Trytko,29,Poland,Centre-Forward,CF,,Chrobry Glogow,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Damian Mosiejko,22,Poland,Defensive Midfield,DM,,Blekitni,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Szymon Lewicki,29,Poland,Centre-Forward,CF,,Z. Sosnowiec,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Dawid Kedra,22,Poland,Goalkeeper,GK,,Lechia Tomaszow,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Andriy Bogdanov,27,Ukraine,Central Midfield,CM,,Olimpik Donetsk,Ukraine,0.0,in,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Maciej Jankowski,28,Poland,Centre-Forward,CF,,Piast Gliwice,Poland,0.0,in,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Krzysztof Janus,31,Poland,Left Winger,LW,,Zaglebie Lubin,Poland,,in,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Enrique Esqueda,29,Mexico,Centre-Forward,CF,,Without Club,,,in,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Álvaro Rey,28,Spain,Right Winger,RW,,Racing Ferrol,Spain,0.0,out,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Tomas Kosut,28,Slovakia,Centre-Back,CB,,Honvéd,Hungary,0.0,out,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Filip Jazvic,27,Croatia,Centre-Forward,CF,,Olimpia Grudz.,Poland,0.0,out,winter,Pko Bp Ekstraklasa,2017,False,
Arka Gdynia,Saibou Keita,20,Norway,Attacking Midfield,AM,,Without Club,,,out,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Bartosz Spiaczka,25,Poland,Centre-Forward,CF,,Gornik Leczna,Poland,,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Kamil Slaby,23,Poland,Left-Back,LB,,Sandecja,Poland,,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Vitalijs Maksimenko,26,Latvia,Centre-Back,CB,,SV Mattersburg,Austria,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Jan Mucha,34,Slovakia,Goalkeeper,GK,,Slo. Bratislava,Slovakia,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Lukasz Piatek,31,Poland,Defensive Midfield,DM,,Zaglebie Lubin,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Bartosz Szeliga,24,Poland,Left Winger,LW,,Piast Gliwice,Poland,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Gabriel Iancu,23,Romania,Centre-Forward,CF,,FC Viitorul,Romania,0.0,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Jakub Mrozik,24,Poland,Central Midfield,CM,,Without Club,,,in,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Guilherme,27,Brazil,Left-Back,LB,1100000.0,Jagiellonia,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Krzysztof Pilarz,36,Poland,Goalkeeper,GK,,Arka Gdynia,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Bartlomiej Babiarz,28,Poland,Attacking Midfield,AM,,Apollon Smyrnis,Greece,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Dawid Nowak,32,Poland,Centre-Forward,CF,,P. Niepolomice,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Wojciech Kedziora,36,Poland,Centre-Forward,CF,,GKS Katowice,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Volodymyr Koval,25,Ukraine,Centre-Forward,CF,,Olimpia Grudz.,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Dalibor Pleva,33,Slovakia,Defensive Midfield,DM,,GKS Katowice,Poland,0.0,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Sebastian Ziajka,34,Poland,Left-Back,LB,,Without Club,,,out,summer,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Joona Toivio,29,Finland,Centre-Back,CB,,Molde FK,Norway,,in,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Gabriel Matei,27,Romania,Right-Back,RB,,Zira FC,Azerbaijan,,in,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Florin Purece,26,Romania,Central Midfield,CM,,Hapoel Raanana,Israel,0.0,in,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Nika Kvantaliani,19,Georgia,Attacking Midfield,AM,,Dinamo Batumi,Georgia,0.0,in,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Rafal Grzelak,29,Poland,Centre-Back,CB,,Heart of Midl.,Scotland,0.0,in,winter,Pko Bp Ekstraklasa,2017,False,
Bruk-Bet Termalica Nieciecza,Dejan Janjatovic,25,Serbia,Central Midfield,CM,,Without Club,,,in,winter,Pko Bp Ekstraklasa,2017,False,
